geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00093427,12,34.8,5.7,44.3,3.2
E00093433,9.7,31.5,4.8,49.2,4.8
E00147172,13.2,40,7.2,38.3,1.4
E00147173,15.2,37.1,6.1,40.1,1.5
E00147174,7.6,40.1,4.1,46.1,2.2
E00147175,13.5,37.6,4.4,42.7,1.9
E00150627,11.4,40.9,6.7,40.3,0.7
E00150666,15.7,36.9,6.6,38.3,2.6
E00150667,12.3,37.3,6.3,41.8,2.2
E00150668,11.6,38.6,3.9,41.7,4.2
E00150669,16,37.6,6.3,36.6,3.5
E00150671,12.9,40.9,7.6,36.6,2
E00150672,11.8,41.5,4.9,38.6,3.3
E00150673,21.4,45.4,8.8,21,3.4
E00150674,17.6,40.5,9.6,29.2,3
E00150676,12.4,34.7,5.2,45.7,2.1
E00150677,13.4,36.4,5.6,42.4,2.2
E00150678,11.8,37.6,8.4,40.5,1.7
E00150679,18.3,42.7,7.1,30.7,1.2
E00150680,15.1,40.4,4.9,38.5,1.1
E00150681,18,33.5,2.6,43.8,2.1
E00150682,8.3,44.2,5.3,40.7,1.5
E00150684,9.8,35.3,7.1,44.2,3.6
E00150685,17.2,37.2,4.1,39,2.4
E00150686,12.1,36.6,6.6,42.8,1.9
E00150687,10.3,43.5,4.3,40.5,1.3
E00150688,30.9,31.2,8.2,26.5,3.2
E00150689,9.8,34.3,6.1,48.6,1.2
E00150690,11.1,39.9,5.1,42.7,1.2
E00150691,18.3,39.3,7.9,31.7,2.8
E00150692,22.8,40.9,4.1,30.6,1.6
E00150693,16.8,40.4,3.4,36,3.4
E00150694,17.6,43.7,6.3,30.7,1.7
E00150695,9.3,52,4.4,33.5,0.9
E00150696,20.9,37.8,8.5,29.9,3
E00150697,14.5,41.4,5.7,34.4,4
E00150698,28.1,41.6,8.6,19.5,2.3
E00150699,23.7,37.2,7.2,27.5,4.3
E00150700,26.8,45.5,6.1,18.8,2.8
E00150701,11.9,42.4,4.9,37.4,3.3
E00172352,9.4,31.8,3.9,54.5,0.4
E00172353,8.4,43.4,5.2,39,4
E00172356,6,35.6,3.6,52,2.8
E00172357,29.7,30.6,5.4,32.4,1.8
