geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00093427,0,11.3,29.6,59.2
E00093433,5,5,36.7,53.3
E00147172,0.9,21.1,35,43
E00147173,7.8,18.4,35.8,38
E00147174,0.5,3.3,27.2,69
E00147175,2.3,15.8,33.8,48.2
E00150627,0,18.8,50.7,30.4
E00150666,9.2,22.2,30.3,38.4
E00150667,0,3.1,37.7,59.2
E00150668,0,12.3,33.8,53.8
E00150669,1.4,17.3,39.6,41.7
E00150671,0,17,36.6,46.4
E00150672,0.7,9.9,22.5,66.9
E00150673,1.6,12.1,79.8,6.5
E00150674,1.8,35.1,45.2,17.9
E00150676,2.1,15.9,19.3,62.8
E00150677,2.7,17.3,47.3,32.7
E00150678,0.8,16,41.2,42
E00150679,3.9,18.6,52.7,24.8
E00150680,0,8.9,42.3,48.8
E00150681,4.3,23.7,26.9,45.2
E00150682,1.5,18.9,38.8,40.8
E00150684,0.9,11,33,55
E00150685,0.7,18.5,31.5,49.3
E00150686,0.8,14.2,19.7,65.4
E00150687,6.5,25.2,16.3,52
E00150688,7.9,50.5,32.1,9.5
E00150689,0,10.3,31.6,58.1
E00150690,5.1,31.6,37.5,25.7
E00150691,0.8,27.1,48.9,23.3
E00150692,14.8,49.2,28.7,7.4
E00150693,2.2,14.1,41.5,42.2
E00150694,0.9,6,58.1,35
E00150695,18.8,32,30.5,18.8
E00150696,1.7,33.9,42.6,21.7
E00150697,0,8.8,57.9,33.3
E00150698,6.8,51.3,36.8,5.1
E00150699,0,17,71.4,11.6
E00150700,3.7,22,62.4,11.9
E00150701,5.2,29.6,43.7,21.5
E00172352,0.8,8.3,20,70.8
E00172353,0.8,9,27.9,62.3
E00172356,3.1,22.5,21.7,52.7
E00172357,1.9,35.2,48.1,14.8
