areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00100629,97.2,1.4,1.4
E00100630,92.8,6.3,0.9
E00100631,93.4,6.6,0
E00100632,86.3,13.7,0
E00100633,58.2,41.8,0
E00100635,97.5,2.5,0
E00100636,86.4,1.7,11.9
E00100637,73.4,25.8,0.8
E00100638,46.5,52.8,0.6
E00100639,90.5,9.5,0
E00100640,89.5,10.5,0
E00100642,48.1,51.9,0
E00100643,87.5,12.5,0
E00100644,59.8,40.2,0
E00100645,83.1,16.9,0
E00100646,97.8,2.2,0
E00100647,99.2,0.8,0
E00100648,99.4,0.6,0
E00100649,99.3,0.7,0
E00100650,97.9,2.1,0
E00100651,92.7,0,7.3
E00100652,99.2,0.8,0
E00100707,93,7,0
E00100708,94.1,5.9,0
E00100709,93.9,6.1,0
E00100710,98,2,0
E00100711,95.5,1.7,2.8
E00100712,88.8,11.2,0
E00100717,81.4,18.6,0
E00100719,100,0,0
E00100720,96.7,2.2,1.1
E00100722,88.7,10.6,0.7
E00100898,96.7,2.7,0.5
E00100899,98.5,1.5,0
E00100900,99.2,0.8,0
E00100901,95.3,4.7,0
E00100902,99.2,0,0.8
E00100903,93.4,6.6,0
E00100904,95.4,3.1,1.5
E00100905,96.4,3.6,0
E00100913,98.9,1.1,0
E00100915,97.3,1.3,1.3
E00100916,98.6,0.7,0.7
E00100917,97.8,2.2,0
E00100918,96.4,2.4,1.2
E00100919,98.5,1.5,0
E00101044,96.4,3.6,0
E00101045,95.4,4.6,0
E00101067,100,0,0
E00101068,98.1,1.9,0
E00101069,98.5,1.5,0
E00101070,98.3,1.7,0
E00101071,98.6,1.4,0
E00101072,97.7,1.5,0.8
E00101073,97.9,2.1,0
E00101074,100,0,0
E00101075,96.3,1.8,1.8
E00103966,92.7,4.7,2.6
E00103967,96.6,1.1,2.3
E00103970,88.7,9.4,1.9
E00104001,73.8,26.2,0
E00104002,66.9,33.1,0
E00104004,90.1,9.2,0.7
E00104005,99.2,0.8,0
E00104006,95.6,1.5,2.9
E00104139,96.9,1.8,1.2
E00104140,97.3,2.7,0
E00104141,94.3,4.4,1.3
E00104142,93.5,3.3,3.3
E00104143,99.4,0,0.6
E00148494,100,0,0
E00148495,99.1,0,0.9
E00148496,92.6,7.4,0
E00148497,98.6,0.7,0.7
E00148498,98,0,2
E00148499,82.6,10.4,7
E00148500,93.9,1.7,4.3
E00148501,90.5,9.5,0
E00148502,61,0.7,38.2
E00148557,96.8,3.2,0
E00148590,70.7,28.6,0.7
E00148591,67.1,32.9,0
E00148592,77.2,21.1,1.6
E00148593,93.5,6.5,0
E00148595,100,0,0
E00148596,46.3,53.7,0
E00148597,99.2,0.8,0
E00148598,96.6,3.4,0
E00148599,71,29,0
E00148600,79.9,20.1,0
E00148601,83.6,16.4,0
E00148602,90.3,9.7,0
E00148603,31.9,68.1,0
E00148604,66.7,33.3,0
E00148605,94.5,5.5,0
E00148606,79.6,19.9,0.5
E00148607,96.5,3.5,0
E00148608,99.3,0.7,0
E00148609,96.8,3.2,0
E00148610,100,0,0
E00148611,100,0,0
E00148612,93,7,0
E00148613,96.4,3.6,0
E00148614,58.7,41.3,0
E00148615,98.2,1.8,0
E00148616,58.8,41.2,0
E00148617,36.7,63.3,0
E00148619,100,0,0
E00148620,96.8,3.2,0
E00148621,93.4,6.6,0
E00148622,81,19,0
E00148623,93.5,6.5,0
E00148624,97.8,2.2,0
E00148625,68.8,31.3,0
E00148626,44.9,55.1,0
E00148627,91.5,8.5,0
E00148628,78.8,21.2,0
E00148629,79.9,20.1,0
E00148630,99.2,0.8,0
E00148689,94.9,5.1,0
E00148690,94.8,4.3,0.9
E00148707,97.6,2.4,0
E00148708,52.4,47.6,0
E00148709,100,0,0
E00148710,92.2,7.8,0
E00148711,61.4,38.6,0
E00148712,92.5,7.5,0
E00148713,70.8,29.2,0
E00148714,62.5,37.5,0
E00148715,100,0,0
E00148716,100,0,0
E00148717,48.1,50,1.9
E00148718,100,0,0
E00148719,85.4,14.6,0
E00148723,98.4,1.6,0
E00148724,89.4,10.6,0
E00148725,100,0,0
E00148731,99.3,0,0.7
E00148732,100,0,0
E00148733,93.1,6.9,0
E00148734,98,2,0
E00148787,99.2,0.8,0
E00148788,89.2,3.3,7.5
E00148789,96.6,3.4,0
E00148790,100,0,0
E00148791,94.1,2.9,2.9
E00148792,99.4,0,0.6
E00148793,99.2,0.8,0
E00148794,100,0,0
E00148795,95.3,3.9,0.8
E00148821,97.4,0.9,1.7
E00148822,100,0,0
E00148823,98.2,1.8,0
E00148824,92.1,7.9,0
E00148825,100,0,0
E00148826,100,0,0
E00148831,98.9,1.1,0
E00148835,95.6,4.4,0
E00148836,93.5,6.5,0
E00148838,99.3,0.7,0
E00148839,96.3,2.9,0.7
E00148840,98.6,1.4,0
E00148841,99.4,0.6,0
E00148842,92.1,7.9,0
E00148843,99.2,0.8,0
E00148844,94.4,4.5,1.1
E00148845,94.7,5.3,0
E00148898,99,1,0
E00148899,98.9,1.1,0
E00148900,99.2,0.8,0
E00148901,98.3,0.9,0.9
E00148902,95.3,4,0.7
E00148903,93.4,6.6,0
E00148904,98,2,0
E00148905,97.6,2.4,0
E00148906,100,0,0
E00149061,97.3,1.6,1.1
E00149062,93.4,6.6,0
E00149063,90.5,1.8,7.7
E00149064,95.7,2.2,2.2
E00166011,95.3,4.7,0
E00166012,95.6,4.4,0
E00166013,96.4,3.6,0
E00166014,93.8,6.2,0
E00166015,62.1,20,17.9
E00166016,94.7,5.3,0
E00167311,94.4,1.9,3.7
E00180162,88.2,11.8,0
E00180179,90,10,0
E00180190,90.5,9.5,0
E00180196,77.3,22.7,0
E00180224,100,0,0
E00180230,97.5,2.5,0
E00186529,94,5.5,0.5
E00186542,78,22,0
E00186555,43.1,1.5,55.4
E00186628,98.9,1.1,0
