areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00100629,21.6,50.7,12.2,15.5
E00100630,21.6,38.7,11.7,27.9
E00100631,34.5,28.8,18,18.7
E00100632,30.2,35.3,15.1,19.4
E00100633,52.8,32.5,5.7,8.9
E00100635,25,40.8,16.7,17.5
E00100636,20.9,48.7,10.4,20
E00100637,45,36.4,13.2,5.4
E00100638,49.4,31.6,12,7
E00100639,34.1,42.5,12,11.4
E00100640,39.3,41.3,11.3,8
E00100642,56.2,30.5,5.7,7.6
E00100643,34.7,36.3,16.9,12.1
E00100644,37.9,29,15.3,17.7
E00100645,37.8,35.6,13.8,12.8
E00100646,34.8,50,6.5,8.7
E00100647,32.5,39.7,12.7,15.1
E00100648,26.5,43.9,14.2,15.5
E00100649,28.7,46,13.3,12
E00100650,27.1,40.4,17.9,14.6
E00100651,33.3,48.1,1.9,16.7
E00100652,30.7,37.8,15,16.5
E00100707,38.3,47.7,7.8,6.3
E00100708,40.9,41.6,8,9.5
E00100709,28.2,42.9,12.9,16
E00100710,40.3,41.7,9.7,8.3
E00100711,18.3,44,19.4,18.3
E00100712,33.6,38.3,14,14
E00100717,45.5,38.6,9.1,6.8
E00100719,26.1,44.9,15.9,13
E00100720,29,36,16.7,18.3
E00100722,26.8,37.3,14.1,21.8
E00100898,19.7,47.5,15.8,16.9
E00100899,16.2,62.5,12.5,8.8
E00100900,32.3,33.1,12.9,21.8
E00100901,34.2,32.2,18.1,15.4
E00100902,23.7,50.4,10.7,15.3
E00100903,36.4,42.1,12.4,9.1
E00100904,26.2,46.2,13.1,14.6
E00100905,24.8,48.9,12.8,13.5
E00100913,16,55.3,11.7,17
E00100915,17.7,45.6,12.7,24.1
E00100916,24.3,37.5,18.8,19.4
E00100917,25,37.1,15.2,22.7
E00100918,19.5,46.7,8.9,24.9
E00100919,16.9,50,16.2,16.9
E00101044,20.1,53,10.4,16.4
E00101045,22.8,46.3,16.1,14.8
E00101067,16.2,41.5,22.3,20
E00101068,18.5,51.9,12,17.6
E00101069,17.6,52.7,13,16.8
E00101070,29.1,47,12.8,11.1
E00101071,34.3,43.6,10,12.1
E00101072,20.5,50.8,13.6,15.2
E00101073,22.6,50.5,9.7,17.2
E00101074,24.3,47.6,13.6,14.6
E00101075,19.3,45.9,12.8,22
E00103966,20.8,47.4,14.6,17.2
E00103967,23.9,53.4,11.4,11.4
E00103970,18.9,45.3,15.1,20.8
E00104001,27,45.9,13.9,13.1
E00104002,47.7,27.3,10.6,14.4
E00104004,38.9,36.1,12.5,12.5
E00104005,30.9,61.8,3.3,4.1
E00104006,24.6,46.4,12.3,16.7
E00104139,25.8,46.6,12.3,15.3
E00104140,20.9,51.4,10.8,16.9
E00104141,25.6,46.2,12.2,16
E00104142,35.1,39.1,7.3,18.5
E00104143,21.7,59.6,10.6,8.1
E00148494,21.2,42.4,21.2,15.2
E00148495,21.7,38.3,16.5,23.5
E00148496,36.4,43.8,11.6,8.3
E00148497,25.5,53.8,13.1,7.6
E00148498,18.3,52.3,18.3,11.1
E00148499,42.1,43,6.1,8.8
E00148500,26.7,48.3,12.1,12.9
E00148501,23.8,46.4,13.1,16.7
E00148502,32.6,41.3,10.1,15.9
E00148557,33.9,40.3,12.9,12.9
E00148590,27.5,31.9,17.4,23.2
E00148591,37.6,30.6,14.7,17.1
E00148592,40,28.8,15.2,16
E00148593,28.6,42.3,13.7,15.5
E00148595,25,43.9,14.6,16.5
E00148596,32.2,28.1,20.7,19
E00148597,24.2,42.5,17.5,15.8
E00148598,32.6,43.6,9.4,14.4
E00148599,36.7,41.5,9.5,12.2
E00148600,38,43,12,7
E00148601,27.6,28.5,20.3,23.6
E00148602,36.5,36.5,13.2,13.8
E00148603,56,25.3,9.3,9.3
E00148604,21.9,31.5,24,22.6
E00148605,26.6,36.7,13.3,23.4
E00148606,27.3,32.7,17.3,22.7
E00148607,30.3,43.4,11.7,14.5
E00148608,25.7,44.7,14.5,15.1
E00148609,33.9,32.2,19,14.9
E00148610,23.1,38.5,14.5,23.9
E00148611,32.3,33.9,16.9,16.9
E00148612,27.6,47.2,11.8,13.4
E00148613,24.8,37.6,17.7,19.9
E00148614,40.7,27.6,16.6,15.2
E00148615,22.8,48.7,15.4,13.2
E00148616,52.9,25.2,16.1,5.8
E00148617,47.6,30.3,15.9,6.3
E00148619,26,38.6,15,20.5
E00148620,42.6,45.7,2.3,9.3
E00148621,36.7,36.7,13.3,13.3
E00148622,30.3,37,17.6,15.1
E00148623,27.9,46.1,11,14.9
E00148624,18.9,50.6,11.1,19.4
E00148625,45.3,37.5,5.7,11.5
E00148626,52.9,18.8,15.2,13
E00148627,41.9,27.1,17.8,13.2
E00148628,27.6,35.3,16.5,20.6
E00148629,38.3,37.6,15,9
E00148630,29,36.3,15.3,19.4
E00148689,29.1,53.8,6,11.1
E00148690,43.1,41.4,7.8,7.8
E00148707,34.1,42.3,11.4,12.2
E00148708,51.4,31,6.3,11.3
E00148709,17.6,31.9,22.7,27.7
E00148710,37.7,43.1,9.6,9.6
E00148711,55.3,36.6,6.5,1.6
E00148712,39.2,37.4,9.9,13.5
E00148713,55.3,23.9,11.2,9.6
E00148714,61.4,27.6,3.9,7.1
E00148715,32.3,41.4,11.3,15
E00148716,18.4,39.5,21.1,21.1
E00148717,49,20.6,13.7,16.7
E00148718,28,49.2,10.6,12.1
E00148719,25.6,45.5,17.4,11.6
E00148723,24.6,46.8,12.7,15.9
E00148724,28.3,37.8,11.8,22
E00148725,28.7,49.4,11.5,10.3
E00148731,21.1,47.4,13.2,18.4
E00148732,28.7,38.9,16.7,15.7
E00148733,23.5,21.2,23.5,31.8
E00148734,35.3,37.3,11.8,15.7
E00148787,27.6,35.8,16.3,20.3
E00148788,21.4,50.4,11.1,17.1
E00148789,21.7,32.2,19.1,27
E00148790,25.8,49.7,11,13.5
E00148791,26.5,45.6,7.4,20.6
E00148792,16.7,48.8,17.9,16.7
E00148793,25.8,53.3,11.7,9.2
E00148794,21.8,54.9,10.5,12.8
E00148795,41.6,36.8,9.6,12
E00148821,24.1,44,18.1,13.8
E00148822,29.8,47.3,10.6,12.2
E00148823,17.5,61.4,12.3,8.8
E00148824,39.5,43.5,6.5,10.5
E00148825,24.5,38.2,20.9,16.4
E00148826,24.1,50,12.5,13.4
E00148831,29.5,37.5,17.6,15.3
E00148835,32.1,46.7,9.5,11.7
E00148836,31.6,49,8.4,11
E00148838,25,42.6,11.5,20.9
E00148839,18.2,41.6,17.5,22.6
E00148840,21.4,53.1,12.4,13.1
E00148841,26.3,41.7,10.9,21.2
E00148842,39.4,29.1,13.4,18.1
E00148843,18.3,46.8,12.7,22.2
E00148844,22.9,38.3,11.4,27.4
E00148845,30.4,47.3,12.8,9.5
E00148898,21.6,49.5,15.5,13.4
E00148899,20,56.8,12.6,10.5
E00148900,19,57.9,9.5,13.5
E00148901,18.9,55,13.5,12.6
E00148902,28.9,36.2,18.8,16.1
E00148903,14.5,54.8,14.5,16.1
E00148904,22.5,46.1,11.8,19.6
E00148905,29,46.8,11.3,12.9
E00148906,38.3,32.7,16.8,12.1
E00149061,22.5,46.1,12.6,18.8
E00149062,32.7,41.8,8.7,16.8
E00149063,22.3,51.8,13.3,12.7
E00149064,6.8,61.4,11.4,20.5
E00166011,27.4,36.8,15.1,20.8
E00166012,36.6,41.1,7.1,15.2
E00166013,18.2,26.3,19,36.5
E00166014,16.4,31.3,14.8,37.5
E00166015,32.6,36.8,15.8,14.7
E00166016,22.3,45.1,11.4,21.2
E00167311,20.4,53.7,12,13.9
E00180162,21.7,42.9,19.4,16
E00180179,22,28,28,22
E00180190,17.2,28.1,21.9,32.8
