areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00100629,67.9,22.3,0,9.8
E00100630,47.7,37.8,0.9,13.5
E00100631,30.7,20,39.3,10
E00100632,25.9,17.3,51.8,5
E00100633,16.4,8.2,73.8,1.6
E00100635,43.7,23.5,16,16.8
E00100636,63.2,22.2,0,14.5
E00100637,35.9,18.3,21.4,24.4
E00100638,27.8,13.9,0.6,57.6
E00100639,53,21.4,11.3,14.3
E00100640,52.7,20.7,0.7,26
E00100642,46.7,13.7,1.4,38.2
E00100643,41.7,22.5,14.2,21.7
E00100644,19,23.8,43.7,13.5
E00100645,48.4,30.3,12.8,8.5
E00100646,52.7,24.2,9.9,13.2
E00100647,51.2,32.5,0.8,15.4
E00100648,53.5,31.8,1.9,12.7
E00100649,72,18.7,1.3,8
E00100650,44.1,33.2,5.5,17.2
E00100651,74.5,25.5,0,0
E00100652,18.8,18.8,32.8,29.7
E00100707,65.4,18.5,5.4,10.8
E00100708,55.9,17.6,9.6,16.9
E00100709,53,25.9,9,12
E00100710,58.5,23.1,4.8,13.6
E00100711,54,18.8,10.2,17
E00100712,18.5,19.4,49.1,13
E00100717,36.9,17.7,16.2,29.2
E00100719,72.5,13,5.8,8.7
E00100720,62.4,19.9,2.7,15.1
E00100722,51.4,27.1,7.1,14.3
E00100898,61.9,21.5,6.1,10.5
E00100899,72.1,21.3,0.7,5.9
E00100900,56,25.6,0,18.4
E00100901,52.1,11.6,23.3,13
E00100902,59.7,23.3,0.8,16.3
E00100903,44.3,13.9,39.3,2.5
E00100904,54.5,22.7,6.8,15.9
E00100905,57.9,21.4,10.7,10
E00100913,67.4,21.7,6.5,4.3
E00100915,48,34.7,6.7,10.7
E00100916,64.8,22.8,0,12.4
E00100917,57.7,27.7,3.6,10.9
E00100918,60.4,20.1,7.1,12.4
E00100919,62,24.1,3.6,10.2
E00101044,65,20.4,0,14.6
E00101045,67.1,25,0.7,7.2
E00101067,46.9,33.1,7.7,12.3
E00101068,66.7,27.8,0,5.6
E00101069,56.1,22.7,3,18.2
E00101070,72.6,17.9,1.7,7.7
E00101071,57.3,21,10.5,11.2
E00101072,62.1,23.5,0,14.4
E00101073,48.9,28.7,6.4,16
E00101074,46.5,30.7,6.9,15.8
E00101075,38.5,23.9,0,37.6
E00103966,62.5,16.7,4.7,16.1
E00103967,69.1,15.7,1.1,14
E00103970,54.7,28.3,1.9,15.1
E00104001,50,21.3,0,28.7
E00104002,20.1,11.9,58.2,9.7
E00104004,47.9,28.2,13.4,10.6
E00104005,86.2,13,0,0.8
E00104006,59.4,15.2,10.9,14.5
E00104139,53.1,23.5,6.2,17.3
E00104140,53.7,18.1,26.2,2
E00104141,52.5,15.8,1.9,29.7
E00104142,61,16.9,4.5,17.5
E00104143,69.4,21.9,3.8,5
E00148494,53.5,23.2,10.1,13.1
E00148495,57.8,25.9,0.9,15.5
E00148496,42.6,15.6,25.4,16.4
E00148497,64.6,22.2,0,13.2
E00148498,60.9,27.2,0.7,11.3
E00148499,53.5,20.2,16.7,9.6
E00148500,62.6,28.7,0.9,7.8
E00148501,41.7,23.8,4.8,29.8
E00148502,68.8,19.6,0,11.6
E00148557,52.4,25.4,6.3,15.9
E00148590,13.7,16.5,51.1,18.7
E00148591,36.1,27.8,9.5,26.6
E00148592,13.1,19.7,55.7,11.5
E00148593,42.9,34.5,10.7,11.9
E00148595,54.3,38.3,3.7,3.7
E00148596,20.3,13,54.5,12.2
E00148597,51.2,35.5,2.5,10.7
E00148598,54.2,27.9,0.6,17.3
E00148599,50,21.5,21.5,6.9
E00148600,57.7,16.2,0.7,25.4
E00148601,27.6,35,8.1,29.3
E00148602,42.9,33.9,1.8,21.4
E00148603,11,10.5,38.7,39.8
E00148604,16.7,22.9,50.7,9.7
E00148605,45.7,36.2,2.4,15.7
E00148606,21.7,26.7,32.6,19
E00148607,43.1,29.9,0,27.1
E00148608,67.3,25.3,0,7.3
E00148609,34.7,38.7,3.2,23.4
E00148610,42.4,43.2,0,14.4
E00148611,45.9,34.4,10.7,9
E00148612,57.7,26.9,2.3,13.1
E00148613,23.9,25.4,34.8,15.9
E00148614,15.1,14.4,41.8,28.8
E00148615,51.5,25.8,14.8,7.9
E00148616,35.3,19,24.2,21.6
E00148617,15.9,9.1,17.3,57.7
E00148619,52,32.3,3.1,12.6
E00148620,68.8,17.6,0,13.6
E00148621,60.3,26.4,1.7,11.6
E00148622,22.5,27.5,40,10
E00148623,57.1,25.3,1.9,15.6
E00148624,53.3,36.1,3.9,6.7
E00148625,28,19.2,42.5,10.4
E00148626,10.8,8.6,54,26.6
E00148627,21.1,22.7,47.7,8.6
E00148628,17.4,16.8,55.7,10.2
E00148629,24.2,35.6,9.1,31.1
E00148630,49.6,27.2,5.6,17.6
E00148689,53,20.5,6.8,19.7
E00148690,60.3,22.4,0.9,16.4
E00148707,46.4,28.8,12.8,12
E00148708,25.5,21.3,41.1,12.1
E00148709,23.3,42.5,30.8,3.3
E00148710,56,26.2,2.4,15.5
E00148711,37,16.5,4.7,41.7
E00148712,48.8,24.4,12.2,14.5
E00148713,30.6,18.8,16.1,34.4
E00148714,43.3,11.8,22,22.8
E00148715,59.1,31.1,0,9.8
E00148716,42.6,31.3,16.5,9.6
E00148717,19,11,63,7
E00148718,62.1,28,0.8,9.1
E00148719,40.7,30.1,16.3,13
E00148723,52.7,31.8,8.5,7
E00148724,48.8,31.2,2.4,17.6
E00148725,26.1,17,5.7,51.1
E00148731,56,33.3,4,6.7
E00148732,59,22.9,3.8,14.3
E00148733,11.5,42,42,4.6
E00148734,48.1,32.7,11.5,7.7
E00148787,57.9,28.9,1.7,11.6
E00148788,57.9,22.3,0.8,19
E00148789,40,44.3,7,8.7
E00148790,60.8,27.7,2.4,9
E00148791,61.2,22.4,3,13.4
E00148792,50.9,29.8,11.8,7.5
E00148793,58.3,34.2,1.7,5.8
E00148794,63.4,24.4,6.1,6.1
E00148795,36.8,21.6,27.2,14.4
E00148821,50.4,30.8,8.5,10.3
E00148822,54.5,25.7,7.5,12.3
E00148823,66.1,19.6,3.6,10.7
E00148824,28.7,30.3,18,23
E00148825,42,35.7,13.4,8.9
E00148826,58.2,32.7,0,9.1
E00148831,27.4,22.9,41.7,8
E00148835,50.4,21.2,11.7,16.8
E00148836,69,17.4,1.9,11.6
E00148838,55.9,35.9,4.1,4.1
E00148839,51.8,32.8,5.1,10.2
E00148840,64.1,27.6,0.7,7.6
E00148841,58,26.1,4.5,11.5
E00148842,12,36,40,12
E00148843,52,30.9,13,4.1
E00148844,65.9,24.9,0,9.2
E00148845,67.6,16.2,0.7,15.5
E00148898,60.2,23.5,2,14.3
E00148899,52.2,27.2,2.2,18.5
E00148900,62.9,23.4,4.8,8.9
E00148901,55.3,25.4,0,19.3
E00148902,48.7,26.7,6.7,18
E00148903,53.7,19.8,0.8,25.6
E00148904,59.2,25.2,5.8,9.7
E00148905,61.3,16.9,4,17.7
E00148906,24.5,26.4,46.2,2.8
E00149061,55.3,30.9,0.5,13.3
E00149062,46.9,30.6,13.8,8.7
E00149063,50.9,29.6,2.4,17.2
E00149064,52.1,41.7,0,6.3
E00166011,38.7,35.8,3.8,21.7
E00166012,38.9,39.8,2.7,18.6
E00166013,21.2,27,47.4,4.4
E00166014,23.2,44,15.2,17.6
E00166015,47.9,19.8,27.1,5.2
E00166016,25.1,34,19.4,21.5
E00167311,53.7,32.4,0,13.9
E00180162,27.6,33.3,19.5,19.5
E00180179,19.6,45.7,4.3,30.4
E00180190,15.3,32.2,33.9,18.6
E00180196,7.1,52,36.2,4.7
E00180224,77.5,13.7,0,8.8
E00180230,36.6,37.9,14.8,10.7
E00186529,39.8,34.2,7.7,18.4
E00186542,14.8,32.2,24.6,28.4
E00186555,81.5,10.8,0,7.7
E00186628,50.5,39.8,1.1,8.6
