areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00103760,57.7,1.9,40.4
E00103762,69.6,4.2,26.2
E00103813,45.7,1.7,52.6
E00103854,52.7,2.2,45.1
E00103856,49.1,3.5,47.4
E00103857,55.7,2.6,41.7
E00103858,62.8,1.3,36
E00103859,37.3,1.8,60.9
E00103860,41.9,3,55.1
E00103861,43,0.5,56.5
E00103862,49.8,3.8,46.4
E00103865,54.7,3,42.3
E00103866,57.3,1.8,40.9
E00103867,57.5,2.8,39.8
E00103870,58.3,3.4,38.3
E00103871,56.1,0,43.9
E00103872,55.1,3.4,41.4
E00103873,62.6,2.9,34.5
E00103874,61,2.6,36.4
E00103875,69.2,2,28.9
E00103876,47,1.8,51.2
E00103879,64.9,0.8,34.4
E00103880,61.1,3.6,35.4
E00103881,49.5,2.2,48.4
E00103882,52.5,1.9,45.7
E00103883,50.9,2.6,46.4
E00103884,46.6,1.9,51.5
E00103885,49.1,0,50.9
E00103886,42.9,1.3,55.8
E00103887,77.1,4.1,18.8
E00103888,76.2,1.8,22
E00103889,79.8,2.7,17.5
E00103890,49.1,5.4,45.5
E00103891,57.4,2,40.6
E00103894,52.5,3.4,44.1
E00103895,46.4,4.5,49.1
E00103918,48.5,1.1,50.4
E00103926,52.7,2.7,44.7
E00103935,38.3,0.3,61.3
E00103937,41.9,2.1,56
E00103938,46.7,2.1,51.3
E00103939,49.2,4,46.8
E00103940,45.8,2.9,51.3
E00103941,45.4,1.4,53.2
E00103942,38,0.5,61.5
E00103943,36,1.3,62.7
E00103944,40.6,3.2,56.2
E00103945,28.6,5.2,66.2
E00103946,45.3,2.1,52.6
E00103947,45.7,0.7,53.6
E00103948,48.1,2.1,49.7
E00103949,39.6,0.5,59.9
E00103950,57.4,4.3,38.3
E00103951,61.6,3.6,34.8
E00103952,57.9,3.2,38.9
E00103953,41.2,1.7,57.1
E00103954,50.9,1.9,47.2
E00103955,45.8,3.7,50.5
E00103956,36.4,2.2,61.3
E00103957,44.1,0.9,55
E00103958,49.4,1.2,49.4
E00103959,46.2,3,50.8
E00103960,61.1,0.8,38.1
E00103961,49.6,0.4,50
E00103962,37.1,1.6,61.3
E00103963,54.7,0.4,45
E00103964,57.3,1.9,40.9
E00103965,52.3,1.6,46.1
E00103972,29.4,1.3,69.4
E00103973,33.5,3,63.5
E00103974,50.3,1.6,48.2
E00103975,40.2,2.1,57.7
E00103976,55.2,1.9,42.9
E00103977,43.8,1.9,54.3
E00103978,48.6,1.8,49.5
E00103979,54,3.4,42.5
E00103987,48.9,2.5,48.6
E00103992,57.8,1.4,40.7
E00103994,58,2,40
E00103995,48.2,2.4,49.4
E00103996,46.9,2.3,50.8
E00104000,55.6,2.1,42.4
E00104007,51.3,2,46.7
E00104008,64.7,0,35.3
E00104009,44.6,1.4,54
E00104010,62.3,1.9,35.8
E00104011,52.3,0.6,47.1
E00104012,56.8,2.5,40.7
E00104013,54.5,0.9,44.5
E00104014,41.6,1.4,57
E00104015,42.4,3.8,53.8
E00104016,38.2,0.7,61.1
E00104017,61.5,3.8,34.7
E00104018,50.2,3,46.8
E00104019,55,1.8,43.3
E00104020,54.7,3.5,41.8
E00104021,54.6,0,45.4
E00104022,58.5,1.7,39.9
E00104023,53.2,2.6,44.2
E00104024,43.3,1.7,54.9
E00104025,57.4,0,42.6
E00104026,60.9,0.5,38.6
E00104027,62,2.6,35.5
E00104028,69.3,1.7,29
E00104029,46.2,3.1,50.7
E00104030,60.1,3.2,36.7
E00104031,54.2,3,42.8
E00104032,38.8,1.7,59.5
E00104037,48.9,4.3,46.8
E00104038,37.8,2.1,60.1
E00104040,54.8,2.8,42.5
E00104041,66.1,1.9,32
E00104042,44.3,0,55.7
E00104043,53.5,4.4,42.1
E00104044,69.1,0.3,30.7
E00104045,47.2,4.2,48.6
E00104046,46,0,54
E00104047,61.3,2.8,35.8
E00104048,45.5,3.5,51
E00104049,54.7,1.7,43.6
E00104050,60.6,0.5,38.9
E00104051,58.1,5.3,36.6
E00104052,66.3,4,29.7
E00104053,51.4,3.3,45.3
E00104054,58.8,0.5,40.7
E00104055,58.1,3.8,38.1
E00104056,39.1,1.3,59.5
E00104057,63.1,3.5,33.3
E00104058,56.3,2.9,40.8
E00104059,48,2.1,49.8
E00104060,44.3,2.2,53.5
E00104062,40.6,3.3,56.1
E00104063,25.4,7.8,66.8
E00104064,67.1,1.3,31.6
E00104065,57.5,2.9,39.5
E00104067,40.6,1.2,58.3
E00104068,53.8,2.9,43.3
E00104069,58.2,3.7,38.1
E00104070,57,5.1,37.9
E00104071,57.9,1.5,40.6
E00104072,66.4,0.4,33.2
E00104073,53.2,2.1,44.6
E00104074,43.8,1.8,54.4
E00104075,59.8,2.3,37.9
E00104076,45.8,0.5,53.7
E00104077,53.7,0.4,45.9
E00104078,55.6,0,44.4
E00104079,55.4,1.5,43.1
E00104080,70.5,3.7,25.8
E00104081,68.7,0.4,30.9
E00104082,51.3,1.5,47.2
E00104083,50.5,1,48.4
E00104084,42.3,3.9,53.7
E00104085,62,2,35.9
E00104086,49.8,2,48.2
E00104087,67.1,2.2,30.7
E00104088,42.3,1.6,56.2
E00104089,57.9,4.6,37.5
E00104090,64.1,2.7,33.2
E00104091,64.6,1.3,34.2
E00104093,71.4,1.7,26.9
E00104094,70.6,2.3,27.1
E00104095,52.1,2.2,45.7
E00104096,60.3,2.1,37.6
E00104112,43.4,5.1,51.5
E00104113,55.1,1.7,43.2
E00104114,45.1,0.9,54
E00104151,42.4,1.8,55.8
E00104152,71.9,2.3,25.8
E00104153,57.1,2.2,40.6
E00104154,51.4,1.1,47.5
E00104155,30.9,1.1,68.1
E00104156,63.1,1.4,35.4
E00104157,58.7,3.7,37.5
E00104158,39.2,3.1,57.7
E00104159,42.9,0.5,56.6
E00104160,66.9,0,33.1
E00104161,47.6,2.2,50.2
E00104162,58.3,1.6,40.2
E00104163,59.8,4.4,35.8
E00104164,58.9,3.9,37.2
E00104219,62.1,2.7,35.2
E00104220,52.5,3.6,43.9
E00104221,72.3,0,27.7
E00104222,33.7,1.9,64.4
