areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00103760,18.8,39.1,15.6,26.6
E00103762,25,41.7,19,14.3
E00103813,33,38.1,11.3,17.5
E00103854,28.3,34.8,15.9,21
E00103856,41.5,32.4,19.7,6.3
E00103857,21.6,46.3,12.7,19.4
E00103858,34.7,33.9,10.5,21
E00103859,33.1,54.3,9.4,3.1
E00103860,30.4,42.4,10.4,16.8
E00103861,42.6,31.1,14.8,11.5
E00103862,43.1,40.3,9,7.6
E00103865,32.1,42,18.3,7.6
E00103866,45.7,29.9,10.2,14.2
E00103867,43.7,35.9,10.6,9.9
E00103870,28.2,35.1,15.3,21.4
E00103871,22.6,41.1,19.4,16.9
E00103872,21.5,38.5,20.7,19.3
E00103873,26.2,37.9,19.4,16.5
E00103874,24.3,44.9,14.6,16.2
E00103875,22.9,37.4,17.6,22.1
E00103876,30.3,44.8,11.7,13.1
E00103879,20.9,46.3,13.4,19.4
E00103880,25.2,46.4,10.6,17.9
E00103881,33.1,41.5,12,13.4
E00103882,21.7,50.3,12.1,15.9
E00103883,34.5,35.3,12.2,18
E00103884,38.5,39.9,8.1,13.5
E00103885,27.3,48.8,9.9,14
E00103886,29.4,48.8,11.3,10.6
E00103887,24.1,20.4,13.6,42
E00103888,9.3,33.6,20,37.1
E00103889,16.1,39.8,18.6,25.5
E00103890,21.8,33.8,13.5,30.8
E00103891,18.3,45.2,13.5,23
E00103894,36.4,34.3,14,15.4
E00103895,41.9,37.9,10.5,9.7
E00103918,23.2,56.5,10.9,9.4
E00103926,39.1,44.2,10.9,5.8
E00103935,23.7,50.4,13.7,12.2
E00103937,51.4,32.9,10,5.7
E00103938,53.7,33.6,6,6.7
E00103939,59.9,28.5,5.8,5.8
E00103940,31.8,45.5,12.1,10.6
E00103941,25.4,50,14.4,10.2
E00103942,31.3,52.7,7.1,8.9
E00103943,30.6,56.2,4.1,9.1
E00103944,37,42.9,10.9,9.2
E00103945,30.4,54.4,6.4,8.8
E00103946,40.3,49.7,6.3,3.8
E00103947,53.1,30.2,8.3,8.3
E00103948,57.4,28.7,7.8,6.2
E00103949,53.4,33.1,5.1,8.5
E00103950,49,34,10.2,6.8
E00103951,27.5,31.2,16.7,24.6
E00103952,23.4,37.9,20.2,18.5
E00103953,58.9,28,9.7,3.4
E00103954,45.2,34.1,11.9,8.9
E00103955,41.8,36.2,10.7,11.2
E00103956,25.6,58.9,10.1,5.4
E00103957,32.3,44.8,14.1,8.9
E00103958,42.7,34.1,14.6,8.6
E00103959,58.1,25.1,9.4,7.4
E00103960,26.4,38,13.2,22.5
E00103961,29.8,40.5,12.2,17.6
E00103962,20.4,58,10.8,10.8
E00103963,19.6,44.2,16.7,19.6
E00103964,21.1,42.9,17.4,18.6
E00103965,25.4,50,9.2,15.4
E00103972,20.5,63.1,6.6,9.8
E00103973,35.9,46.2,10.3,7.7
E00103974,35.8,43.4,11.3,9.4
E00103975,30.4,55.2,7.2,7.2
E00103976,35.6,37.3,11,16.1
E00103977,34.9,41.9,15.1,8.1
E00103978,22,52,13.9,12.1
E00103979,19.5,43.9,14.6,22
E00103987,19.6,51,13.1,16.3
E00103992,18.3,45.6,12.9,23.2
E00103994,44.4,33.9,8.9,12.9
E00103995,40.2,36.4,12.1,11.2
E00103996,51.6,21.5,14.5,12.4
E00104000,18.3,50,11.1,20.6
E00104007,36.9,42.3,11.7,9
E00104008,27.8,41.7,14.8,15.7
E00104009,24.8,54.5,12.9,7.9
E00104010,15.6,46.7,11.1,26.7
E00104011,25.6,50,12.5,11.9
E00104012,22.2,46.9,14.8,16
E00104013,20.8,47.2,15.1,17
E00104014,24.3,52.6,9.9,13.2
E00104015,33.8,45.5,7.6,13.1
E00104016,48.6,35.9,8.5,7
E00104017,28,33.6,20,18.4
E00104018,24.4,40.9,15.7,18.9
E00104019,26.2,41.1,15.3,17.3
E00104020,21.2,42.3,20.4,16.1
E00104021,29.1,32.1,15.7,23.1
E00104022,25.3,38.6,19.6,16.5
E00104023,32.3,45.7,9.4,12.6
E00104024,35.9,42,11.5,10.7
E00104025,44,28.4,12.1,15.6
E00104026,31.5,35,14,19.5
E00104027,31.1,36.1,16,16.8
E00104028,28.6,34.1,15.1,22.2
E00104029,35.8,38.1,13.4,12.7
E00104030,31.1,42.9,13.7,12.4
E00104031,29.1,45.4,11.3,14.2
E00104032,27,50.8,12.7,9.5
E00104037,29.8,46,14.5,9.7
E00104038,32.7,48.6,10.3,8.4
E00104040,29.7,36,18,16.3
E00104041,34.8,40.2,14.7,10.3
E00104042,51.8,27.7,9.8,10.7
E00104043,34.1,28.5,20.1,17.3
E00104044,27.9,36.8,15.9,19.4
E00104045,53.1,26.6,9.1,11.2
E00104046,18.8,55.6,6,19.7
E00104047,52.1,31,9.2,7.7
E00104048,42.1,31,14.3,12.7
E00104049,53.6,24.1,12.5,9.8
E00104050,50.8,28.1,8.6,12.5
E00104051,35.2,30.3,16.4,18
E00104052,28.7,31.6,15.4,24.3
E00104053,36.5,39.7,9.5,14.3
E00104054,22,39.4,19.3,19.3
E00104055,36,30.4,15.2,18.4
E00104056,43.6,38.5,8.9,8.9
E00104057,44.2,34.4,14,7.4
E00104058,38.5,31,20.1,10.3
E00104059,62.8,27.7,6.5,3
E00104060,55.2,34.3,6.5,3.9
E00104062,64.8,26.6,5.5,3.1
E00104063,68.6,15.3,8,8
E00104064,24.6,36.9,13.1,25.4
E00104065,38.9,40.7,9.9,10.5
E00104067,48.5,31.4,12.6,7.5
E00104068,40.6,41.3,8.7,9.4
E00104069,45.6,35.1,14,5.3
E00104070,54.5,29,9.7,6.9
E00104071,18,40.6,15.6,25.8
E00104072,27.7,29.4,21.8,21
E00104073,22.1,43.4,11.5,23
E00104074,35.7,40.5,8.7,15.1
E00104075,17.6,43,18.3,21.1
E00104076,30.5,40.7,13.6,15.3
E00104077,30,40.8,10.8,18.5
E00104078,25.7,29.4,22,22.9
E00104079,18.4,43.2,17.6,20.8
E00104080,39,35.6,13.7,11.6
E00104081,21.2,31.4,17.5,29.9
E00104082,19.5,43.9,21.1,15.4
E00104083,17.8,38.5,17.8,25.9
E00104084,42.4,36.2,10.2,11.3
E00104085,25.6,32,20,22.4
E00104086,21.1,40.8,15.5,22.5
E00104087,36.6,34.7,18.5,10.2
E00104088,23,49.6,10.1,17.3
E00104089,33.1,29.8,15.2,21.9
E00104090,28.5,33.1,19.2,19.2
E00104091,25.8,34.1,21.2,18.9
E00104093,17.2,25.4,21.6,35.8
E00104094,31.5,37.7,17.8,13
E00104095,24.4,26,17.3,32.3
E00104096,30.6,29.8,14.9,24.8
E00104112,34.2,42.5,8.2,15.1
E00104113,31.4,40.7,13.4,14.4
E00104114,34.8,42.9,8.9,13.4
E00104151,32.5,40.5,13.5,13.5
E00104152,14.5,40.9,19.5,25.2
E00104153,19.7,47.8,16.3,16.3
E00104154,43.2,33.3,9,14.4
E00104155,48.8,39.8,6.5,4.9
E00104156,23.9,43.6,14.7,17.9
