areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00103760,80.6,4.8,14.5
E00103762,86.4,2.2,11.4
E00103813,72.5,1.9,25.6
E00103854,79.3,0.9,19.8
E00103856,80,1.5,18.5
E00103857,84.7,4.7,10.6
E00103858,81.8,3.8,14.4
E00103859,83.3,1.3,15.4
E00103860,73.7,0.4,25.9
E00103861,79.3,2.8,17.9
E00103862,78.3,4.9,16.9
E00103865,78.1,3.3,18.5
E00103866,77.1,2,20.9
E00103867,82.2,5.9,11.9
E00103870,82.7,3.8,13.4
E00103871,84,2,13.9
E00103872,80.7,0.6,18.8
E00103873,73.3,5,21.7
E00103874,82.9,2.8,14.3
E00103875,80.5,6.1,13.4
E00103876,86.5,2.6,10.9
E00103879,77.2,10.1,12.7
E00103880,81.2,2.3,16.5
E00103881,81.3,1.6,17.1
E00103882,81.2,3.2,15.6
E00103883,78.5,1.3,20.2
E00103884,75.4,0.7,23.9
E00103885,87.4,2,10.6
E00103886,78.4,3.9,17.7
E00103887,72.2,6.6,21.1
E00103888,74.7,1.7,23.6
E00103889,78.5,1.7,19.9
E00103890,64.9,0.8,34.3
E00103891,81.5,0.3,18.2
E00103894,78.4,2.3,19.3
E00103895,73,0.8,26.2
E00103918,82.1,2.7,15.2
E00103926,81.7,5.4,12.8
E00103935,82,0.6,17.4
E00103937,78.7,7.6,13.7
E00103938,78,6.2,15.9
E00103939,86.8,5.5,7.7
E00103940,85.4,2.2,12.4
E00103941,89.8,1.6,8.6
E00103942,88.4,0.4,11.1
E00103943,84.4,1.7,13.9
E00103944,87.8,3.5,8.7
E00103945,88.5,0.8,10.7
E00103946,82.9,2.3,14.8
E00103947,75.3,2.4,22.3
E00103948,76.3,4.7,19.1
E00103949,79.6,3.4,17
E00103950,77.3,8.8,13.8
E00103951,80,0.8,19.2
E00103952,59,3.7,37.3
E00103953,74.1,2.9,23
E00103954,71.5,1.2,27.3
E00103955,64.3,2.3,33.3
E00103956,82.1,1.1,16.8
E00103957,88.3,3.4,8.3
E00103958,78.3,4,17.7
E00103959,73.2,4.4,22.4
E00103960,87.8,1,11.3
E00103961,79.3,0,20.7
E00103962,88.9,2.9,8.2
E00103963,90.4,0.3,9.3
E00103964,82.5,1,16.5
E00103965,95.4,0,4.6
E00103972,83.5,1.5,15
E00103973,83.2,1.4,15.5
E00103974,80.9,2.9,16.3
E00103975,85,4.5,10.6
E00103976,86.8,1.6,11.6
E00103977,85.1,4.6,10.3
E00103978,85.8,3.1,11.1
E00103979,86.4,5.8,7.8
E00103987,88,0.3,11.8
E00103992,85.9,1.5,12.6
E00103994,69.8,2.9,27.3
E00103995,65.7,0.5,33.8
E00103996,72.9,0.6,26.6
E00104000,81.5,1.3,17.3
E00104007,79,2.3,18.7
E00104008,79.3,0.8,19.9
E00104009,87.2,5.3,7.5
E00104010,77.5,2.5,20
E00104011,89.6,0.8,9.5
E00104012,85.3,2.6,12
E00104013,88.7,2.4,8.9
E00104014,88.2,1.9,9.9
E00104015,77.4,1.7,20.9
E00104016,68.5,1,30.5
E00104017,75,2.1,22.9
E00104018,85.5,2.6,11.8
E00104019,82.7,2.2,15.1
E00104020,77.5,2.7,19.8
E00104021,71.4,3.5,25.1
E00104022,82.9,1.1,16
E00104023,91.6,0.8,7.6
E00104024,84.4,1.9,13.7
E00104025,78.7,0.7,20.6
E00104026,81.2,2.7,16.2
E00104027,78.7,1.5,19.9
E00104028,76.6,3.6,19.8
E00104029,71.6,2.1,26.2
E00104030,76.7,6,17.3
E00104031,86.9,1.3,11.8
E00104032,87.6,1.9,10.5
E00104037,88,1.9,10
E00104038,81.6,2.5,15.9
E00104040,80.9,3.1,16
E00104041,78.8,3.4,17.8
E00104042,68.3,3.9,27.8
