areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00103760,89.8,10.2
E00103762,91.8,8.2
E00103813,95.3,4.7
E00103854,96,4
E00103856,96.4,3.6
E00103857,91.6,8.4
E00103858,91.4,8.6
E00103859,96.1,3.9
E00103860,98.2,1.8
E00103861,94.3,5.7
E00103862,88.7,11.3
E00103865,95.5,4.5
E00103866,95.2,4.8
E00103867,89.3,10.7
E00103870,92.6,7.4
E00103871,96.3,3.7
E00103872,96.7,3.3
E00103873,93.8,6.3
E00103874,94.7,5.3
E00103875,89,11
E00103876,91.4,8.6
E00103879,87.1,12.9
E00103880,96,4
E00103881,93.9,6.1
E00103882,92.8,7.2
E00103883,95.8,4.2
E00103884,94.8,5.2
E00103885,94.6,5.4
E00103886,94.3,5.7
E00103887,83.7,16.3
E00103888,90.2,9.8
E00103889,92.2,7.8
E00103890,95.8,4.2
E00103891,95.2,4.8
E00103894,94.4,5.6
E00103895,95.1,4.9
E00103918,93.9,6.1
E00103926,89.4,10.6
E00103935,95.9,4.1
E00103937,85.5,14.5
E00103938,90.7,9.3
E00103939,89.7,10.3
E00103940,94.8,5.2
E00103941,96.3,3.7
E00103942,96.4,3.6
E00103943,94.1,5.9
E00103944,89.2,10.8
E00103945,96.7,3.3
E00103946,93.9,6.1
E00103947,92.9,7.1
E00103948,93,7
E00103949,91.8,8.2
E00103950,85.6,14.4
E00103951,97.8,2.2
E00103952,94.6,5.4
E00103953,94.9,5.1
E00103954,96.1,3.9
E00103955,95.8,4.2
E00103956,95,5
E00103957,92.7,7.3
E00103958,91.7,8.3
E00103959,89.1,10.9
E00103960,96.5,3.5
E00103961,96.6,3.4
E00103962,94.7,5.3
E00103963,96.1,3.9
E00103964,97.1,2.9
E00103965,96.8,3.2
E00103972,92.6,7.4
E00103973,96.8,3.2
E00103974,92.4,7.6
E00103975,92.3,7.7
E00103976,96,4
E00103977,91.4,8.6
E00103978,90.4,9.6
E00103979,90.4,9.6
E00103987,95.3,4.7
E00103992,95.6,4.4
E00103994,93.8,6.2
E00103995,98.1,1.9
E00103996,97.8,2.2
E00104000,94.3,5.7
E00104007,92.6,7.4
E00104008,96.3,3.8
E00104009,88.5,11.5
E00104010,96.7,3.3
E00104011,96.6,3.4
E00104012,96.3,3.7
E00104013,92.8,7.2
E00104014,94.9,5.1
E00104015,96.3,3.7
E00104016,96.7,3.3
E00104017,95.1,4.9
E00104018,93.4,6.6
E00104019,96.3,3.7
