areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00103760,3,9.1,34.8,53
E00103762,0,32.9,39,28
E00103813,15.6,41.7,17.7,25
E00103854,8,30.7,48.2,13.1
E00103856,16.8,49.7,28,5.6
E00103857,2.2,11.2,56.7,29.9
E00103858,6.3,25,56.3,12.5
E00103859,0,30.7,56.7,12.6
E00103860,5.6,27.2,52.8,14.4
E00103861,24.6,19.7,46.7,9
E00103862,9.6,54.8,30.8,4.8
E00103865,9.8,36.1,45.1,9
E00103866,15.5,37.2,42.6,4.7
E00103867,21.1,35.9,26.8,16.2
E00103870,0.8,6.9,77.9,14.5
E00103871,0,2.4,81.5,16.1
E00103872,0.7,5.9,75,18.4
E00103873,5.8,19.2,48.1,26.9
E00103874,4.3,15.6,45.7,34.4
E00103875,6.9,31.3,45,16.8
E00103876,6.8,15.1,54.8,23.3
E00103879,0,20.9,43.3,35.8
E00103880,6.5,35.9,41.8,15.7
E00103881,9.2,26.1,37.3,27.5
E00103882,5.6,26.9,37.5,30
E00103883,8,29.7,44.2,18.1
E00103884,2,42.6,43.9,11.5
E00103885,1.7,30,34.2,34.2
E00103886,6.8,31.1,43.5,18.6
E00103887,0.6,43.5,26.7,29.2
E00103888,0.7,46.1,41.1,12.1
E00103889,0.6,48.8,44.4,6.2
E00103890,4.6,42.3,46.2,6.9
E00103891,0,24,48.8,27.2
E00103894,3.5,24.6,45.8,26.1
E00103895,16.7,34.9,38.1,10.3
E00103918,3.6,27.1,39.3,30
E00103926,11.4,44.3,31.4,12.9
E00103935,7.6,22.9,35.9,33.6
E00103937,28.7,33,23.4,14.8
E00103938,22.2,44.4,29.6,3.7
E00103939,43.9,29.8,17.5,8.8
E00103940,3.8,28.2,47.3,20.6
E00103941,0,16.2,58.1,25.6
E00103942,0,46.8,39.6,13.5
E00103943,1.6,36.5,34.1,27.8
E00103944,2.5,37.8,43.7,16
E00103945,5.6,27,46.8,20.6
E00103946,22.6,55.3,15.1,6.9
E00103947,22.7,46.4,29.9,1
E00103948,27.9,45,17.8,9.3
E00103949,30.3,33.6,26.1,10.1
E00103950,22.4,44.9,23.8,8.8
E00103951,10.9,17.4,56.5,15.2
E00103952,3.3,73.2,17.1,6.5
E00103953,32.4,34.7,25,8
E00103954,8.8,44.9,40.4,5.9
E00103955,30.4,41.2,21.6,6.7
E00103956,3.9,26.8,38.6,30.7
E00103957,1,26,52.6,20.3
E00103958,7.5,30.6,33.9,28
E00103959,33.7,41.6,18.3,6.4
E00103960,2.3,24.6,46.9,26.2
E00103961,6.1,27.5,44.3,22.1
E00103962,0.6,30.6,31.2,37.6
E00103963,4.3,7.2,31.2,57.2
E00103964,1.2,16.8,48.4,33.5
E00103965,0,16,48.1,35.9
E00103972,2.5,14.8,38.5,44.3
E00103973,13.7,28.2,37.6,20.5
E00103974,6.6,27.4,47.2,18.9
E00103975,8.7,11.9,49.2,30.2
E00103976,8.5,19.5,48.3,23.7
E00103977,2.3,18.6,51.2,27.9
E00103978,1.2,26,49.1,23.7
E00103979,0,15,45,40
E00103987,1.3,13.7,34,51
E00103992,2.5,13.3,44.8,39.4
E00103994,24.4,23.6,37.4,14.6
E00103995,23.1,42.6,33.3,0.9
E00103996,0,18.4,75.1,6.5
E00104000,3.2,17.5,37.3,42.1
E00104007,7.2,39.6,39.6,13.5
E00104008,0.9,25.2,43,30.8
E00104009,4.9,12.6,37.9,44.7
E00104010,4.4,20,35.6,40
E00104011,2.3,19.9,40.4,37.4
E00104012,3.7,12.3,45.7,38.3
E00104013,5.7,9.4,43.4,41.5
E00104014,0.7,14.5,42.8,42.1
E00104015,2.1,27.5,46.5,23.9
E00104016,12.8,59.6,19.1,8.5
E00104017,7.3,29.3,48.8,14.6
E00104018,0,4.7,62.2,33.1
E00104019,6.4,28.1,40.4,25.1
E00104020,9.3,18.6,50.7,21.4
E00104021,8.1,33.8,49.3,8.8
E00104022,3.2,10.8,69.6,16.5
E00104023,4.7,34.6,42.5,18.1
E00104024,1.5,29.5,62.1,6.8
E00104025,19.9,35.5,34.8,9.9
E00104026,19.7,25.1,43.8,11.3
E00104027,7.4,20.7,59.5,12.4
E00104028,7.9,28.6,41.3,22.2
E00104029,16.5,25.6,54.1,3.8
E00104030,14.7,31.3,46,8
E00104031,5.7,40.7,39.3,14.3
E00104032,0,25,57.8,17.2
E00104037,4.8,26.6,41.1,27.4
E00104038,2.8,21.7,52.8,22.6
E00104040,3.5,11.6,63,22
E00104041,15.1,42.2,28.6,14.1
E00104042,41.1,26.8,18.8,13.4
E00104043,5.6,28.3,56.1,10
E00104044,3,35,48.3,13.8
E00104045,38.2,27.1,23.6,11.1
E00104046,0.9,14.5,50.4,34.2
E00104047,34.3,34.3,25,6.4
E00104048,17.5,50,28.6,4
E00104049,30.1,23,25.7,21.2
E00104050,21.6,40,32,6.4
E00104051,7.3,21.1,65,6.5
E00104052,7.4,19.3,65.2,8.1
E00104053,31.6,27.9,38.9,1.6
E00104054,0.9,16.4,70.9,11.8
E00104055,19.2,12.8,48.8,19.2
E00104056,16.6,25.7,18.3,39.4
E00104057,13,67.1,15.3,4.6
E00104058,21.6,12.3,56.7,9.4
E00104059,39.2,35.8,19,6
E00104060,43.7,37.7,12.1,6.5
E00104062,51.2,13.6,27.2,8
E00104063,49.6,23,13.7,13.7
E00104064,3.3,21.3,47.5,27.9
E00104065,17.7,40.9,29.9,11.6
E00104067,31.9,34,12.2,21.8
E00104068,17.1,54.3,24.3,4.3
E00104069,21.6,35.3,31.9,11.2
E00104070,38.2,33.3,16.7,11.8
E00104071,0.8,8.6,71.1,19.5
E00104072,1.7,18.3,55.7,24.3
E00104073,0,18.6,48.7,32.7
E00104074,0,22.4,42.4,35.2
E00104075,0,5.6,41.5,52.8
E00104076,0,12.5,44.2,43.3
E00104077,6.8,11.3,65.4,16.5
E00104078,1.8,4.4,78.8,15
E00104079,0,7.1,29.1,63.8
E00104080,29.7,40.7,24.1,5.5
E00104081,0.7,21,57.2,21
E00104082,0.8,10.4,45.6,43.2
E00104083,0,6.6,30.9,62.5
E00104084,6.2,26,48.6,19.2
E00104085,7.2,18.4,56.8,17.6
E00104086,1.4,3.5,53.1,42
E00104087,15.7,40.3,26.9,17.1
E00104088,2.1,17.9,37.1,42.9
E00104089,21.6,30.7,43.1,4.6
E00104090,11.3,18.8,45.1,24.8
E00104091,9.3,20.9,61.2,8.5
E00104093,0,16.7,79.5,3.8
E00104094,13.5,39.9,33.8,12.8
E00104095,0.8,14.6,70.7,13.8
E00104096,0.8,15.1,67.2,16.8
E00104112,0,14.5,39.1,46.4
E00104113,1,40.6,46.9,11.5
E00104114,5.3,15,49.6,30.1
E00104151,4.7,37.8,51.2,6.3
E00104152,0,26.6,44.3,29.1
E00104153,0,23,48.3,28.7
E00104154,28.6,30.4,33.9,7.1
E00104155,8.1,79,11.3,1.6
E00104156,0,25.7,46.3,28
E00104157,5.8,27.2,47.4,19.7
E00104158,3.1,39.8,22.4,34.7
E00104159,1.1,10.6,43.6,44.7
E00104160,8.6,17.1,48.6,25.7
E00104161,1.3,24.2,45.9,28.7
E00104162,1.7,25,48.3,25
E00104163,2.1,22.7,36.1,39.2
E00104164,3.3,9.8,57.4,29.5
