areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00103760,18.2,23.9,44.3,13.6
E00103762,10.3,23.9,47,18.8
E00103813,11.4,25.3,50.6,12.7
E00103854,9,24.1,56.6,10.3
E00103856,12.5,20.5,58,8.9
E00103857,9.2,28.8,54.2,7.8
E00103858,12.7,31.3,44,12
E00103859,9.6,22.9,57.8,9.6
E00103860,18.4,16.3,56.1,9.2
E00103861,2.3,23.9,58,15.9
E00103862,12.5,21.7,52.5,13.3
E00103865,11.7,20.3,57.8,10.2
E00103866,12.6,22,50.4,15
E00103867,16.4,21.9,50.7,11
E00103870,16,24,47.3,12.7
E00103871,11.3,23.9,52.8,12
E00103872,12.4,22.8,55.9,9
E00103873,10.3,17.5,54.8,17.5
E00103874,10.7,22.3,49.4,17.6
E00103875,12,16,60,12
E00103876,5.3,24.1,50.4,20.3
E00103879,17.4,24.4,30.2,27.9
E00103880,10.4,25.4,51.4,12.7
E00103881,10.8,23.7,51.8,13.7
E00103882,13.9,18.1,51.8,16.3
E00103883,8.3,21.1,54.9,15.8
E00103884,6.6,23.8,57.4,12.3
E00103885,6.4,16.5,64.2,12.8
E00103886,7.5,20.3,61.7,10.5
E00103887,8.6,19.2,59.6,12.7
E00103888,6.5,24.3,60.7,8.4
E00103889,7.4,14.1,69.9,8.6
E00103890,13.1,20.4,58.4,8
E00103891,10.3,17.1,62.3,10.3
E00103894,10.9,21,57.2,10.9
E00103895,8.8,12.7,71.6,6.9
E00103918,16.8,23.7,48.9,10.7
E00103926,12.6,26.1,49.6,11.8
E00103935,24.8,27.5,43.1,4.6
E00103937,18.8,26.8,44.2,10.1
E00103938,19.4,25.8,47.3,7.5
E00103939,16.3,16.3,55.3,12.2
E00103940,18,24.3,47.7,9.9
E00103941,21,34,37,8
E00103942,20.3,24.1,50.6,5.1
E00103943,25.6,24.4,43.6,6.4
E00103944,19.3,23.9,52.3,4.5
E00103945,19.4,22.4,47.8,10.4
E00103946,21.4,26,44.3,8.4
E00103947,18,21.3,50.8,9.8
E00103948,16.7,22.2,50,11.1
E00103949,12.2,21.6,59.5,6.8
E00103950,17.5,20.4,52.6,9.5
E00103951,14.5,31.4,48.3,5.8
E00103952,12.5,24.2,53.1,10.2
E00103953,20.6,32,40.2,7.2
E00103954,19.3,21.1,50.9,8.8
E00103955,17.2,29.7,49,4.1
E00103956,13.3,23.5,52,11.2
E00103957,13.5,23.9,54.2,8.4
E00103958,17.8,18.3,58.6,5.3
E00103959,19.9,21.3,53.9,5
E00103960,15.8,23.7,50,10.5
E00103961,12.8,19.2,57.6,10.4
E00103962,12.5,27.7,49.1,10.7
E00103963,15.7,20.9,51.6,11.8
E00103964,10.2,23,54.5,12.3
E00103965,14.8,28.9,38.3,18
E00103972,10,28.6,51.4,10
E00103973,23.2,26.1,42,8.7
E00103974,21.9,24,42.7,11.5
E00103975,20.2,14.9,50,14.9
E00103976,15.1,14.3,56.3,14.3
E00103977,21.1,18.3,49.3,11.3
E00103978,21.2,19.4,43.6,15.8
E00103979,20.4,14.3,49,16.3
E00103987,20.9,15.8,45.6,17.7
E00103992,14.6,21.4,54.6,9.3
E00103994,11.7,21.7,60.8,5.8
E00103995,8.6,29.6,54.3,7.4
E00103996,11.9,21.7,52.4,14
E00104000,15.1,17.6,44,23.3
E00104007,15.8,17.8,55.4,10.9
E00104008,17.9,28.4,39.6,14.2
E00104009,14.7,17.9,45.3,22.1
E00104010,20,18.5,44.6,16.9
E00104011,14.2,22.8,50.6,12.3
E00104012,18.1,29.8,38.3,13.8
E00104013,8.8,21.1,45.6,24.6
E00104014,23.5,19.3,42,15.1
E00104015,7.1,22.3,58.9,11.6
E00104016,11.3,17.9,56.6,14.2
E00104017,8.8,18.9,68.2,4.1
E00104018,6,25.6,55.6,12.8
E00104019,10.2,18.1,58.6,13
E00104020,7.1,24.7,59.7,8.4
E00104021,10.9,23.1,52.4,13.6
E00104022,13,15.3,62.1,9.6
E00104023,8.1,21.1,54.5,16.3
E00104024,7.9,26.7,50.5,14.9
E00104025,8.8,20.4,62.8,8
E00104026,6,20.7,63.8,9.5
E00104027,6.9,23.6,60.4,9
E00104028,8.6,24.1,57.4,9.9
E00104029,9.5,28.6,59,2.9
E00104030,8.6,25.1,61,5.3
E00104031,8.9,25.3,56.8,8.9
E00104032,9.7,28,57,5.4
E00104037,16.4,27.6,40.5,15.5
E00104038,33.8,28.2,28.2,9.9
E00104040,16.9,25.8,47.2,10.1
E00104041,11.5,22.5,59.3,6.7
E00104042,14.7,28,49.3,8
E00104043,8.9,25,51.2,14.9
E00104044,11.7,22.2,60.2,6
E00104045,11.8,25.5,53.9,8.8
E00104046,13.1,23.4,54.2,9.3
E00104047,7.8,18.8,64.8,8.6
E00104048,11.1,28.9,54.4,5.6
E00104049,21.2,24.2,46.5,8.1
E00104050,11.9,17.5,63.5,7.1
E00104051,10.8,27.7,50.8,10.8
E00104052,6.1,29.4,52.8,11.7
E00104053,12.4,21.9,58,7.7
E00104054,7,23.4,57,12.5
E00104055,9.4,20.9,60.4,9.4
E00104056,23.1,25.6,47,4.3
E00104057,11.6,16.2,62.5,9.7
E00104058,9.1,20.6,62.3,8
E00104059,8.4,22.7,60.4,8.4
E00104060,5.5,19.2,66.5,8.8
E00104062,14.9,25.7,51.4,8.1
E00104063,12.8,17,57.4,12.8
E00104064,8.7,25.5,54.7,11.2
E00104065,7.5,18.5,67.1,6.9
E00104067,10.1,20.7,55.6,13.6
E00104068,14.3,19.8,58.7,7.1
E00104069,10.8,15.3,65.8,8.1
E00104070,12.5,20,55,12.5
E00104071,5.2,22.1,55.8,16.9
E00104072,11.7,22.1,54.5,11.7
E00104073,19.4,21,50.8,8.9
E00104074,13.3,22.4,53.1,11.2
E00104075,14.3,24.2,49.5,12.1
E00104076,10.1,24.2,50.5,15.2
E00104077,13,18.3,60.3,8.4
E00104078,7.9,17.9,67.1,7.1
E00104079,16.8,18.8,53,11.4
E00104080,6.9,16.8,67.1,9.2
E00104081,10.4,26.9,50.8,11.9
E00104082,12.9,20.9,48.9,17.3
E00104083,16.4,22.6,47.9,13
E00104084,12.4,18.6,58.1,10.9
E00104085,14.5,26.3,52,7.2
E00104086,17.8,26.3,39.5,16.4
E00104087,6.8,18.1,66.7,8.4
E00104088,15,29.3,46.6,9
E00104089,11.4,25.9,51.2,11.4
E00104090,12.5,28,46.4,13.1
E00104091,9,26.5,60,4.5
E00104093,12.9,22.5,58.9,5.7
E00104094,8.1,23.8,57.8,10.3
E00104095,9,26.5,56,8.4
E00104096,13.2,28.5,52.8,5.6
E00104112,16.1,16.1,50,17.7
E00104113,15.4,23.6,52.3,8.7
E00104114,18.2,28.3,45.5,8.1
E00104151,8.4,32.6,48.4,10.5
E00104152,8.9,19.8,61.9,9.3
E00104153,12.8,19.7,58.1,9.4
E00104154,7.4,20.2,64.9,7.4
E00104155,8.5,22,52.5,16.9
E00104156,10.1,21.8,58,10.1
E00104157,11.3,18.1,55.4,15.2
E00104158,19.2,23.1,37.2,20.5
E00104159,15.4,23.1,48.7,12.8
E00104160,15.7,19.1,51.7,13.5
E00104161,19.9,25.8,41.1,13.2
E00104162,5.6,32.4,38,23.9
E00104163,14.4,22,50,13.6
E00104164,15.6,23.4,49.4,11.7
E00104219,7.4,23.5,62.5,6.6
E00104220,10.8,14.2,60.8,14.2
E00104221,13,18.5,51.9,16.7
E00104222,20.6,22.1,42.6,14.7
E00104223,11.4,26.1,48.9,13.6
E00104224,10.5,25.4,47.4,16.7
E00104225,10.2,23.9,55.8,10.2
E00104226,14.6,22.6,48.9,13.9
E00104234,11.4,24.4,59.3,4.9
E00104235,12.4,27.6,54.3,5.7
E00104236,8.5,18.1,63.3,10.2
E00104237,7.3,17.4,68.8,6.4
E00104238,7.1,27.1,55,10.7
E00104239,12,26.5,54.7,6.8
E00104240,11.9,32.2,44.1,11.9
E00104241,11.5,29.8,51,7.7
E00104242,17.3,26.6,49.6,6.5
E00104243,9.8,24.5,54.6,11
E00104244,10.1,33.7,55.1,1.1
E00104245,12,21.3,58.7,8
E00104246,16.4,23,48.4,12.3
E00104247,12.5,27.2,54.4,5.9
E00104248,21.3,24,40,14.7
E00104249,12.5,23.4,54.7,9.4
E00104250,13.7,23.7,53.4,9.2
E00104251,17.2,23.4,42.1,17.2
E00104252,11.8,18.6,62.7,6.9
E00104253,8.3,14.9,67.9,8.9
E00104254,18.7,17.8,49.5,14
E00104255,5.2,22.7,58.8,13.4
E00104256,5.8,15.3,66.4,12.4
E00104257,12.2,20.6,55,12.2
E00104258,15.6,18,51.6,14.8
E00104259,9.9,16.9,60.6,12.7
E00104260,6.3,21.4,57.1,15.1
E00104261,6.5,31.8,51.4,10.3
E00104262,18.3,20.4,47.3,14
E00104263,17.6,16.7,50,15.7
E00104264,16.4,22.9,51.4,9.3
E00104265,16.7,18.1,49,16.2
E00104266,10.1,23.7,55.6,10.7
E00104267,20.5,20.5,52.1,6.8
E00104268,27.7,15.7,42.2,14.5
E00104269,11.2,20.6,57,11.2
E00104270,10,28.9,51.1,10
E00104271,13.8,24.8,54.1,7.3
E00104272,13.2,21.3,55.1,10.3
E00104273,9.5,20.7,60.4,9.5
E00104274,10.5,22.1,61.1,6.3
E00104275,13.5,18.7,56.8,11
E00104276,10.9,31.8,48.8,8.5
E00104277,15.2,21.7,54.3,8.7
E00104278,22,16,52,10
E00104279,11,13.4,63.4,12.2
E00104280,10.3,19.6,60.7,9.3
E00104281,10.8,18.6,60.8,9.8
E00104282,13,30.4,52.2,4.3
E00104283,18.4,20.4,57.1,4.1
E00104284,16.2,21.9,50.5,11.4
E00104285,7.5,26.7,60.2,5.6
E00104286,12,28,58,2
E00104287,8.3,29.2,50,12.5
E00104288,8.7,29.1,55.1,7.1
E00104289,16.9,21,54,8.1
E00104290,16.5,20.1,53.2,10.1
E00104291,16.3,21.5,55.6,6.7
E00104292,16.1,26.2,46.3,11.4
E00104293,16.4,20.9,56,6.7
E00104294,11.9,22.2,60.3,5.6
E00104295,15.2,24.7,51.9,8.2
E00104296,10.6,27.3,54.7,7.5
E00104297,12.3,25.8,54,8
E00104298,7.1,24.1,61,7.8
E00104300,9,22.4,61.9,6.7
E00104301,10.5,20.4,58.6,10.5
E00104302,8,29.5,58,4.5
E00104303,8.6,19.9,62.9,8.6
E00104304,8.3,25,60,6.7
E00104305,12.4,18.4,57.3,11.9
E00104306,16.5,21.4,51.5,10.7
E00104307,12.1,23,55.8,9.1
E00104308,13.8,25.1,53.9,7.2
E00104309,8.3,21.2,61.4,9.1
E00104310,10.7,33.6,47.3,8.4
E00104311,9.7,24.2,58.1,8.1
E00104312,11.5,34.5,42.4,11.5
E00104313,16.8,22.8,50.5,9.9
E00104314,4.3,26.2,62.2,7.3
E00104315,7.8,23.3,61.2,7.8
E00104316,4.8,23.8,59.5,11.9
E00104317,5.9,28.6,59.7,5.9
E00104318,11.8,24.1,58.2,5.9
E00104319,13.9,25.3,51.9,8.9
E00104320,12.9,21.5,60.2,5.4
E00104322,15.7,18.9,57.5,7.9
E00104323,12.8,19.7,58.1,9.4
E00104324,14.9,32.5,41.2,11.4
E00104325,11,25.3,53.8,9.9
E00104326,10.3,28.2,46.2,15.4
E00104327,10.5,21.1,54.9,13.5
E00104328,5.4,29.7,54.1,10.8
E00104329,13.1,18.9,58.2,9.8
E00104330,8.6,28.4,54.3,8.6
E00104331,17.1,22.5,50.5,9.9
E00104332,14.3,22.9,55,7.9
E00104333,11.6,17.4,61.2,9.9
E00104335,12.9,30.6,47.1,9.4
E00104337,13.7,21.3,54.6,10.4
E00104338,8.4,20.8,64,6.7
E00104339,9.2,19.3,61.5,10.1
E00104340,23.1,24.4,41,11.5
E00104341,17.5,22.8,50,9.6
E00104342,9.9,21.5,57,11.6
E00104343,9.7,24.8,55.8,9.7
E00104344,7.9,27.7,55.9,8.5
E00104345,11.9,21.6,57.4,9.1
E00104346,9,24.4,57.1,9.6
E00104347,12.2,21.4,59.2,7.1
E00104348,12.4,26.8,49.5,11.3
E00104349,9.8,20.2,61.7,8.2
E00104350,8.9,17.2,61.1,12.7
E00104351,10,25.5,59.1,5.5
E00104352,9.2,23.2,59.2,8.5
E00104353,8.9,17.7,59.7,13.7
E00104354,10.3,19.4,64.8,5.5
E00104355,6.5,32.7,55.1,5.6
