areacd,in_full_time_education-001,in_full_time_education-002
E00103760,15.4,84.6
E00103762,13.3,86.7
E00103813,13.1,86.9
E00103854,17.4,82.6
E00103856,14.8,85.2
E00103857,14.6,85.4
E00103858,16.8,83.2
E00103859,5.6,94.4
E00103860,14.4,85.6
E00103861,14,86
E00103862,7.5,92.5
E00103865,9.8,90.2
E00103866,12.1,87.9
E00103867,6.4,93.6
E00103870,15.4,84.6
E00103871,14.6,85.4
E00103872,19.2,80.8
E00103873,12.6,87.4
E00103874,14.1,85.9
E00103875,19.7,80.3
E00103876,12.3,87.7
E00103879,15.8,84.2
E00103880,16.6,83.4
E00103881,11.6,88.4
E00103882,14,86
E00103883,12.6,87.4
E00103884,15.6,84.4
E00103885,12.5,87.5
E00103886,8.9,91.1
E00103887,33.5,66.5
E00103888,29.8,70.2
E00103889,17.9,82.1
E00103890,24.6,75.4
E00103891,18.1,81.9
E00103894,11.8,88.2
E00103895,10.5,89.5
E00103918,9.1,90.9
E00103926,12.2,87.8
E00103935,12.5,87.5
E00103937,9.1,90.9
E00103938,10.8,89.2
E00103939,8.3,91.7
E00103940,11.4,88.6
E00103941,10.5,89.5
E00103942,10.9,89.1
E00103943,8.5,91.5
E00103944,9.2,90.8
E00103945,3.8,96.2
E00103946,6.9,93.1
E00103947,11.5,88.5
E00103948,10.3,89.7
E00103949,7.5,92.5
E00103950,10,90
E00103951,24.4,75.6
E00103952,17.6,82.4
E00103953,12.2,87.8
E00103954,10.3,89.7
E00103955,13.7,86.3
E00103956,5.8,94.2
E00103957,10.3,89.7
E00103958,11.6,88.4
E00103959,11,89
E00103960,21.3,78.7
E00103961,12,88
E00103962,10.2,89.8
E00103963,16.5,83.5
E00103964,15.5,84.5
E00103965,12.5,87.5
E00103972,10.2,89.8
E00103973,8.8,91.2
E00103974,9,91
E00103975,3.7,96.3
E00103976,15,85
E00103977,4.2,95.8
E00103978,14.7,85.3
E00103979,15.8,84.2
E00103987,10.9,89.1
E00103992,17.5,82.5
E00103994,12.2,87.8
E00103995,15.5,84.5
E00103996,14.5,85.5
E00104000,13.6,86.4
E00104007,8.3,91.7
E00104008,15,85
E00104009,9,91
E00104010,18.1,81.9
E00104011,12.2,87.8
E00104012,20.5,79.5
E00104013,16.8,83.2
E00104014,9.5,90.5
E00104015,11.7,88.3
E00104016,8,92
E00104017,15.2,84.8
E00104018,12.6,87.4
E00104019,14.1,85.9
E00104020,14.2,85.8
E00104021,22.8,77.2
E00104022,16.3,83.7
E00104023,13.1,86.9
E00104024,10.4,89.6
E00104025,19.7,80.3
E00104026,20.4,79.6
E00104027,18.6,81.4
E00104028,20,80
E00104029,19.6,80.4
E00104030,12.9,87.1
E00104031,12.2,87.8
E00104032,10.8,89.2
E00104037,8,92
E00104038,7,93
E00104040,14.7,85.3
E00104041,18.5,81.5
E00104042,13.1,86.9
E00104043,23.1,76.9
E00104044,17.1,82.9
E00104045,14.8,85.2
E00104046,17.6,82.4
E00104047,14.5,85.5
E00104048,17.3,82.7
E00104049,12.4,87.6
E00104050,14.3,85.7
E00104051,20.7,79.3
E00104052,25.8,74.2
E00104053,14.1,85.9
E00104054,16.4,83.6
E00104055,16.7,83.3
E00104056,11.1,88.9
E00104057,12.8,87.2
E00104058,14.3,85.7
E00104059,5.9,94.1
E00104060,5.7,94.3
E00104062,7.5,92.5
E00104063,12.2,87.8
E00104064,17.9,82.1
E00104065,11.6,88.4
E00104067,13.7,86.3
E00104068,17,83
E00104069,12,88
E00104070,12.8,87.2
E00104071,19.7,80.3
E00104072,19.5,80.5
E00104073,22.3,77.7
E00104074,18.5,81.5
E00104075,17.9,82.1
E00104076,15.7,84.3
E00104077,17.4,82.6
E00104078,14.6,85.4
E00104079,19.2,80.8
E00104080,16.5,83.5
E00104081,21.6,78.4
E00104082,14.2,85.8
E00104083,22,78
E00104084,14.8,85.2
E00104085,25.5,74.5
E00104086,19,81
E00104087,16.7,83.3
E00104088,13.8,86.2
E00104089,20.7,79.3
E00104090,22,78
E00104091,22.3,77.7
E00104093,22.9,77.1
E00104094,17.2,82.8
E00104095,19.9,80.1
E00104096,20.3,79.7
E00104112,10.5,89.5
E00104113,14.2,85.8
E00104114,12.1,87.9
E00104151,14.2,85.8
E00104152,19.2,80.8
E00104153,15.6,84.4
E00104154,14.4,85.6
E00104155,7.9,92.1
E00104156,14.4,85.6
E00104157,21.7,78.3
E00104158,10.1,89.9
E00104159,14.4,85.6
E00104160,23.3,76.7
E00104161,14.2,85.8
E00104162,14.1,85.9
E00104163,13.8,86.2
E00104164,17.6,82.4
E00104219,14.6,85.4
E00104220,15.2,84.8
E00104221,21.2,78.8
E00104222,7.7,92.3
E00104223,10.9,89.1
E00104224,11.6,88.4
E00104225,16,84
E00104226,19.6,80.4
E00104234,22.1,77.9
E00104235,27.2,72.8
E00104236,18.1,81.9
E00104237,10.8,89.2
E00104238,11.4,88.6
E00104239,19.2,80.8
E00104240,23.8,76.2
E00104241,10.6,89.4
E00104242,27.2,72.8
E00104243,26.7,73.3
E00104244,20.5,79.5
E00104245,10.6,89.4
E00104246,16.6,83.4
E00104247,18,82
E00104248,10.3,89.7
E00104249,6.7,93.3
E00104250,12.9,87.1
E00104251,8.9,91.1
E00104252,21.6,78.4
E00104253,12.1,87.9
E00104254,7.1,92.9
E00104255,6.5,93.5
E00104256,16.3,83.7
E00104257,20.2,79.8
E00104258,9.4,90.6
E00104259,6,94
E00104260,13.2,86.8
E00104261,8.9,91.1
E00104262,9.9,90.1
E00104263,8.8,91.2
E00104264,6.6,93.4
E00104265,6.9,93.1
E00104266,9.6,90.4
E00104267,8.1,91.9
E00104268,10.5,89.5
E00104269,8.3,91.7
E00104270,9.8,90.2
E00104271,11.6,88.4
E00104272,12.6,87.4
E00104273,12.1,87.9
E00104274,9.3,90.7
E00104275,14.4,85.6
E00104276,16.9,83.1
E00104277,3.6,96.4
E00104278,3.1,96.9
E00104279,8.1,91.9
E00104280,13.2,86.8
E00104281,8.4,91.6
E00104282,6.9,93.1
E00104283,4.5,95.5
E00104284,9.6,90.4
E00104285,16.3,83.7
E00104286,19.2,80.8
E00104287,12.8,87.2
E00104288,11.8,88.2
E00104289,13.9,86.1
E00104290,15.4,84.6
E00104291,15.1,84.9
E00104292,13,87
E00104293,10.9,89.1
E00104294,13.5,86.5
E00104295,17.1,82.9
E00104296,14.3,85.7
E00104297,18.5,81.5
E00104298,15.8,84.2
E00104300,8.9,91.1
E00104301,16.6,83.4
E00104302,10.8,89.2
E00104303,15.6,84.4
E00104304,18.3,81.7
E00104305,10.7,89.3
E00104306,16.4,83.6
E00104307,14.7,85.3
E00104308,16.5,83.5
E00104309,12.8,87.2
E00104310,30.1,69.9
E00104311,20.9,79.1
E00104312,27.4,72.6
E00104313,9.2,90.8
E00104314,19.6,80.4
E00104315,18.2,81.8
E00104316,18.3,81.7
E00104317,12.4,87.6
E00104318,13.1,86.9
E00104319,14.1,85.9
E00104320,15.3,84.7
E00104322,10.1,89.9
E00104323,9.5,90.5
E00104324,24.4,75.6
E00104325,23.3,76.7
E00104326,21.6,78.4
E00104327,11.4,88.6
E00104328,11.6,88.4
E00104329,14.6,85.4
E00104330,25,75
E00104331,14.8,85.2
E00104332,16,84
E00104333,9.7,90.3
E00104335,19.6,80.4
E00104337,18.8,81.2
E00104338,13.2,86.8
E00104339,20.7,79.3
E00104340,5.4,94.6
E00104341,13.1,86.9
E00104342,9.1,90.9
E00104343,10.8,89.2
E00104344,18,82
E00104345,16.9,83.1
E00104346,13.5,86.5
E00104347,12.4,87.6
E00104348,16.2,83.8
E00104349,13.2,86.8
E00104350,12.4,87.6
E00104351,14.8,85.2
E00104352,14.2,85.8
E00104353,11.6,88.4
E00104354,20.5,79.5
E00104355,10.4,89.6
E00104356,13.4,86.6
E00104357,17,83
E00104358,13.9,86.1
E00104359,15.7,84.3
E00104361,9.8,90.2
E00104362,13.6,86.4
E00104363,12.7,87.3
E00104364,10.9,89.1
E00104365,18.9,81.1
E00104366,13,87
E00104367,15.8,84.2
E00104369,22.8,77.2
E00104370,17.9,82.1
E00104371,20.6,79.4
E00104372,22.7,77.3
E00104373,24.8,75.2
E00104374,25.7,74.3
E00104375,23.1,76.9
E00104376,11.2,88.8
E00104377,14.5,85.5
E00104378,21,79
E00104379,10.7,89.3
E00104380,14.1,85.9
E00104381,14,86
E00104382,22.9,77.1
E00104383,14.1,85.9
E00104384,16.1,83.9
E00104385,14,86
E00104387,9.7,90.3
E00104388,13.5,86.5
E00104389,20.5,79.5
E00104390,18.2,81.8
E00104391,23.6,76.4
E00104392,14.4,85.6
E00104393,11.8,88.2
E00104394,19.4,80.6
E00104395,17.4,82.6
E00104396,14.6,85.4
E00104397,11.6,88.4
E00104398,14,86
E00104399,19.9,80.1
E00104400,16.9,83.1
E00104401,14.1,85.9
E00104402,17.1,82.9
E00104403,19,81
E00104404,7.8,92.2
E00104405,14.7,85.3
E00104406,13.2,86.8
E00104407,8.1,91.9
E00104408,25.2,74.8
E00104409,14.8,85.2
E00104410,11,89
E00104411,15,85
E00104412,17.1,82.9
E00104413,11.8,88.2
E00104414,16.6,83.4
E00104415,12.5,87.5
E00104416,8.5,91.5
E00104417,10.1,89.9
E00104418,22.3,77.7
E00104419,24.4,75.6
E00104420,17.6,82.4
E00104421,16.7,83.3
E00104422,14.4,85.6
E00104423,13.8,86.2
E00104424,16.5,83.5
E00104425,12.5,87.5
E00104426,13.6,86.4
E00104427,15.8,84.2
E00104428,14.8,85.2
E00104429,8,92
E00104430,10.4,89.6
E00104431,18.9,81.1
E00104432,17,83
E00104433,26.8,73.2
E00104434,16.9,83.1
E00104435,18.7,81.3
E00104436,20.2,79.8
E00104437,11.7,88.3
E00104438,11.2,88.8
E00104439,22,78
E00104440,21.1,78.9
E00104441,15.1,84.9
E00104442,15.4,84.6
E00104443,18.4,81.6
E00104444,18.8,81.3
E00104445,20.2,79.8
E00104446,14.1,85.9
E00104447,19.2,80.8
E00104448,9.4,90.6
E00104449,19.4,80.6
E00104450,15.5,84.5
E00104451,15.4,84.6
E00104452,19.5,80.5
E00166076,24.4,75.6
E00166077,14,86
E00166078,11.3,88.7
E00166079,33.3,66.7
E00166084,15.2,84.8
E00166085,17.4,82.6
E00166089,13,87
E00166094,9.6,90.4
E00166095,18.1,81.9
E00166097,12.2,87.8
E00166098,21.6,78.4
E00166099,16.6,83.4
E00171470,23.7,76.3
E00171471,5,95
E00171472,16.6,83.4
