areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00103760,86.1,1.7,12.2,0
E00103762,89.2,0,9.1,1.6
E00103813,90,0,10,0
E00103854,93.8,0,5.3,0.9
E00103856,89.2,0.7,10,0
E00103857,90.9,0.3,8.8,0
E00103858,96.2,0,3.8,0
E00103859,93.5,0,6,0.4
E00103860,91.5,0,8.5,0
E00103861,94.2,0,5.8,0
E00103862,91,0,9,0
E00103865,85.8,0,14.2,0
E00103866,87.4,0.4,12.1,0
E00103867,84,0,15.2,0.7
E00103870,91.9,0,8.1,0
E00103871,92.5,0,7.2,0.3
E00103872,91.6,0.3,7.8,0.3
E00103873,86.4,0,12.4,1.2
E00103874,90.9,0.2,8.8,0
E00103875,80.7,0,17.8,1.6
E00103876,87.2,0.3,11.9,0.6
E00103879,96.8,0,2.6,0.6
E00103880,91.5,0,8.5,0
E00103881,87.4,0,12.3,0.3
E00103882,95.4,0,4.6,0
E00103883,90.6,0.7,8.8,0
E00103884,90.1,0,9.9,0
E00103885,87.1,0,12.9,0
E00103886,85.3,0.6,12.6,1.5
E00103887,86,0.2,13.4,0.4
E00103888,91.6,0,7.2,1.2
E00103889,86.5,0.2,11.1,2.2
E00103890,94.7,0,5.3,0
E00103891,93.2,0,6.8,0
E00103894,95.4,0.3,4.3,0
E00103895,91.4,0.4,7.8,0.4
E00103918,87.8,0,11.9,0.3
E00103926,89.3,0,10.3,0.4
E00103935,88,0,9.8,2.2
E00103937,88.8,0,11,0.3
E00103938,89.6,0,10.4,0
E00103939,86,0,13.2,0.7
E00103940,95.5,0,3.4,1.1
E00103941,92.7,0.4,6.9,0
E00103942,95.5,0,4,0.4
E00103943,91.1,0,8.9,0
E00103944,93,0.4,6.5,0
E00103945,93.3,0,5.4,1.3
E00103946,88.1,0,11.6,0.3
E00103947,88.3,0,11.7,0
E00103948,90.5,0,8.1,1.4
E00103949,91.6,0,6.9,1.5
E00103950,86.4,0.4,13.2,0
E00103951,96.4,0.3,3.3,0
E00103952,92.3,0,6.6,1
E00103953,85.6,0,14.4,0
E00103954,93.2,0,6.8,0
E00103955,90.5,0,9.5,0
E00103956,90.3,0,9.7,0
E00103957,93,0,7,0
E00103958,88.6,0.5,10,0.8
