geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00070861,23.4,43.8,14.8,18
E00070862,31.4,34.3,11.8,22.5
E00070863,32.8,41.4,12.1,13.6
E00070865,27.7,31.9,20.2,20.2
E00070866,28.4,47.9,10.8,12.9
E00070867,38.2,35.3,14,12.5
E00070868,27.3,49.1,14.5,9.1
E00070869,49.2,38.7,6.5,5.6
E00070870,13.6,35.5,20.9,30
E00070871,21.9,27.6,15.2,35.2
E00070872,24.9,43,11.8,20.4
E00070873,35.6,43.8,8.9,11.6
E00070874,37.7,36.8,16,9.4
E00070875,36.4,50.8,6.1,6.8
E00070876,34.1,40.7,12.1,13.2
E00070877,32.5,23.4,14.3,29.9
E00070878,27,47.5,12.8,12.8
E00070879,32.4,47.1,11.8,8.8
E00070880,36,41.3,11.3,11.3
E00070881,37.4,30.8,20.6,11.2
E00070882,24.5,36.3,16.7,22.5
E00070883,29.2,44.5,14.6,11.7
E00070884,35.2,49.2,5.5,10.2
E00070885,54.5,31.5,8.5,5.5
E00070886,22.8,36.8,14,26.3
E00070887,23.2,32.8,19.2,24.8
E00070888,40.5,38,13.2,8.3
E00070889,68.8,23.2,4.8,3.2
E00070890,20.6,42,19.8,17.6
E00070891,49.1,32.4,13.9,4.6
E00070892,40.9,40.2,8.7,10.2
E00070893,65.5,23,6.1,5.4
E00112332,21.7,33,19.1,26.1
E00112333,28.1,33.1,17.4,21.5
E00112334,24.4,36.1,15.1,24.4
E00112335,55.5,31.3,7.8,5.5
E00112336,23.7,33,15.5,27.8
E00112337,16.3,44,17.5,22.3
E00112338,28.9,38,21.1,12
E00112339,39.7,39.7,8.5,12.1
E00112340,20.6,39.3,21.5,18.7
E00112341,25.4,36.4,14.4,23.7
E00112342,34.7,33.1,16.1,16.1
E00112343,25.2,33,13,28.7
E00112344,29.3,33.6,12.9,24.1
E00112346,27.6,31.5,16.5,24.4
E00112347,24.6,31.1,15.6,28.7
E00112348,23.3,35.3,13.8,27.6
E00112405,16.5,28.1,21.5,33.9
E00112406,31.7,25.7,21.8,20.8
E00112407,55.3,23,13,8.7
E00112408,24.4,27.5,26.7,21.4
E00112410,24.8,29.9,19,26.3
E00112411,23.1,26.2,23.1,27.7
E00112412,27,27.6,21.1,24.3
E00112413,19.5,33.1,22.9,24.6
E00112414,25,34,20.5,20.5
E00112415,50,29.7,12.7,7.6
E00112417,33.9,18.6,18.6,28.8
E00112418,39.8,22,18.6,19.5
E00112419,28.4,31.8,18.6,21.2
E00112420,35.4,34,12.5,18.1
E00112423,24,22.5,19.4,34.1
E00112424,64.8,16.4,8.8,10.1
E00112545,15.6,48.4,15.6,20.5
E00112546,22.5,39.5,20.9,17.1
E00112549,29,34.7,17.7,18.5
E00112552,61.6,24.1,11.6,2.7
E00112553,58.2,12.2,19.4,10.2
E00112556,50,31.8,14.5,3.6
E00112562,26.6,25.3,24,24
E00112563,35.8,24.5,22.6,17
