geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00070861,9.3,22.5,48.1,20.2
E00070862,16.8,37.6,33.7,11.9
E00070863,12.7,45.2,34.5,7.6
E00070865,29.4,45.4,17.6,7.6
E00070866,8.8,34.7,42.5,14
E00070867,12.7,47.8,33.6,6
E00070868,15.6,38.5,38.5,7.3
E00070869,21.3,57.5,18.1,3.1
E00070870,13.6,47.3,25.5,13.6
E00070871,20.2,36.5,25,18.3
E00070872,3.6,32.7,45.7,17.9
E00070873,13.2,56.3,20.8,9.7
E00070874,29.5,49.5,14.3,6.7
E00070875,9,54.1,24.1,12.8
E00070876,13.2,47.3,29.7,9.9
E00070877,19.5,33.8,35.1,11.7
E00070878,11.5,38.1,38.8,11.5
E00070879,8.8,52.9,30.1,8.1
E00070880,14.6,45,33.1,7.3
E00070881,8.5,54.7,30.2,6.6
E00070882,10.8,37.3,41.2,10.8
E00070883,17.6,44.9,28.7,8.8
E00070884,10.8,46.2,33.1,10
E00070885,34.9,42.8,16.9,5.4
E00070886,3.5,50.9,28.9,16.7
E00070887,24.8,36.8,28.8,9.6
E00070888,20.8,50,24.2,5
E00070889,34.6,47.2,13.4,4.7
E00070890,5.2,44.8,35.8,14.2
E00070891,24.1,52.8,18.5,4.6
E00070892,23,46,23,7.9
E00070893,59.5,33.1,6.1,1.4
E00112332,6.3,40.2,36.6,17
E00112333,3.3,39.3,41.8,15.6
E00112334,10,35.8,39.2,15
E00112335,16.8,62.4,16.8,4
E00112336,15.8,49.5,24.2,10.5
E00112337,6.7,25.8,52.1,15.3
E00112338,7,48.6,29.6,14.8
E00112339,16.7,43.5,29.7,10.1
E00112340,5.8,31.7,44.2,18.3
E00112341,12.2,35.7,39.1,13
E00112342,11.4,52,28.5,8.1
E00112343,12.3,39.5,36.8,11.4
E00112344,13,35.7,40,11.3
E00112346,12.3,44.6,35.4,7.7
E00112347,10.6,42.3,30.1,17.1
E00112348,7.7,30.8,45.3,16.2
E00112405,33.6,40.2,23,3.3
E00112406,36.6,40.6,18.8,4
E00112407,56.2,32.1,8.6,3.1
E00112408,28.2,44.3,17.6,9.9
E00112410,23.4,39.4,30.7,6.6
E00112411,18.7,44,29.1,8.2
