areacd,heating_type_3a-001,heating_type_3a-002
E00082142,0,100
E00082143,0,100
E00082145,0,100
E00082146,0,100
E00082147,0,100
E00082148,0.7,99.3
E00082149,0.7,99.3
E00082150,0,100
E00082152,0,100
E00082153,0,100
E00082154,0.7,99.3
E00082155,0,100
E00082156,0,100
E00082157,0,100
E00082159,0.9,99.1
E00082160,1.8,98.2
E00082161,0.8,99.2
E00082162,0,100
E00082164,1.7,98.3
E00082193,2.7,97.3
E00082194,1.2,98.8
E00082195,0,100
E00082199,0.7,99.3
E00082201,0,100
E00082202,0.8,99.2
E00082203,0.6,99.4
E00082204,0,100
E00082205,0.8,99.2
E00082206,1.6,98.4
E00082207,0,100
E00082208,0.6,99.4
E00082209,0,100
E00082211,0.6,99.4
E00082212,0,100
E00082213,1,99
E00082214,1.6,98.4
E00082215,2.2,97.8
E00082216,0,100
E00082217,0,100
E00082218,1.6,98.4
E00082219,0,100
E00082220,3,97
E00082221,0.9,99.1
E00082222,0,100
E00082223,6.8,93.2
E00082224,1.7,98.3
E00082225,0,100
E00082226,0,100
E00082227,0,100
E00082416,0,100
E00082417,1.5,98.5
E00082419,0.7,99.3
E00082420,0.7,99.3
E00082421,2.5,97.5
E00082422,0.8,99.2
E00082423,0.8,99.2
E00082424,0,100
E00082425,0,100
E00082426,0,100
E00082430,9.6,90.4
E00082431,0,100
E00082432,0.9,99.1
E00082433,0.8,99.2
E00082434,0,100
E00082581,0.8,99.2
E00082582,0,100
E00082583,0.8,99.2
E00082584,0.8,99.2
E00082585,1,99
E00082586,1.8,98.2
E00082587,0,100
E00082588,1.9,98.1
E00082589,0,100
E00082590,3.4,96.6
E00082592,0.8,99.2
E00082593,4.8,95.2
E00082594,3.5,96.5
E00082595,6.3,93.8
E00082596,7.5,92.5
E00082597,5.8,94.2
E00082598,0.7,99.3
E00082599,6.9,93.1
E00082600,0.8,99.2
E00082601,2.5,97.5
E00082602,2.3,97.7
E00082603,4.8,95.2
E00082604,0.7,99.3
E00082605,1.4,98.6
E00082606,4.4,95.6
E00082608,1.6,98.4
E00082610,0.4,99.6
E00082612,3.9,96.1
E00082613,4.7,95.3
E00082615,3.6,96.4
E00082616,3.5,96.5
E00082617,1.7,98.3
E00082619,3.9,96.1
E00082620,4,96
E00082621,2.1,97.9
E00082623,2.2,97.8
E00082624,3.1,96.9
E00082625,7.2,92.8
E00082626,5.7,94.3
E00082627,2.5,97.5
E00082628,1.6,98.4
E00082629,3.3,96.7
E00082630,3.2,96.8
E00082631,1.9,98.1
E00082632,3.7,96.3
E00082634,3.2,96.8
E00082635,5.7,94.3
E00082636,2.2,97.8
E00082637,4.5,95.5
E00082638,2.6,97.4
E00082639,5.9,94.1
E00082640,2.6,97.4
E00082641,3.1,96.9
E00082642,3.3,96.7
E00082643,3.1,96.9
E00082644,3.5,96.5
E00082645,1.7,98.3
E00082646,1.6,98.4
E00082647,2.3,97.7
E00082648,2.5,97.5
E00082649,2.1,97.9
E00082650,4.8,95.2
E00082651,1.3,98.7
E00082652,1.4,98.6
E00082654,1.4,98.6
E00082655,4.3,95.7
E00082656,0,100
E00082657,0.6,99.4
E00082658,0.9,99.1
E00082659,5.2,94.8
E00082661,3.1,96.9
E00082662,1,99
E00082663,0.9,99.1
E00082664,1.6,98.4
E00082665,4,96
E00082666,2.7,97.3
E00082667,1.7,98.3
E00082668,0.7,99.3
E00082669,1.3,98.7
E00082670,0.9,99.1
E00082671,3,97
E00082672,0.8,99.2
E00082673,2.6,97.4
E00082674,3.1,96.9
E00082675,2.2,97.8
E00082676,4.5,95.5
E00082677,0,100
E00082678,2.3,97.7
E00082679,0.9,99.1
E00082680,1.7,98.3
E00082681,4.8,95.2
E00082682,3.2,96.8
E00082683,5,95
E00082684,2.7,97.3
E00082685,1.6,98.4
E00082686,0,100
E00082687,2.3,97.7
E00082689,0.7,99.3
E00082690,2.4,97.6
E00082691,0,100
E00082692,2.1,97.9
E00082693,0.8,99.2
E00082694,2.2,97.8
E00082695,2.7,97.3
E00082696,0.8,99.2
E00082697,1.3,98.7
E00082698,0.8,99.2
E00082699,2.2,97.8
E00082700,3.3,96.7
E00082702,0,100
E00082703,0,100
E00082704,0.8,99.2
E00082705,0.8,99.2
E00082706,2.6,97.4
E00082707,1.6,98.4
E00082708,3.6,96.4
E00082709,0.8,99.2
E00082710,2.4,97.6
E00082711,0.8,99.2
E00082712,0,100
E00082713,2.5,97.5
E00082714,4.8,95.2
E00082715,11.8,88.2
E00082717,4.1,95.9
E00082718,1.6,98.4
E00082719,3.7,96.3
E00082721,0,100
E00082722,1.7,98.3
E00082724,2.5,97.5
E00082726,1.6,98.4
E00082727,1.4,98.6
E00082728,4.5,95.5
E00082729,4.3,95.7
E00082730,3.1,96.9
E00082731,2.2,97.8
E00082732,3.4,96.6
E00082733,2.9,97.1
E00082734,6.5,93.5
E00082735,8.8,91.2
E00082736,2.2,97.8
E00082737,1.2,98.8
E00082738,3.2,96.8
E00082739,0,100
E00082740,1.4,98.6
E00082741,3.1,96.9
E00082742,4.9,95.1
E00082743,0.7,99.3
E00082744,2.2,97.8
E00082745,0,100
E00082746,0,100
E00082747,1.7,98.3
E00082748,0,100
E00082749,4.5,95.5
E00082750,1.8,98.2
E00082751,4.8,95.2
E00082752,1.7,98.3
