areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00082142,25.2,74.8
E00082143,29.5,70.5
E00082145,23.8,76.2
E00082146,32.7,67.3
E00082147,33.6,66.4
E00082148,31.3,68.7
E00082149,25.9,74.1
E00082150,32.7,67.3
E00082152,30.7,69.3
E00082153,31.6,68.4
E00082154,29.4,70.6
E00082155,28.8,71.2
E00082156,20.9,79.1
E00082157,31.1,68.9
E00082159,26.2,73.8
E00082160,37.5,62.5
E00082161,31.4,68.6
E00082162,35.8,64.2
E00082164,22.3,77.7
E00082193,24.3,75.7
E00082194,33.6,66.4
E00082195,27.5,72.5
E00082199,21.3,78.7
E00082201,27.9,72.1
E00082202,35.9,64.1
E00082203,29.3,70.7
E00082204,24,76
E00082205,31.3,68.8
E00082206,36.8,63.2
E00082207,29.4,70.6
E00082208,22.6,77.4
E00082209,35.8,64.2
E00082211,30,70
E00082212,31.1,68.9
E00082213,39.2,60.8
E00082214,37.5,62.5
E00082215,32.4,67.6
E00082216,29.1,70.9
E00082217,26.7,73.3
E00082218,21.2,78.8
E00082219,27,73
E00082220,30.8,69.2
E00082221,24.6,75.4
E00082222,24.3,75.7
E00082223,23.3,76.7
E00082224,28.3,71.7
E00082225,26.1,73.9
E00082226,27.7,72.3
E00082227,32.5,67.5
E00082416,34.6,65.4
E00082417,28.1,71.9
E00082419,36.1,63.9
E00082420,32.8,67.2
E00082421,34.9,65.1
E00082422,36.6,63.4
E00082423,27.8,72.2
E00082424,25.7,74.3
E00082425,22.7,77.3
E00082426,23.4,76.6
E00082430,16.3,83.7
E00082431,23.3,76.7
E00082432,34.1,65.9
E00082433,28.8,71.2
E00082434,29.9,70.1
E00082581,30,70
E00082582,24.6,75.4
E00082583,33.8,66.2
E00082584,28.2,71.8
E00082585,29.3,70.7
E00082586,27,73
E00082587,28,72
E00082588,28,72
E00082589,28.2,71.8
E00082590,28.6,71.4
E00082592,19.8,80.2
E00082593,15.3,84.7
E00082594,15.2,84.8
E00082595,13.5,86.5
E00082596,15,85
E00082597,9.5,90.5
E00082598,22.6,77.4
E00082599,17,83
E00082600,19.8,80.2
E00082601,12,88
E00082602,18.8,81.3
E00082603,20,80
E00082604,17.3,82.7
E00082605,14.5,85.5
E00082606,18.8,81.2
E00082608,26.2,73.8
E00082610,22.6,77.4
E00082612,23.1,76.9
E00082613,18.7,81.3
E00082615,16.6,83.4
E00082616,19.8,80.2
E00082617,21.7,78.3
E00082619,23.5,76.5
E00082620,22.7,77.3
E00082621,24.1,75.9
E00082623,17,83
E00082624,24.8,75.2
E00082625,23.2,76.8
E00082626,24.1,75.9
E00082627,23.2,76.8
E00082628,21.6,78.4
E00082629,16.9,83.1
E00082630,28,72
E00082631,25,75
E00082632,22.9,77.1
E00082634,27.4,72.6
E00082635,24.8,75.2
E00082636,25.7,74.3
E00082637,26.4,73.6
