areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00082142,93.3,0.3,6.4,0
E00082143,85.3,0.4,14.3,0
E00082145,95.5,0,4.5,0
E00082146,90.9,2.2,6.6,0.3
E00082147,94.1,0,5.9,0
E00082148,92.1,0.2,7.5,0.2
E00082149,90.8,0,8.6,0.6
E00082150,89.7,0.7,8.6,1
E00082152,93.9,0,4.9,1.1
E00082153,96.5,0,3.5,0
E00082154,91,0,9,0
E00082155,93,1.1,5.2,0.7
E00082156,89.3,0.5,8,2.1
E00082157,95.7,0.4,3.9,0
E00082159,92.2,0,7.8,0
E00082160,95.5,0,4.5,0
E00082161,96.6,0,3.4,0
E00082162,95.1,0.7,4.2,0
E00082164,95.2,0.6,3.9,0.3
E00082193,91.7,0,7.3,1
E00082194,87.7,0.5,9.8,2
E00082195,92.3,0.5,6.4,0.8
E00082199,89.5,0,10.5,0
E00082201,96.5,0,3.5,0
E00082202,91.8,0,8.2,0
E00082203,91.7,0.5,7.8,0
E00082204,90.6,0,8.6,0.8
E00082205,91,0.3,8.4,0.3
E00082206,96.5,0,3.5,0
E00082207,94.2,0.6,5.2,0
E00082208,88.9,0.2,8.8,2.1
E00082209,96.3,0.7,3.1,0
E00082211,91.8,0.2,7.5,0.5
E00082212,94.6,0.8,4.1,0.5
E00082213,94.8,0,5.2,0
E00082214,93.5,0,4.7,1.8
E00082215,94.6,1.4,4,0
E00082216,94.3,0,5.7,0
E00082217,91.9,0,8.1,0
E00082218,86.5,0,13.5,0
E00082219,87.1,0,12.9,0
E00082220,88.2,0.3,10.5,1
E00082221,82.6,0,16.9,0.5
E00082222,93.1,0,5.9,1
E00082223,90.7,0,8.7,0.6
E00082224,93.5,0.4,6.1,0
E00082225,87.5,0.3,11.8,0.3
E00082226,90.6,0,9.4,0
E00082227,93.8,0,4.8,1.4
E00082416,91.5,0.7,6.7,1.1
E00082417,93.3,0,5.8,0.9
E00082419,92.3,0.3,7.4,0
E00082420,94.3,0,5.4,0.3
E00082421,93.8,0,6.2,0
E00082422,94,0.4,5.7,0
E00082423,94.1,0.3,5.6,0
E00082424,92.2,0,6.9,0.9
E00082425,90.3,1.1,8.6,0
E00082426,88.7,0.3,10.7,0.3
E00082430,90.5,0.7,8.8,0
E00082431,93.4,0,5.1,1.5
E00082432,96.2,0,3.4,0.4
E00082433,91.3,0.3,6.6,1.7
E00082434,89.2,0,10.8,0
E00082581,95.5,1,3.4,0
E00082582,94.7,0,5,0.3
E00082583,93.3,0.3,5.8,0.6
E00082584,90.5,0.3,9.2,0
E00082585,96.3,0,3.7,0
E00082586,92.1,0.3,7.6,0
E00082587,93.4,0,6.2,0.3
E00082588,95.7,0,4.3,0
