areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00074503,89.2,0.4,10.4,0
E00074504,76.6,1.2,22,0.2
E00074505,92.9,0,7.1,0
E00074506,88.7,0.3,11,0
E00074507,93.5,0,5.2,1.4
E00074508,88.4,0,9.4,2.1
E00074509,89.6,0.2,9.9,0.2
E00074510,91.6,0,8.4,0
E00074511,85.2,0.7,14.1,0
E00074512,87.3,0,10.8,1.9
E00074513,94.9,0,4.2,1
E00074514,92.6,0,6.9,0.5
E00074515,90.8,0,9.2,0
E00074516,90.4,0,8.9,0.7
E00074517,90.4,0,9.2,0.3
E00074518,91.9,0,8.1,0
E00074519,89.3,0,10.7,0
E00074520,91.9,0.6,7.5,0
E00074521,95.2,0,4.8,0
E00074522,89.7,0.3,8.2,1.8
E00074523,95,0,4.7,0.3
E00074524,88.7,0,11.3,0
E00074525,86.9,0,12.2,0.8
E00074526,90.7,0.4,8.9,0
E00074527,87,0,12.3,0.8
E00074528,86.1,0.4,13.2,0.4
E00074529,87.5,0.3,12.2,0
E00074530,86,1.4,12.1,0.5
E00074531,86.2,0.3,12.8,0.7
E00074532,86.7,0.6,10.5,2.1
E00074533,88.5,0,10.4,1.1
E00074534,94,1.2,4.8,0
E00074535,92,0,7.7,0.3
E00074536,96.3,0,3.3,0.4
E00074537,92.3,0,7.7,0
E00074538,98,0,2,0
E00074539,92.6,0,7.4,0
E00074540,94.7,0,5.3,0
E00074541,94.3,0.3,5.3,0
E00074542,93.5,0,6.5,0
E00074543,93.1,0,6.4,0.5
E00074544,88,0,9.9,2.1
E00074545,88.2,0.3,10.8,0.6
E00074546,90.1,0,8.9,1
E00074547,88.3,0.3,10.2,1.2
E00074548,91.9,0,7.7,0.3
E00074549,97.2,0,2.8,0
E00074550,94.4,0.3,4.9,0.3
E00074551,94.7,0,5.3,0
E00074552,87.1,0.4,12.5,0
E00074553,94.7,0.4,4.6,0.4
E00074554,93.6,0,6.4,0
E00074555,89.2,0,9.9,0.9
E00074556,92.6,0.4,7.1,0
E00074557,95.4,0,4.2,0.4
E00074558,93.9,0,6.1,0
E00074559,92.9,0,6.4,0.6
E00074560,92.5,0.4,6,1.1
E00074561,94.1,0,5.9,0
E00074562,94.5,0,5.5,0
E00074563,89.9,0.4,9.7,0
E00074564,92.5,0,7.1,0.4
E00074565,93.7,0,6.3,0
E00074566,94.9,0,5.1,0
E00074567,92.1,0,7.9,0
E00074568,95.7,0,4.3,0
E00074569,94.9,0,5.1,0
E00074570,91.5,0.6,7.7,0.3
E00074571,97.5,0,2.5,0
E00074572,93.4,0,6.2,0.4
E00074573,92.2,0.4,6.7,0.7
E00074574,97.7,0,1.8,0.6
E00074575,95.5,0.4,4.1,0
E00074605,94.5,0,4.9,0.7
E00075064,96.6,0.2,3.1,0
W00007025,89.1,0,10.9,0
W00007027,96.3,0,3.7,0
W00007038,91.8,0.4,7.8,0
W00007041,92,0.3,7.6,0
W00007042,92.6,0.3,6.8,0.3
W00007043,96.9,0,3.1,0
W00007044,95.2,0,4.5,0.4
W00007046,94.4,0,5.6,0
W00007047,92.5,0,7.5,0
W00007048,92.3,0.3,7.3,0
W00007099,91,0,9,0
W00007100,93.7,0.3,6,0
W00007361,90.9,0,8.6,0.5
W00007362,94.8,0,5.2,0
W00007363,95.7,0,4.3,0
W00007364,96.4,0.7,2.6,0.3
W00007365,93.9,0,6.1,0
W00007366,95.5,0,4.5,0
W00007367,90.2,0,9.8,0
W00007368,92.6,0,7.4,0
W00007369,94.6,0,5.4,0
W00007370,94.8,0.7,4.5,0
W00007371,94.2,0.3,5.2,0.3
W00007372,93.7,0,5.7,0.7
W00007373,93.8,0,5,1.2
W00007374,94.9,0,5.1,0
W00007375,96.9,0,3.1,0
W00007376,96,0,3.6,0.4
W00007377,87.3,1.8,10.9,0
W00007378,88.3,0,11.7,0
W00007379,91.4,0,8.6,0
W00007380,91.2,0.4,8.4,0
W00007381,92.3,0,7.7,0
W00007382,96.1,0,3.6,0.3
W00007383,88.5,0.4,10.3,0.8
W00007384,92.7,0,7.3,0
W00007385,90.1,0,9.9,0
W00007386,93.2,0,5.6,1.3
W00007387,95.3,0,4.7,0
W00007388,92.6,0,7.4,0
W00007389,92.7,0,6.9,0.4
W00007390,95.4,0,4,0.7
W00007391,92.7,0,7.3,0
W00007392,93.4,0,6.6,0
W00007393,92.9,0,7.1,0
W00007394,92.3,0,7.7,0
W00007395,94.1,0,5.9,0
W00007396,91.3,0,8.3,0.3
W00007397,92,0,8,0
W00007398,92.8,0,7.2,0
W00007399,93.2,0,6.8,0
W00007425,95,0.7,4.2,0.2
W00007426,96.6,0,2.9,0.5
W00007479,90.2,0.3,9.6,0
W00007480,94.9,0.8,4.3,0
W00007481,94.5,0,5.5,0
W00008185,91,0,9,0
W00008186,97,0.3,2,0.7
W00008187,94.2,0.3,4.5,1
W00008188,97.1,0,2.9,0
W00008189,94.8,0.4,4.8,0
W00008190,89.5,0.6,9.8,0
W00008191,94.6,0.3,5,0
W00008192,96.5,0,3.5,0
W00008193,86.4,0.8,11.4,1.5
W00008194,96.1,0,3.6,0.3
W00008195,91.9,0,8.1,0
W00008196,93.9,0.6,5.5,0
W00008197,94.6,0.4,4.3,0.7
W00008198,91.7,0.4,7.9,0
W00008199,89.9,0,9,1.1
W00008285,77.8,0.2,21.8,0.2
W00008287,93.9,1.2,4.9,0
W00008328,90.8,0,9.2,0
W00008329,91.7,0,7.3,1.1
W00008330,89.9,0,9.7,0.4
W00008331,92.4,0,7.6,0
W00008332,92.7,0,6.3,1
W00008333,90.8,0.7,7.4,1.1
