areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00074503,31.3,68,0.7
E00074504,38,62,0
E00074505,92.8,7.2,0
E00074506,69.8,29.6,0.6
E00074507,100,0,0
E00074508,45.2,54.8,0
E00074509,80.7,19.3,0
E00074510,88.2,11.8,0
E00074511,19.3,80,0.7
E00074512,84.1,15.9,0
E00074513,96.2,3.8,0
E00074514,86.9,13.1,0
E00074515,100,0,0
E00074516,38.6,61.4,0
E00074517,80.9,19.1,0
E00074518,100,0,0
E00074519,99.3,0.7,0
E00074520,98.4,1.6,0
E00074521,99.2,0.8,0
E00074522,88.7,11.3,0
E00074523,78.5,21.5,0
E00074524,35.5,64.5,0
E00074525,30.9,68.5,0.7
E00074526,39.7,60.3,0
E00074527,45.3,54.7,0
E00074528,11.2,88.8,0
E00074529,52,48,0
E00074530,30.3,69.7,0
E00074531,33.3,66.7,0
E00074532,33.9,66.1,0
E00074533,19.7,80.3,0
E00074534,100,0,0
E00074535,100,0,0
E00074536,82.6,17.4,0
E00074537,96.9,3.1,0
E00074538,100,0,0
E00074539,99.2,0,0.8
E00074540,94.6,5.4,0
E00074541,89.5,10.5,0
E00074542,99.2,0.8,0
E00074543,64.8,35.2,0
E00074544,47.6,52.4,0
E00074545,87.7,11.5,0.8
E00074546,61.6,38.4,0
E00074547,83.6,16.4,0
E00074548,75,25,0
E00074549,93.6,6.4,0
E00074550,100,0,0
E00074551,100,0,0
E00074552,89.7,10.3,0
E00074553,100,0,0
E00074554,100,0,0
E00074555,69.4,30.6,0
E00074556,92.4,7.6,0
E00074557,97.7,2.3,0
E00074558,76.4,23.6,0
E00074559,95.2,4.8,0
E00074560,89.2,10.8,0
E00074561,99.2,0.8,0
E00074562,90.2,8.9,0.9
E00074563,100,0,0
E00074564,94.1,5.9,0
E00074565,98.4,1.6,0
E00074566,97.5,2.5,0
E00074567,82.2,0.7,17
E00074568,97.4,1.7,0.9
E00074569,96.8,3.2,0
E00074570,96.2,0,3.8
E00074571,100,0,0
E00074572,100,0,0
E00074573,98.4,1.6,0
E00074574,100,0,0
E00074575,90.9,9.1,0
E00074605,60.5,2.3,37.2
E00075064,75,2,23
W00007025,99.2,0.8,0
W00007027,100,0,0
W00007038,99.2,0.8,0
W00007041,89.7,10.3,0
W00007042,90.8,9.2,0
W00007043,99.1,0.9,0
W00007044,82.4,17.6,0
W00007046,99.2,0.8,0
W00007047,86,14,0
W00007048,97.7,2.3,0
W00007099,9.8,90.2,0
W00007100,81.7,18.3,0
W00007361,90.1,9.9,0
W00007362,99.2,0.8,0
W00007363,95.3,4.7,0
W00007364,99.2,0.8,0
W00007365,89.3,10.7,0
W00007366,100,0,0
W00007367,74.3,25.7,0
W00007368,100,0,0
W00007369,99.1,0.9,0
W00007370,94.8,5.2,0
W00007371,100,0,0
W00007372,97,3,0
W00007373,100,0,0
W00007374,80,20,0
W00007375,100,0,0
W00007376,100,0,0
W00007377,78.5,21.5,0
W00007378,100,0,0
W00007379,100,0,0
W00007380,100,0,0
W00007381,55.1,44.9,0
W00007382,92.7,7.3,0
W00007383,100,0,0
W00007384,97.8,2.2,0
W00007385,65.8,34.2,0
W00007386,64.6,29.1,6.3
W00007387,99.2,0.8,0
W00007388,92.6,7.4,0
W00007389,99.1,0.9,0
W00007390,100,0,0
W00007391,100,0,0
W00007392,100,0,0
W00007393,82.4,17.6,0
W00007394,91.5,8.5,0
W00007395,99.2,0.8,0
W00007396,78.8,21.2,0
W00007397,42.3,57.7,0
W00007398,100,0,0
W00007399,73.9,26.1,0
W00007425,93.4,6.6,0
W00007426,95.8,4.2,0
W00007479,94.7,5.3,0
W00007480,82.5,17.5,0
W00007481,90.9,9.1,0
W00008185,95.7,4.3,0
W00008186,93.3,6.7,0
W00008187,98.4,0.8,0.8
W00008188,100,0,0
W00008189,87.4,0,12.6
W00008190,92.3,7.7,0
W00008191,100,0,0
W00008192,100,0,0
W00008193,100,0,0
W00008194,100,0,0
W00008195,57,43,0
W00008196,100,0,0
W00008197,100,0,0
W00008198,97.2,2.8,0
W00008199,97,3,0
W00008285,94.3,5.7,0
W00008287,98.4,1.6,0
W00008328,66.4,33.6,0
W00008329,87.3,12.7,0
W00008330,79.8,20.2,0
W00008331,42.3,57.7,0
W00008332,93.7,0.8,5.6
W00008333,85.3,14.7,0
W00008334,26.3,73.7,0
W00008335,98.4,0.8,0.8
W00008336,67.8,31.6,0.7
W00008337,99.2,0.8,0
W00008338,100,0,0
