areacd,sex-001,sex-002
E00074503,55.1,44.9
E00074504,50.2,49.8
E00074505,52.3,47.7
E00074506,53.6,46.4
E00074507,52.7,47.3
E00074508,53.6,46.4
E00074509,49.3,50.7
E00074510,52.7,47.3
E00074511,49.3,50.7
E00074512,53.3,46.7
E00074513,54,46
E00074514,55.8,44.2
E00074515,54,46
E00074516,58.1,41.9
E00074517,52.7,47.3
E00074518,50.7,49.3
E00074519,48.8,51.3
E00074520,52.4,47.6
E00074521,54.3,45.7
E00074522,52.9,47.1
E00074523,47.5,52.5
E00074524,49.3,50.7
E00074525,52,48
E00074526,55.2,44.8
E00074527,50.6,49.4
E00074528,55.5,44.5
E00074529,54.8,45.2
E00074530,52.2,47.8
E00074531,57.7,42.3
E00074532,52.4,47.6
E00074533,52.7,47.3
E00074534,50.4,49.6
E00074535,52,48
E00074536,55,45
E00074537,53.6,46.4
E00074538,52.2,47.8
E00074539,54,46
E00074540,53.4,46.6
E00074541,53.1,46.9
E00074542,56.2,43.8
E00074543,52.1,47.9
E00074544,45.1,54.9
E00074545,54.9,45.1
E00074546,53.3,46.7
E00074547,54.8,45.2
E00074548,53.6,46.4
E00074549,49.3,50.7
E00074550,53.4,46.6
E00074551,51.5,48.5
E00074552,47.2,52.8
E00074553,51.8,48.2
E00074554,54.3,45.7
E00074555,51.5,48.5
E00074556,54.8,45.2
E00074557,52.4,47.6
E00074558,53.7,46.3
E00074559,47.7,52.3
E00074560,54.5,45.5
E00074561,51.5,48.5
E00074562,52.4,47.6
E00074563,53.9,46.1
E00074564,51.4,48.6
E00074565,52.4,47.6
E00074566,50.7,49.3
E00074567,54.6,45.4
E00074568,49.8,50.2
E00074569,53.2,46.8
E00074570,50.8,49.2
E00074571,54.2,45.8
E00074572,48.7,51.3
E00074573,53.8,46.2
E00074574,49.4,50.6
E00074575,57.9,42.1
E00074605,51.1,48.9
E00075064,52.9,47.1
W00007025,52.4,47.6
W00007027,52.6,47.4
W00007038,54.1,45.9
W00007041,55.2,44.8
W00007042,49.4,50.6
W00007043,52.7,47.3
W00007044,51.7,48.3
W00007046,54.5,45.5
W00007047,51.6,48.4
W00007048,52.5,47.5
W00007099,55.2,44.8
W00007100,51.5,48.5
W00007361,49.1,50.9
W00007362,49.1,50.9
W00007363,51.1,48.9
W00007364,51.9,48.1
W00007365,50.5,49.5
W00007366,53.9,46.1
W00007367,51.7,48.3
W00007368,54.3,45.7
W00007369,49.5,50.5
W00007370,49.4,50.6
W00007371,54.7,45.3
W00007372,53,47
W00007373,50.6,49.4
W00007374,54.2,45.8
W00007375,52.6,47.4
W00007376,52,48
W00007377,49.8,50.2
W00007378,51.9,48.1
W00007379,51.3,48.7
W00007380,51.6,48.4
W00007381,44.6,55.4
W00007382,49.5,50.5
W00007383,52.7,47.3
W00007384,48.7,51.3
W00007385,47.5,52.5
W00007386,50.9,49.1
W00007387,52.6,47.4
W00007388,50.8,49.2
W00007389,52.2,47.8
W00007390,52.9,47.1
W00007391,52.2,47.8
W00007392,49.5,50.5
W00007393,50.8,49.2
W00007394,51,49
W00007395,53.7,46.3
W00007396,50.9,49.1
W00007397,52.2,47.8
W00007398,48.7,51.3
W00007399,50.2,49.8
W00007425,49.1,50.9
W00007426,50.1,49.9
W00007479,51.6,48.4
W00007480,51,49
W00007481,49.4,50.6
W00008185,49.1,50.9
W00008186,50.8,49.2
W00008187,50.8,49.2
W00008188,50.7,49.3
W00008189,51.1,48.9
W00008190,51.4,48.6
W00008191,51.7,48.3
W00008192,50.3,49.7
W00008193,50,50
W00008194,48.4,51.6
W00008195,54.1,45.9
W00008196,50.1,49.9
W00008197,52.9,47.1
W00008198,52.8,47.2
W00008199,54.1,45.9
W00008285,50.3,49.7
W00008287,51.3,48.7
W00008328,53.3,46.7
W00008329,43.9,56.1
W00008330,44.3,55.7
W00008331,45.1,54.9
W00008332,52.1,47.9
W00008333,57.3,42.7
W00008334,51,49
W00008335,53.6,46.4
W00008336,49.6,50.4
W00008337,49.5,50.5
W00008338,52.8,47.2
W00008339,50.9,49.1
W00008340,43.7,56.3
W00008341,49.5,50.5
W00008342,50.4,49.6
W00008343,52.2,47.8
W00008344,49.2,50.8
W00008345,43.2,56.8
W00008346,49.7,50.3
W00008347,46.9,53.1
W00008348,52.8,47.2
W00008349,50.1,49.9
W00008350,51.6,48.4
W00008351,57.8,42.2
W00008352,54.6,45.4
W00008353,54.1,45.9
W00008354,47.7,52.3
W00008355,46.7,53.3
W00008356,50.3,49.7
W00008357,50.3,49.7
W00008358,48.4,51.6
W00008359,52.8,47.2
W00008360,48.1,51.9
W00008361,49.4,50.6
W00008362,50.8,49.2
W00008363,50.9,49.1
W00008364,48.1,51.9
W00008365,52.2,47.8
W00008366,50.7,49.3
W00008367,55,45
W00008368,47.6,52.4
W00008369,49.8,50.2
W00008370,49.2,50.8
W00008371,53.5,46.5
W00008372,51.4,48.6
W00008373,53.8,46.2
W00008374,53.6,46.4
W00008375,48.9,51.1
W00008376,51.6,48.4
W00008377,52.8,47.2
W00008378,54.8,45.2
W00008379,50.9,49.1
W00008380,54.7,45.3
W00008381,51.7,48.3
W00008382,51,49
W00008383,48.9,51.1
W00008384,48.9,51.1
W00008385,50.8,49.2
W00008386,44.4,55.6
W00008387,52.8,47.2
W00008388,48.3,51.7
W00008389,53.8,46.2
W00008390,51.2,48.8
W00008391,51.6,48.4
W00008392,54.4,45.6
W00008393,52.2,47.8
W00008394,50.3,49.7
W00008395,54.2,45.8
W00008396,49,51
W00008397,49.7,50.3
W00008398,52.2,47.8
W00008399,51.1,48.9
W00008400,47.3,52.7
W00008401,45.9,54.1
W00008402,50.3,49.7
W00008403,46.5,53.5
W00008404,50.6,49.4
W00008405,51.7,48.3
W00008406,54.6,45.4
W00008407,49,51
W00008408,50.9,49.1
W00008409,50.9,49.1
W00008411,55.3,44.7
W00008412,50.9,49.1
W00008413,55.4,44.6
W00008414,53.2,46.8
W00008415,50.2,49.8
W00008416,49.6,50.4
W00008417,50.4,49.6
W00008418,53.5,46.5
W00008419,53.1,46.9
W00008420,56.8,43.2
W00008421,50.4,49.6
W00008422,54.9,45.1
W00008423,50.2,49.8
W00008424,56.8,43.2
W00008425,48.1,51.9
W00008426,51.1,48.9
W00008427,50.6,49.4
W00008428,53,47
W00008429,46.6,53.4
W00008430,52.8,47.2
W00008431,56.4,43.6
W00008432,51.4,48.6
W00008433,51,49
W00008434,52.8,47.2
W00008435,53.1,46.9
W00008436,53.5,46.5
W00008437,51.7,48.3
W00008438,57.1,42.9
W00008439,53.3,46.7
W00008440,53.5,46.5
W00008441,52.5,47.5
W00008442,47.8,52.2
W00008443,51,49
W00008450,52.2,47.8
W00008451,49.8,50.2
W00008452,52.8,47.2
W00008453,50.7,49.3
W00008454,51.1,48.9
W00008455,48.2,51.8
W00008456,53.9,46.1
W00008457,51.4,48.6
W00008458,51.8,48.2
W00008459,53.8,46.2
W00008460,51.7,48.3
W00008461,52.2,47.8
W00008462,53.5,46.5
W00008463,52.1,47.9
W00008464,51.8,48.2
W00008465,47.5,52.5
W00008466,50.7,49.3
W00008467,52.3,47.7
W00008468,53.7,46.3
W00008469,56.5,43.5
W00008470,54.9,45.1
W00008471,56.1,43.9
W00008472,50.2,49.8
W00008473,53.8,46.2
W00008474,51.8,48.2
W00008475,58.2,41.8
W00008476,57.1,42.9
W00008477,52.1,47.9
W00008478,51.3,48.7
W00008479,53.3,46.7
W00008480,48.4,51.6
W00008481,49.5,50.5
W00008482,50.1,49.9
W00008483,59.8,40.2
W00008484,53.8,46.2
W00008485,46.8,53.2
W00008486,54.6,45.4
W00008487,49.8,50.2
W00008488,47.6,52.4
W00008489,52,48
W00008490,50.9,49.1
W00008491,50,50
W00008492,43.7,56.3
W00008493,51.9,48.1
W00008494,37.5,62.5
W00008495,53.1,46.9
W00008496,44.1,55.9
W00008497,53,47
W00008499,48.9,51.1
W00008500,50,50
W00008501,48.7,51.3
W00008503,50.3,49.7
W00008504,53.6,46.4
W00008505,54.4,45.6
W00008506,53.5,46.5
W00008507,54,46
W00008508,47.2,52.8
W00008509,48.9,51.1
W00008510,51.5,48.5
W00008511,50.7,49.3
W00008512,50.1,49.9
W00008513,50.7,49.3
W00008515,52.3,47.7
W00008516,55.8,44.2
W00008517,51.5,48.5
W00008518,51.1,48.9
W00008519,45.5,54.5
W00008524,48.6,51.4
W00008526,51.5,48.5
W00008527,47.3,52.7
W00008529,51.2,48.8
W00008530,48.6,51.4
W00008531,48.6,51.4
W00008532,55.3,44.7
W00008534,52.4,47.6
W00008535,50.7,49.3
W00008536,52.1,47.9
W00008537,53.6,46.4
W00008538,49.6,50.4
W00008539,50.3,49.7
W00008540,52.2,47.8
W00008542,51.7,48.3
W00008543,50.9,49.1
W00008544,46.5,53.5
W00008545,48.7,51.3
W00008546,45.3,54.7
W00008547,49.2,50.8
W00008548,52.2,47.8
W00008549,53.4,46.6
W00008550,51.8,48.2
W00008551,51.4,48.6
W00008552,54.6,45.4
W00008553,51,49
W00008554,50.9,49.1
W00008555,50.9,49.1
W00008556,49.6,50.4
W00008557,49.4,50.6
W00008558,50,50
W00008559,50.5,49.5
W00008560,50.4,49.6
W00008561,49.8,50.2
W00008562,54.1,45.9
W00008563,51.7,48.3
W00008564,51.2,48.8
W00008565,51.5,48.5
W00008566,56.2,43.8
W00008567,50.3,49.7
W00008569,50,50
W00008570,53.8,46.2
W00008571,52.2,47.8
W00008572,50,50
W00008573,51.2,48.8
W00008574,50.8,49.2
W00008575,48.5,51.5
W00008576,52,48
W00008577,51.8,48.2
W00008578,54.1,45.9
W00008579,51.6,48.4
W00008580,52.8,47.2
W00008581,53.2,46.8
W00008582,54.7,45.3
W00008584,54.2,45.8
W00008588,51.5,48.5
W00008589,54,46
W00008590,50.6,49.4
W00008591,51.3,48.8
W00008592,48.3,51.7
W00008593,53.3,46.7
W00008594,54,46
W00008595,52.5,47.5
W00008599,48.2,51.8
W00008600,51.9,48.1
W00008601,45.9,54.1
W00008602,48.1,51.9
W00008603,57.5,42.5
W00008604,51.3,48.7
W00008605,50.8,49.2
W00008606,49.3,50.7
W00008607,50.2,49.8
W00008608,50.3,49.7
W00008610,55.2,44.8
W00008611,51.5,48.5
W00008612,49.6,50.4
W00008613,49.9,50.1
W00008614,49.7,50.3
W00008615,39.6,60.4
W00008616,47.3,52.7
W00008618,43.2,56.8
W00008619,59.2,40.8
W00008620,42.3,57.7
W00008621,44.4,55.6
W00008622,52.2,47.8
W00008623,50.7,49.3
W00008624,53.4,46.6
W00008626,57.3,42.7
W00008627,50.7,49.3
W00008628,52.5,47.5
W00008629,51.2,48.8
W00008630,51.8,48.2
W00008631,47.4,52.6
W00008632,49.5,50.5
W00008633,48.2,51.8
W00008634,47.8,52.2
W00008635,53.8,46.2
W00008636,58.5,41.5
W00008637,49.1,50.9
W00008638,47.3,52.7
W00008639,53.9,46.1
W00008640,53.7,46.3
W00008641,53.3,46.7
W00008642,51.7,48.3
W00008643,51.3,48.7
W00008644,57.5,42.5
W00008645,60.3,39.7
W00008646,53.7,46.3
W00008647,41.3,58.7
W00008648,49.7,50.3
W00008649,49.7,50.3
W00008650,47.7,52.3
W00008651,54.8,45.2
W00008652,52.4,47.6
W00008653,54,46
W00008654,53,47
W00008656,48.9,51.1
W00008657,52.5,47.5
W00008658,49.4,50.6
W00008659,51.5,48.5
W00008660,49.3,50.7
W00008661,55.6,44.4
W00008662,51.2,48.8
W00008663,58,42
W00008665,53.3,46.7
W00008666,52.2,47.8
W00008667,48.7,51.3
W00008668,53.8,46.2
W00008669,53,47
W00008670,52.8,47.2
W00008671,53.5,46.5
W00008672,52.3,47.7
W00008673,55.8,44.2
W00008674,50.3,49.7
