areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00074503,27.4,45.9,20.5,6.2
E00074504,26.6,47.2,22.3,3.9
E00074505,12.5,35.3,34.6,17.6
E00074506,21.3,52.7,21.3,4.7
E00074507,10.8,37.7,42.3,9.2
E00074508,37.4,36.5,18.3,7.8
E00074509,11.7,43.9,31.6,12.9
E00074510,22.8,38.6,29.1,9.4
E00074511,22.4,48,21.7,7.9
E00074512,5.8,40.1,37.2,16.8
E00074513,10,34.6,40.8,14.6
E00074514,16.1,45.8,30.3,7.7
E00074515,8.3,41.7,40.2,9.8
E00074516,39.3,38.6,15.7,6.4
E00074517,26.2,46.2,23.1,4.6
E00074518,12.7,45.8,28.8,12.7
E00074519,6,32.8,41,20.1
E00074520,9.2,38.5,34.6,17.7
E00074521,7.9,34.6,46.5,11
E00074522,9.4,48.3,35.6,6.7
E00074523,18.4,37.4,29.4,14.7
E00074524,9,52.6,27.6,10.9
E00074525,26.5,53.1,14.3,6.1
E00074526,9.9,45.8,31.3,13
E00074527,5.8,52.5,36,5.8
E00074528,14.7,58.9,23.3,3.1
E00074529,23.6,39.9,24.7,11.8
E00074530,23.1,47.1,18.2,11.6
E00074531,17.5,53.8,23.8,4.9
E00074532,15.7,52.3,23.3,8.7
E00074533,12.7,65.3,16.9,5.1
E00074534,11.9,50.8,28,9.3
E00074535,4,43.5,40.3,12.1
E00074536,22.1,33.6,28.3,15.9
E00074537,11,48,31.5,9.4
E00074538,9.2,45.4,33.1,12.3
E00074539,8.3,35,43.3,13.3
E00074540,10.9,53.5,30.2,5.4
E00074541,10.5,49,28,12.6
E00074542,9.1,46.3,36.4,8.3
E00074543,16.3,58.1,20.9,4.7
E00074544,25.2,54.5,18.7,1.6
E00074545,6.4,29.6,46.4,17.6
E00074546,4.1,37.2,37.2,21.5
E00074547,8.6,33.6,35.9,21.9
E00074548,8,32,38.4,21.6
E00074549,7.3,30.6,37.1,25
E00074550,8.5,23.8,47.7,20
E00074551,10.5,37.1,33.1,19.4
E00074552,5.2,43.5,40.9,10.4
E00074553,7.7,36.8,43.6,12
E00074554,14.8,45.9,33.6,5.7
E00074555,15.7,49.6,24.8,9.9
E00074556,14.4,51.5,28.8,5.3
E00074557,5.5,48.4,33.6,12.5
E00074558,12.3,38.4,37.7,11.6
E00074559,10.5,37.9,30.6,21
E00074560,9.2,48.7,34.5,7.6
E00074561,6.8,40.7,39,13.6
E00074562,26.9,38,32.4,2.8
E00074563,10,40,33.6,16.4
E00074564,9.3,43.2,37.3,10.2
E00074565,10.3,40.5,40.5,8.7
E00074566,8.3,44.6,31.4,15.7
E00074567,12.7,39.6,38.8,9
E00074568,10.3,50.9,26.7,12.1
E00074569,10.3,31.7,40.5,17.5
E00074570,11.4,31.8,43.2,13.6
E00074571,8.2,41.8,42.6,7.4
E00074572,9.3,54.2,26.3,10.2
E00074573,8.2,47.5,32,12.3
E00074574,4.9,32,40.2,23
E00074575,20.9,54.5,15.5,9.1
E00074605,8.7,52.9,29.7,8.7
E00075064,5.6,33.8,36.9,23.7
W00007025,4.5,31.3,43.3,20.9
W00007027,7.9,39.5,39.5,13.2
W00007038,14.6,43.8,33.1,8.5
W00007041,53.8,33.3,11.1,1.7
W00007042,11.5,46.2,32.3,10
W00007043,16.8,38.3,35.5,9.3
W00007044,25.4,35.7,34.1,4.8
W00007046,7.4,31.9,46.7,14.1
W00007047,49.1,40,10,0.9
W00007048,13.2,37.2,34.1,15.5
W00007099,35.9,53.3,7.6,3.3
W00007100,24.7,35.7,28.6,11
W00007361,23,55.7,15.6,5.7
W00007362,22.8,43.3,22,11.8
W00007363,19,35.7,31.7,13.5
W00007364,8.3,41.7,37.1,12.9
W00007365,25,37.5,25.8,11.7
W00007366,24.1,38.7,29.9,7.3
W00007367,35,45.5,16.1,3.5
W00007368,18.7,39.8,28.5,13
W00007369,4.4,41.2,43.9,10.5
W00007370,21.4,45.4,21.9,11.2
W00007371,35.8,39,16.3,8.9
W00007372,17.2,44.8,25.4,12.7
W00007373,10.7,48.8,29.8,10.7
W00007374,32.5,35.1,25.4,7
W00007375,17.6,40,30.4,12
W00007376,11.2,44,36,8.8
W00007377,22.9,46.8,22.9,7.3
W00007378,15.3,42.4,28.8,13.6
W00007379,10.7,41.6,34.9,12.8
W00007380,19.7,46.5,26.8,7.1
W00007381,39.4,36.9,13.1,10.6
W00007382,16.4,46.7,28.3,8.6
W00007383,23.3,48.8,22.5,5.4
W00007384,17.6,39.7,32.8,9.9
W00007385,33.8,51.3,13,1.9
W00007386,40,38.4,20,1.6
W00007387,22.5,47.3,23.3,7
W00007388,25,40.2,28.6,6.3
W00007389,18.3,44.3,28.7,8.7
W00007390,19,43.7,27,10.3
W00007391,18.4,33.3,33.3,14.9
W00007392,18.9,36.9,34.4,9.8
W00007393,14.5,40,34.5,10.9
W00007394,17.4,44.9,30.4,7.2
W00007395,11.9,42.2,34.1,11.9
W00007396,31.5,39,21.9,7.5
W00007397,47.6,35,12.6,4.9
W00007398,9.6,40.4,31.6,18.4
W00007399,22.4,45.4,25,7.2
W00007425,3.3,18.8,57.5,20.4
W00007426,2.8,19.7,47.9,29.6
W00007479,13.2,43,28.5,15.2
W00007480,22.5,45,25,7.5
W00007481,16.5,36.4,31.3,15.9
W00008185,10.3,30.2,37.9,21.6
W00008186,14.3,29.4,42,14.3
W00008187,3.1,28.3,43.3,25.2
W00008188,7.4,23.4,41.5,27.7
W00008189,8.1,45,30.6,16.2
W00008190,7.7,44.7,37,10.6
W00008191,8.7,40.2,29.9,21.3
W00008192,5.4,33.8,46.9,13.8
W00008193,5.8,39.2,39.2,15.8
W00008194,2.8,17.4,59.6,20.2
W00008195,34.7,38.1,18.6,8.5
W00008196,5.7,32.1,41.4,20.7
W00008197,7.3,34.1,36.6,22
W00008198,14.4,41.4,38.7,5.4
W00008199,9.8,39.1,39.1,12
W00008285,1.5,34.7,43.9,19.9
W00008287,3.1,23.6,48.8,24.4
W00008328,49.6,42.5,6.3,1.6
W00008329,12.7,47,23.9,16.4
W00008330,28.6,44.6,16.1,10.7
W00008331,47.3,37.7,6.8,8.2
W00008332,17.5,27.8,39.7,15.1
W00008333,8.5,52.1,26.5,12.8
W00008334,48.2,42,7.1,2.7
W00008335,11.2,29.6,40,19.2
W00008336,20.9,45.8,24.8,8.5
W00008337,5,23.3,54.2,17.5
W00008338,12.7,42.1,37.3,7.9
W00008339,8.4,36.1,37.8,17.6
W00008340,30.8,44.8,18.2,6.3
W00008341,30.9,45.5,17.9,5.7
W00008342,12.3,44.6,33.8,9.2
W00008343,9.2,41.2,37.4,12.2
W00008344,16.9,40.8,38.5,3.8
W00008345,34.1,50,13,2.9
W00008346,5.6,30.5,46.7,17.3
W00008347,34.5,37.8,21.8,5.9
W00008348,11.9,41.1,36.2,10.8
W00008349,25.1,42.2,26.1,6.5
W00008350,10.1,30.4,38.4,21
W00008351,30.9,41.1,25.1,2.9
W00008352,5.6,28.5,35.4,30.6
W00008353,14.3,42.9,28.6,14.3
W00008354,7.4,34.4,36.9,21.3
W00008355,33.6,36.4,14.7,15.4
W00008356,7.8,35.9,45.3,10.9
W00008357,19.7,47,26.5,6.8
W00008358,11,37.8,41.7,9.4
W00008359,19.5,43.2,27.1,10.2
W00008360,24.4,45.5,22,8.1
W00008361,12.9,42.9,31.3,12.9
W00008362,15.8,37.6,34.6,12
W00008363,19.6,41.8,28.5,10.1
W00008364,25.3,42.5,23.3,8.9
W00008365,26.2,46.1,19.9,7.8
W00008366,15.4,43.9,33.3,7.3
W00008367,35.4,47.2,12.6,4.7
W00008368,17.8,46.7,25.2,10.4
W00008369,30,46,23,1
