areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00074503,54.7,1.3,44
E00074504,63.1,2.7,34.2
E00074505,63.5,3.5,33
E00074506,50,3.8,46.3
E00074507,57,0.4,42.6
E00074508,51.9,1.6,46.5
E00074509,68.5,1.5,30
E00074510,51.7,1.4,46.9
E00074511,53.7,0,46.3
E00074512,61.6,1.3,37
E00074513,46.7,3.1,50.2
E00074514,66.8,3.1,30.1
E00074515,58.4,1.2,40.4
E00074516,36.8,2.4,60.8
E00074517,60.4,2.6,37
E00074518,62.3,2.3,35.3
E00074519,59.1,2.9,38
E00074520,66.9,3,30
E00074521,64.3,2.9,32.8
E00074522,63.1,2.5,34.4
E00074523,67.4,3.8,28.8
E00074524,53.5,2.2,44.3
E00074525,46.6,0.4,52.9
E00074526,55.8,1.4,42.9
E00074527,53.2,3,43.7
E00074528,63.1,0.4,36.5
E00074529,38.6,1.3,60.1
E00074530,53.1,4.2,42.7
E00074531,42.5,0,57.5
E00074532,56.5,1,42.5
E00074533,37.3,1.2,61.5
E00074534,53.9,0,46.1
E00074535,74.9,1.7,23.4
E00074536,51.7,1,47.3
E00074537,55.5,0.8,43.6
E00074538,53.2,2.4,44.4
E00074539,62.8,5.4,31.8
E00074540,61.6,2.6,35.8
E00074541,50.6,3,46.5
E00074542,64.7,0,35.3
E00074543,63.1,2.1,34.8
E00074544,62.3,0.6,37.1
E00074545,40.7,1.1,58.2
E00074546,40.4,0,59.6
E00074547,42.8,1.6,55.6
E00074548,63.6,0.4,36
E00074549,49.6,0,50.4
E00074550,51.8,0.7,47.4
E00074551,51.9,2.1,46.1
E00074552,51.6,1.3,47.1
E00074553,52.6,0.4,46.9
E00074554,52.9,2.7,44.3
E00074555,68.2,0,31.8
E00074556,59.5,2.6,37.9
E00074557,60.7,3.7,35.5
E00074558,48.3,0.4,51.3
E00074559,59.3,0.8,39.9
E00074560,62,1.7,36.2
E00074561,55.7,1.3,43
E00074562,52.7,5.9,41.4
E00074563,63.4,1,35.6
E00074564,49.3,1.9,48.8
E00074565,65.8,1.3,32.9
E00074566,63.5,1.6,34.8
E00074567,58.6,2,39.4
E00074568,51.9,2.4,45.7
E00074569,71.3,2.9,25.8
E00074570,61.3,1.7,36.9
E00074571,68.2,1.8,30
E00074572,69.1,3.2,27.6
E00074573,66.2,0,33.8
E00074574,73.5,2.9,23.7
E00074575,53.8,2.5,43.7
E00074605,38.2,2.5,59.3
E00075064,52.9,0.5,46.6
W00007025,49.2,3.1,47.7
W00007027,64.3,2.3,33.5
W00007038,58.8,2.9,38.3
W00007041,31.6,6.2,62.2
W00007042,67.4,1.3,31.3
W00007043,56.1,2,41.8
W00007044,48.9,4,47.1
W00007046,64.6,2.1,33.3
W00007047,40.2,6.5,53.3
W00007048,53.8,2.4,43.8
W00007099,17.4,0,82.6
W00007100,55,3,42
W00007361,58.2,4.5,37.3
W00007362,62.4,3.4,34.2
W00007363,55.3,2.4,42.3
W00007364,58.2,2.9,38.9
W00007365,59.5,4.6,35.9
W00007366,54.1,5.1,40.9
W00007367,44.3,3.2,52.5
W00007368,53,3.2,43.8
W00007369,59.6,1.3,39
W00007370,56.3,3.6,40.1
W00007371,54.7,4.9,40.5
W00007372,54.8,2.8,42.4
W00007373,53.7,1.4,44.9
W00007374,52.8,2.6,44.6
W00007375,57,5.5,37.5
W00007376,50.9,1.4,47.7
W00007377,55.7,1,43.2
W00007378,54.3,2.3,43.4
W00007379,65.9,0.4,33.7
W00007380,50.9,4.7,44.4
W00007381,49,5,46
W00007382,54.5,2.3,43.2
W00007383,47.3,1.8,50.9
W00007384,55.7,2.6,41.7
W00007385,54.3,6.1,39.7
W00007386,47.2,5.6,47.2
W00007387,56.3,2.8,40.9
W00007388,53.3,3.5,43.2
W00007389,59.2,0,40.8
W00007390,55.6,4,40.4
W00007391,54.3,3.9,41.7
W00007392,53,2.8,44.2
W00007393,58.7,1.6,39.7
W00007394,63.1,0.8,36.1
W00007395,45.5,2.8,51.7
W00007396,49.4,1.2,49.4
W00007397,26.6,4.5,68.8
W00007398,68.3,0.9,30.7
W00007399,55.6,3.1,41.4
W00007425,61.7,0.8,37.5
W00007426,62.5,3.5,34.1
W00007479,63.3,1.7,35
W00007480,56.2,2.9,41
W00007481,55.7,4.2,40.1
W00008185,53.6,0.4,46
W00008186,56.1,1.3,42.7
W00008187,61.5,1.8,36.7
W00008188,61.4,1.6,37
W00008189,59.3,3.1,37.6
W00008190,68,2.7,29.3
W00008191,50.7,1.9,47.4
W00008192,54.8,0,45.2
W00008193,71.9,2.2,26
W00008194,71.5,3.3,25.2
W00008195,37.6,2.1,60.3
W00008196,57.2,0,42.8
W00008197,50.8,0.4,48.8
W00008198,63,2.6,34.4
W00008199,66.2,3,30.8
W00008285,76.9,1.7,21.3
W00008287,74.5,1.1,24.5
W00008328,42.1,8.9,49
W00008329,63.5,8,28.5
W00008330,45.6,7.8,46.5
W00008331,40.7,2,57.3
W00008332,48.8,3.2,48
W00008333,61.5,3.5,35.1
W00008334,41,4.8,54.2
W00008335,53,3,44
W00008336,56.4,2.3,41.3
W00008337,59.4,2,38.6
W00008338,62.1,4.9,32.9
W00008339,57.4,1.7,40.9
W00008340,38.6,5.1,56.3
W00008341,52.1,2.7,45.2
W00008342,58.9,2.4,38.7
W00008343,52.9,0.7,46.4
W00008344,63.2,2.8,34
W00008345,59,4.8,36.1
W00008346,66.3,1,32.8
W00008347,50.5,4.6,44.9
W00008348,56.6,2.7,40.7
W00008349,61.2,3.7,35.1
W00008350,66.9,4.3,28.8
W00008351,35.4,2.9,61.7
W00008352,55,0.5,44.5
W00008353,52.4,0.9,46.8
W00008354,61.3,1.8,36.9
W00008355,53.1,4.1,42.9
W00008356,62.2,1.2,36.5
W00008357,61,3.9,35
W00008358,62.5,4.3,33.2
W00008359,55,4.8,40.2
W00008360,48.1,3,48.9
W00008361,63.5,4.3,32.3
W00008362,54.5,3.3,42.2
W00008363,59.3,2.8,37.9
W00008364,51.4,5.5,43.1
W00008365,59.3,9,31.7
W00008366,58.8,3.9,37.3
W00008367,49.8,7.2,43
W00008368,64.8,4.1,31.1
W00008369,56.6,4.2,39.2
W00008370,55.8,3.7,40.4
W00008371,48.8,7.7,43.5
W00008372,60,3.6,36.4
W00008373,59,4.4,36.5
W00008374,45.3,5.6,49.1
W00008375,66.5,1.7,31.8
W00008376,56.9,2.4,40.7
W00008377,59.9,2,38.1
W00008378,50.4,5.5,44.2
W00008379,63.4,2.3,34.3
W00008380,59.5,3.7,36.8
W00008381,58.9,4.4,36.7
W00008382,59.8,2,38.3
W00008383,55.9,2.9,41.2
W00008384,57.8,2,40.2
W00008385,36.7,8,55.3
W00008386,49.6,7,43.5
W00008387,50.7,2.8,46.5
W00008388,59.7,5.1,35.2
W00008389,35.4,4.2,60.4
W00008390,55.1,2.6,42.3
W00008391,53.9,2.1,44
W00008392,51.1,4.3,44.6
W00008393,59.8,4.6,35.5
W00008394,66.9,2.1,31
W00008395,61,1.6,37.4
W00008396,63.6,3.1,33.3
W00008397,50.2,0.8,49.1
W00008398,66.1,3.7,30.2
W00008399,66.9,2.3,30.7
W00008400,48.1,2.9,49
W00008401,59.4,4.8,35.7
W00008402,61.1,3.4,35.5
W00008403,57.7,4,38.3
W00008404,61.3,5.5,33.2
W00008405,65.3,2.4,32.3
W00008406,54.4,4.9,40.7
W00008407,64.1,2.5,33.5
W00008408,35.4,6.8,57.8
W00008409,64.8,0.4,34.9
W00008411,44.2,5.8,50
W00008412,40.4,4.4,55.1
W00008413,40.6,6.3,53.1
W00008414,49.6,7.4,43
W00008415,47,5,48
W00008416,52.5,3.4,44.1
W00008417,56.9,3.6,39.5
W00008418,51,4.4,44.6
W00008419,48.1,3.1,48.8
W00008420,48.2,5.7,46.2
W00008421,50.3,2.8,47
W00008422,57.5,6.6,36
W00008423,44.4,2.2,53.3
W00008424,46.2,5.6,48.1
W00008425,46.4,4.2,49.4
W00008426,43.9,3.9,52.2
W00008427,51.1,4.5,44.4
W00008428,47.3,6.2,46.5
W00008429,54,0.9,45.1
W00008430,51.3,2.3,46.4
W00008431,52.1,3.7,44.2
W00008432,48.5,6.2,45.4
W00008433,35.7,2.1,62.1
W00008434,42.7,5.9,51.5
W00008435,44.9,4.9,50.2
W00008436,58.7,2.3,39
W00008437,53.5,1.8,44.7
W00008438,46.9,1.4,51.7
W00008439,58.7,1.3,40
W00008440,43.4,3.5,53.1
W00008441,54.7,4.4,40.9
W00008442,58.6,4.1,37.3
W00008443,51.5,1.9,46.6
W00008450,16.2,0,83.8
W00008451,60.1,2.7,37.2
W00008452,54.7,3.1,42.2
W00008453,56.3,3.3,40.4
W00008454,62.2,4.1,33.8
W00008455,56.5,3.3,40.2
W00008456,57.6,1.7,40.6
W00008457,46.7,3.3,50
W00008458,38.5,2.9,58.7
W00008459,59.5,2.6,37.9
W00008460,54.7,1.1,44.1
W00008461,65.9,2.8,31.3
W00008462,48,1.6,50.4
W00008463,57,3.6,39.4
W00008464,55.5,3.9,40.6
W00008465,55.6,2.7,41.8
W00008466,65.1,3.7,31.3
W00008467,63.9,4,32.1
W00008468,26.6,0.6,72.9
W00008469,44.6,4.8,50.6
W00008470,62.7,2.6,34.8
W00008471,63.4,3,33.6
W00008472,60.6,3.4,36
W00008473,48.3,4.9,46.8
W00008474,47.6,4.8,47.6
W00008475,44.8,5.2,50
W00008476,56.5,4.5,39
W00008477,57.3,3.7,39
W00008478,56.4,6.8,36.8
W00008479,57.5,3.5,39
W00008480,39.4,3.8,56.8
W00008481,37.6,3,59.4
W00008482,60.1,2.7,37.2
W00008483,28.7,1.3,70
W00008484,49.8,3.2,47
W00008485,69,2,29
W00008486,62.9,2,35.1
W00008487,59.4,1.7,38.9
W00008488,59.3,5,35.7
W00008489,59.1,4,36.9
W00008490,65.5,0.9,33.6
W00008491,54.2,2.7,43.2
W00008492,31,7.7,61.3
W00008493,67.8,1.4,30.8
W00008494,45.9,2.7,51.4
W00008495,68.2,0,31.8
W00008496,62.4,0.9,36.7
W00008497,58.3,2.6,39.1
W00008499,59.4,1.6,39.1
W00008500,61.2,0.4,38.4
W00008501,55.8,0.8,43.3
W00008503,65.5,0.4,34.1
