areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00074503,92.3,2.9,4.8
E00074504,91.8,2.8,5.4
E00074505,95.9,2.7,1.4
E00074506,94.1,1.1,4.8
E00074507,96.6,0.3,3
E00074508,91.4,1.7,6.9
E00074509,97.4,0,2.6
E00074510,96.6,1.1,2.3
E00074511,92.2,0.4,7.4
E00074512,94.5,0.8,4.7
E00074513,96.8,0.3,2.9
E00074514,92.4,2.1,5.5
E00074515,95.5,1.6,2.9
E00074516,97.5,0.7,1.8
E00074517,95.6,0.6,3.8
E00074518,92.5,0.7,6.7
E00074519,97.8,0.9,1.2
E00074520,92.9,1.2,5.9
E00074521,91.5,2.8,5.7
E00074522,88.5,2.1,9.4
E00074523,93.9,2.2,3.9
E00074524,91.4,2,6.6
E00074525,93,2.5,4.5
E00074526,94.8,2.4,2.8
E00074527,90.3,0.4,9.3
E00074528,93.2,2.2,4.7
E00074529,94.6,0.9,4.5
E00074530,92.8,1.4,5.7
E00074531,93.8,2.9,3.3
E00074532,92.2,1.8,6
E00074533,92.9,1.1,6
E00074534,91.6,2,6.4
E00074535,96.7,1.3,2
E00074536,94.6,1.7,3.7
E00074537,97.9,1.4,0.7
E00074538,94.9,1.4,3.7
E00074539,95.7,0,4.3
E00074540,98.5,0.4,1.1
E00074541,95,1.3,3.8
E00074542,96.6,0,3.4
E00074543,91.3,0,8.7
E00074544,87.8,0.5,11.6
E00074545,95.9,0.3,3.8
E00074546,92.8,1.6,5.6
E00074547,95.6,1.8,2.6
E00074548,93.1,2.6,4.3
E00074549,94.4,0.7,4.9
E00074550,96.3,0.3,3.4
E00074551,95.3,1.7,3
E00074552,95,1.1,3.8
E00074553,97.5,1.4,1.1
E00074554,95.3,1.6,3.1
E00074555,93.4,0,6.6
E00074556,94.1,0.7,5.1
E00074557,92.4,1.7,5.9
E00074558,97.4,1.3,1.3
E00074559,95.8,1.3,2.9
E00074560,97,0.4,2.6
E00074561,95.9,1.4,2.8
E00074562,94.9,0.7,4.4
E00074563,96.1,1.3,2.6
E00074564,97.2,0.4,2.4
E00074565,91.1,1,7.8
