areacd,in_full_time_education-001,in_full_time_education-002
E00074503,15.2,84.8
E00074504,13.5,86.5
E00074505,22.3,77.7
E00074506,15.6,84.4
E00074507,13.7,86.3
E00074508,18.2,81.8
E00074509,18.9,81.1
E00074510,16.5,83.5
E00074511,13.1,86.9
E00074512,16,84
E00074513,16.7,83.3
E00074514,22.3,77.7
E00074515,17.7,82.3
E00074516,8.1,91.9
E00074517,24,76
E00074518,18.7,81.3
E00074519,14.8,85.2
E00074520,19.8,80.2
E00074521,22.9,77.1
E00074522,17.3,82.7
E00074523,17,83
E00074524,12.6,87.4
E00074525,8.7,91.3
E00074526,12.2,87.8
E00074527,7.6,92.4
E00074528,11.4,88.6
E00074529,10.8,89.2
E00074530,6.9,93.1
E00074531,12.1,87.9
E00074532,10.2,89.8
E00074533,7.7,92.3
E00074534,17.4,82.6
E00074535,16.8,83.2
E00074536,11.7,88.3
E00074537,16.6,83.4
E00074538,16,84
E00074539,18,82
E00074540,15,85
E00074541,15.2,84.8
E00074542,18.2,81.8
E00074543,12.5,87.5
E00074544,10.1,89.9
E00074545,9.5,90.5
E00074546,11.7,88.3
E00074547,11.2,88.8
E00074548,17.1,82.9
E00074549,16.1,83.9
E00074550,18.6,81.4
E00074551,20.5,79.5
E00074552,16,84
E00074553,20.6,79.4
E00074554,10,90
E00074555,10.5,89.5
E00074556,16.2,83.8
E00074557,16.4,83.6
E00074558,15.5,84.5
E00074559,20.6,79.4
E00074560,17.1,82.9
E00074561,18.7,81.3
E00074562,26.3,73.7
E00074563,12.6,87.4
E00074564,17,83
E00074565,17.6,82.4
E00074566,18.9,81.1
E00074567,17.9,82.1
E00074568,10.2,89.8
E00074569,16.2,83.8
E00074570,18.2,81.8
E00074571,18,82
E00074572,16.6,83.4
E00074573,19.5,80.5
E00074574,21.7,78.3
E00074575,19.4,80.6
E00074605,7.4,92.6
E00075064,12.7,87.3
W00007025,15.5,84.5
W00007027,18.8,81.3
W00007038,14.7,85.3
W00007041,35.1,64.9
W00007042,24.7,75.3
W00007043,19.2,80.8
W00007044,20.1,79.9
W00007046,20.3,79.7
W00007047,38.8,61.2
W00007048,15.7,84.3
W00007099,0,100
W00007100,21.4,78.6
W00007361,11.6,88.4
W00007362,25.8,74.2
W00007363,13.3,86.7
W00007364,14.7,85.3
W00007365,20.1,79.9
W00007366,19.7,80.3
W00007367,18.5,81.5
W00007368,15.8,84.2
W00007369,24.4,75.6
W00007370,19.6,80.4
W00007371,27.2,72.8
W00007372,17.1,82.9
W00007373,11,89
W00007374,17.8,82.2
W00007375,20.1,79.9
W00007376,8.9,91.1
W00007377,12.6,87.4
W00007378,14.6,85.4
W00007379,14,86
W00007380,13.1,86.9
W00007381,17.7,82.3
W00007382,14.4,85.6
W00007383,14.1,85.9
W00007384,13.2,86.8
W00007385,11.9,88.1
W00007386,13.8,86.2
W00007387,21.2,78.8
W00007388,21.8,78.2
W00007389,14,86
W00007390,17.2,82.8
W00007391,19.2,80.8
W00007392,13.1,86.9
W00007393,17.7,82.3
W00007394,14,86
W00007395,15,85
W00007396,15.1,84.9
W00007397,16.9,83.1
