geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00107167,89.9,3.1,7
E00107169,84.7,3.3,12.1
E00107170,84.4,1.7,13.9
E00107171,75.4,0,24.6
E00107172,88.6,2.4,9
E00107173,84.7,0.6,14.7
E00107175,88.6,5.7,5.7
E00107177,79.2,2.2,18.6
E00107199,85.8,2.5,11.7
E00107200,78.9,4.6,16.5
E00107201,87.1,1.8,11.1
E00107253,79.1,2.2,18.7
E00107254,86.6,3.1,10.3
E00107255,89.6,1.6,8.8
E00107256,89.6,1.7,8.7
E00107257,72.8,1.3,25.9
E00107258,86.9,1.5,11.6
E00107259,78.5,2,19.5
E00107260,83.6,0.7,15.6
E00107261,85.4,2.8,11.8
E00107262,85.3,1.5,13.2
E00107263,84.2,2.6,13.2
E00107264,81.5,0.5,18
E00107265,74.4,0.8,24.8
E00107266,80.1,7.4,12.5
E00107267,89.1,5.5,5.5
E00107351,83.3,3.8,12.9
E00107352,82.3,0.8,16.9
E00107353,87.1,2.8,10.1
E00107354,83.7,5.9,10.4
E00107355,85.6,3.8,10.6
E00107356,76.8,2.3,20.8
E00107357,90.2,4.4,5.4
E00107358,88.6,6.7,4.7
E00107359,79.9,0.6,19.5
E00107360,86.2,1.6,12.2
E00107361,85.2,4.5,10.2
E00107362,71.4,2,26.5
E00107363,84.9,2.3,12.8
E00107364,90,2.3,7.6
E00107383,85.2,3.3,11.4
E00107384,85.2,4.1,10.7
E00107385,86.7,1.5,11.8
E00107386,89,4,7
E00107387,88.3,3.3,8.3
E00107388,68.4,0.6,30.9
E00107389,85.8,2.3,11.9
E00107390,91.7,4.1,4.1
E00107391,90.9,2.6,6.5
E00107392,91.9,2.3,5.8
E00107393,86.8,3.9,9.4
E00107394,91,2.5,6.5
E00107395,85.4,4.1,10.5
E00107839,91.4,2.1,6.4
E00121748,87.6,1.3,11.1
E00121749,77.8,2.1,20.1
E00121750,89.6,2,8.4
E00121751,89.6,2.6,7.8
E00121752,90.1,4.7,5.2
E00121753,83.7,3.7,12.6
E00121754,72.9,2.6,24.5
E00121755,90.9,3.4,5.7
E00121836,87,4.3,8.7
E00121837,86,2.6,11.3
E00121889,88.9,6.2,4.9
E00121890,84.4,2.1,13.5
E00121891,82.9,2.3,14.7
E00121892,88.8,4,7.2
E00121893,83.6,2.9,13.5
E00121894,76.7,0.9,22.3
E00121895,83.3,0,16.7
E00121896,89.2,3.6,7.2
E00121897,86.5,5.1,8.4
E00121898,94.2,2.2,3.6
E00121899,82.5,2.8,14.7
E00121900,88.7,1.2,10.2
E00121901,81.3,1.1,17.6
E00121902,80.8,1.3,17.9
E00121903,86.6,1.9,11.6
E00121904,90.7,1,8.4
E00121905,74.1,1.9,24
E00121906,85.8,2.7,11.5
E00121967,84.1,0.4,15.5
E00121968,79.9,3.1,17
E00121969,88.7,3.4,7.9
E00121970,87.5,2.4,10.1
E00121971,91,4.1,4.9
E00121972,80.2,5.4,14.3
E00121973,85.1,6.8,8.1
E00121974,79.5,5.8,14.7
E00121976,82.6,3.4,14
E00121977,89.1,2.8,8.1
E00121980,67.5,2.9,29.6
E00121981,76.8,1.1,22.2
E00121982,91.2,4.2,4.6
E00122017,84.6,1.3,14.1
E00122019,81.3,0,18.7
E00122020,77.4,2.1,20.5
E00122035,86.4,2.1,11.5
E00122036,92.1,3,4.9
E00122038,85,1.5,13.5
E00123683,83.9,3.8,12.3
E00123684,85.3,1.7,13
E00123685,87.8,3,9.2
E00123686,83,4.6,12.4
E00123687,81.3,3,15.7
E00123689,70.6,3.5,25.9
E00123690,88.1,3.1,8.7
E00123691,85.5,5.8,8.7
E00123692,81.2,3.6,15.3
E00123693,86.1,3.9,10
E00123752,85.7,2.2,12.1
E00123753,82.6,8.9,8.5
E00123755,87.4,1.1,11.5
E00123756,81.1,4.9,14
E00123757,89.1,1.1,9.9
E00123758,84.8,5.2,10
E00123759,79.6,3.1,17.3
E00123760,61.3,9.1,29.6
E00123894,81.5,6.8,11.7
E00123895,86,4.4,9.6
E00123896,74.5,8.3,17.1
E00123897,92.3,2.9,4.8
E00123898,86.2,2.2,11.6
E00123899,83.5,5.3,11.2
E00123900,90.9,2,7.1
E00123901,86.8,1.9,11.3
E00123902,83.3,5.5,11.3
E00123903,88.9,1.8,9.3
E00123904,86,4.1,9.9
E00123905,83,3.2,13.8
E00123906,75.6,4.3,20.1
E00123907,81.9,2.9,15.2
E00123908,80.7,5.8,13.5
E00123909,82.4,0.4,17.3
E00123910,87.4,1.1,11.5
E00123911,88.8,3,8.2
E00125811,88.4,5.6,5.9
E00125812,87.6,4.1,8.3
E00125813,73.9,2.5,23.6
E00125814,88.4,1.8,9.9
E00125816,80.8,4.5,14.7
E00125817,82.6,5.1,12.3
E00125818,88,4.1,7.9
E00125819,88.1,4.4,7.4
E00125820,87.7,5.2,7.1
E00125821,83.1,3.8,13.1
E00125822,63.1,5.9,31
E00125823,84.3,3.3,12.4
E00125824,62.5,1.1,36.4
E00125825,82.2,4.9,12.8
E00125826,77.3,5.1,17.6
E00125827,83.6,8.5,8
E00125828,80.5,2.9,16.6
E00125829,67.7,1.2,31.1
E00125830,89.1,6.1,4.8
E00125831,88.1,0.3,11.6
E00125832,88.6,2.4,8.9
E00125833,56,4,39.9
E00125834,90.1,3.8,6.1
E00125835,86.3,5.6,8.1
E00125836,81.8,6.5,11.7
E00125837,89.7,0.3,10
E00125838,86.1,7.1,6.8
E00125839,87,6.2,6.8
E00125840,93.7,2.4,3.9
E00125841,88.6,1.8,9.6
E00125842,78,5.3,16.7
E00125843,89.1,5.1,5.7
E00125844,88.5,6.1,5.4
E00125845,87.6,5.4,7
E00125846,80.9,2.9,16.2
E00125847,87.6,4.2,8.2
