geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00107167,6.4,20.4,73.2
E00107169,6.7,19.5,73.8
E00107170,2,41.9,56.1
E00107171,5.1,21.7,73.2
E00107172,6,25.7,68.3
E00107173,3.4,32.4,64.1
E00107175,4,25.3,70.7
E00107177,8.8,17.6,73.5
E00107199,5.6,21.7,72.7
E00107200,5.8,31.7,62.4
E00107201,5.2,21.6,73.2
E00107253,5.8,26.5,67.7
E00107254,5.1,27.5,67.4
E00107255,7.5,20.5,72
E00107256,4.3,32.5,63.2
E00107257,6.8,28,65.2
E00107258,5.4,27.9,66.7
E00107259,1.7,36.4,61.9
E00107260,2.1,37.3,60.6
E00107261,4.2,22.2,73.6
E00107262,6.1,23.1,70.8
E00107263,5.3,23.8,70.9
E00107264,1.1,34,64.9
E00107265,7.3,41.3,51.4
E00107266,7.7,23.1,69.2
E00107267,3.5,21.2,75.3
E00107351,5.8,18.8,75.3
E00107352,3.8,17.9,78.3
E00107353,5.4,17.1,77.5
E00107354,5,26.9,68.1
E00107355,7.9,18.1,74
E00107356,6,38.5,55.6
E00107357,5.8,18.3,75.8
E00107358,8.7,23.6,67.7
E00107359,7.4,26.7,65.9
E00107360,6.7,21.5,71.8
E00107361,2.4,39,58.5
E00107362,5.7,32.5,61.8
E00107363,1.4,33.3,65.3
E00107364,6.3,29.9,63.8
E00107383,3.1,20,76.9
E00107384,8.3,23.8,68
E00107385,0.8,30.8,68.5
E00107386,3,34.1,63
E00107387,3.9,27,69.1
E00107388,2.9,36.4,60.7
E00107389,2.8,17.8,79.4
E00107390,4.2,27.3,68.5
E00107391,1.2,45.1,53.7
E00107392,3.7,28.7,67.6
E00107393,4.6,21.9,73.5
E00107394,2.3,20.6,77.1
E00107395,7.6,19.7,72.6
E00107839,8.1,17.8,74.1
E00121748,2.3,25.2,72.5
E00121749,0.9,30.6,68.5
E00121750,12.2,17,70.7
E00121751,8.2,23.3,68.5
E00121752,5.9,17.1,77
E00121753,4.4,23.7,71.9
E00121754,6.3,21.9,71.9
E00121755,2.2,31.1,66.7
E00121836,7.6,26.7,65.6
E00121837,7,23.4,69.6
E00121889,9.7,20.4,69.9
E00121890,5.4,30.6,64
E00121891,1.5,47.4,51.1
E00121892,4.5,19.7,75.8
E00121893,6.2,29.6,64.2
E00121894,6.8,23.5,69.7
E00121895,6.1,26.5,67.3
E00121896,1.2,32.7,66
E00121897,4.7,20.8,74.5
E00121898,15.7,17.6,66.7
E00121899,6.1,33.6,60.3
E00121900,6.3,14.2,79.5
E00121901,5.1,23.9,70.9
E00121902,4.9,30.9,64.2
E00121903,2.6,23.5,73.9
E00121904,3.1,13.8,83.1
E00121905,2.2,49.3,48.5
E00121906,10,15.8,74.2
E00121967,3.1,39.7,57.3
