geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00107167,91.8,8.2
E00107169,91.2,8.8
E00107170,94.1,5.9
E00107171,98.9,1.1
E00107172,92.4,7.6
E00107173,96.9,3.1
E00107175,90.7,9.3
E00107177,92.2,7.8
E00107199,94.9,5.1
E00107200,91.2,8.8
E00107201,95.4,4.6
E00107253,95.2,4.8
E00107254,90.5,9.5
E00107255,95,5
E00107256,91.9,8.1
E00107257,96.5,3.5
E00107258,93.8,6.2
E00107259,94.7,5.3
E00107260,96.7,3.3
E00107261,89.7,10.3
E00107262,96.2,3.8
E00107263,93.9,6.1
E00107264,98,2
E00107265,99.2,0.8
E00107266,85.3,14.7
E00107267,92,8
E00107351,92.9,7.1
E00107352,97.3,2.7
E00107353,97.2,2.8
E00107354,88.7,11.3
E00107355,91.5,8.5
E00107356,91.5,8.5
E00107357,91.5,8.5
E00107358,71.1,28.9
E00107359,95.9,4.1
E00107360,91.3,8.7
E00107361,91.8,8.2
E00107362,95.3,4.7
E00107363,95.1,4.9
E00107364,92.7,7.3
E00107383,90.5,9.5
E00107384,91.5,8.5
E00107385,95,5
E00107386,89.1,10.9
E00107387,88.9,11.1
E00107388,95.4,4.6
E00107389,95.8,4.2
E00107390,91.7,8.3
E00107391,93.2,6.8
E00107392,92.3,7.7
E00107393,89.9,10.1
E00107394,92.3,7.7
E00107395,94,6
E00107839,94.5,5.5
E00121748,95.1,4.9
E00121749,95.3,4.7
E00121750,91.6,8.4
E00121751,92.2,7.8
E00121752,91,9
E00121753,94.2,5.8
E00121754,93.6,6.4
E00121755,91.9,8.1
E00121836,92.8,7.2
E00121837,91.9,8.1
E00121889,87.6,12.4
E00121890,94.6,5.4
E00121891,95.7,4.3
E00121892,92.5,7.5
E00121893,94.5,5.5
E00121894,98.4,1.6
E00121895,98.2,1.8
E00121896,88.6,11.4
E00121897,92.6,7.4
E00121898,91.3,8.7
E00121899,92.3,7.7
E00121900,95.1,4.9
E00121901,92.4,7.6
E00121902,97.4,2.6
E00121903,97.8,2.2
E00121904,96.5,3.5
E00121905,96.2,3.8
E00121906,94.6,5.4
E00121967,97.2,2.8
E00121968,91.6,8.4
E00121969,92.3,7.7
E00121970,95.5,4.5
E00121971,93.3,6.7
E00121972,90.3,9.7
E00121973,88.7,11.3
E00121974,88.4,11.6
E00121976,95.3,4.7
E00121977,91.9,8.1
E00121980,94.5,5.5
E00121981,94.6,5.4
E00121982,92.6,7.4
E00122017,97.4,2.6
E00122019,97.9,2.1
E00122020,94.1,5.9
E00122035,96,4
E00122036,92.8,7.2
E00122038,95.5,4.5
E00123683,93.3,6.7
E00123684,93.6,6.4
E00123685,92.1,7.9
E00123686,92.9,7.1
E00123687,91.5,8.5
E00123689,94.1,5.9
E00123690,95.5,4.5
E00123691,91.8,8.2
E00123692,92.4,7.6
E00123693,91.8,8.2
E00123752,96,4
E00123753,87.5,12.5
E00123755,93.5,6.5
E00123756,91.1,8.9
E00123757,94.4,5.6
E00123758,89.8,10.2
E00123759,91.6,8.4
E00123760,88.2,11.8
E00123894,90.1,9.9
E00123895,93.3,6.7
E00123896,87.6,12.4
E00123897,91.9,8.1
E00123898,95,5
E00123899,92.5,7.5
E00123900,93.9,6.1
E00123901,94.3,5.7
E00123902,92.7,7.3
E00123903,94,6
E00123904,88.2,11.8
E00123905,93.3,6.7
E00123906,92.5,7.5
E00123907,94.6,5.4
E00123908,88.4,11.6
E00123909,98,2
E00123910,94.3,5.7
E00123911,92.7,7.3
E00125811,89.7,10.3
E00125812,90.8,9.2
E00125813,94.5,5.5
E00125814,91.9,8.1
E00125816,88.7,11.3
E00125817,90.8,9.2
E00125818,91.1,8.9
E00125819,89.2,10.8
E00125820,90.7,9.3
E00125821,92.7,7.3
E00125822,93.2,6.8
E00125823,89.2,10.8
E00125824,96.2,3.8
E00125825,89.5,10.5
E00125826,90.4,9.6
E00125827,84.1,15.9
E00125828,92.4,7.6
E00125829,96,4
E00125830,76.9,23.1
E00125831,98.6,1.4
E00125832,88.7,11.3
E00125833,94.5,5.5
E00125834,92,8
E00125835,89.8,10.2
E00125836,94.3,5.7
E00125837,96.1,3.9
E00125838,88,12
E00125839,87,13
E00125840,90,10
E00125841,94.6,5.4
E00125842,91,9
E00125843,91.2,8.8
E00125844,86.4,13.6
E00125845,88.2,11.8
E00125846,95.2,4.8
E00125847,93.1,6.9
E00125848,91,9
E00125869,92.4,7.6
E00125896,90.2,9.8
E00125897,92.5,7.5
E00125898,95.5,4.5
E00125899,92.4,7.6
E00125900,89.7,10.3
E00125901,94.7,5.3
E00125902,94.6,5.4
E00125903,92.1,7.9
E00125904,94,6
E00125905,90.1,9.9
E00125906,86.9,13.1
E00125907,93.6,6.4
E00125908,85.4,14.6
E00125909,93.6,6.4
E00125910,92.5,7.5
E00125911,92.8,7.2
E00125912,96.8,3.2
E00125913,93.1,6.9
E00125914,90,10
E00125915,93.4,6.6
E00125916,89.3,10.7
E00125917,92.8,7.2
E00125918,91.8,8.2
E00125919,92.7,7.3
E00125920,92.7,7.3
E00125921,90.5,9.5
E00125922,93.4,6.6
E00125923,96.4,3.6
E00125924,93.6,6.4
E00125925,96,4
E00125926,87.7,12.3
E00125927,93.4,6.6
E00125928,94.6,5.4
E00125929,92.7,7.3
E00125930,85,15
E00125931,94.4,5.6
E00125932,92.5,7.5
E00125933,92.6,7.4
E00125934,92.8,7.2
E00125935,96.6,3.4
E00125937,90.8,9.2
E00125938,95,5
E00125941,91.9,8.1
E00125942,95,5
E00125943,95.1,4.9
E00125944,95.8,4.2
E00125945,96,4
E00125946,93.2,6.8
E00125950,94.3,5.7
E00125951,90.4,9.6
E00125952,88.8,11.2
E00125953,91.1,8.9
E00125958,93.7,6.3
E00125959,92,8
E00125960,94.5,5.5
E00125961,93.2,6.8
E00172113,93.9,6.1
E00172114,84.9,15.1
E00186682,94.8,5.2
E00186739,91.1,8.9
E00186750,96.5,3.5
E00186777,93.5,6.5
E00186779,79.7,20.3
E00186825,93.7,6.3
E00186837,90.2,9.8
