geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00070013,81.3,12.5,6.3
E00070052,84.5,9.3,6.2
E00070053,77.9,16.2,5.9
E00070054,76.7,15.1,8.1
E00142277,71.1,19.6,9.3
E00142278,78.1,16.5,5.4
E00142279,76.7,15.3,8
E00142280,82.2,12.3,5.6
E00142281,65.2,23.2,11.6
E00142282,80.9,14.2,4.9
E00142283,66.8,25.5,7.7
E00142284,87.4,9.5,3.1
E00142285,75.7,18.3,6
E00142286,81.3,11.3,7.3
E00142287,80.5,13.8,5.7
E00142289,50.5,30.4,19
E00142290,80.6,16.8,2.6
E00142291,57.7,26.8,15.5
E00142292,85.7,10.9,3.4
E00142293,70.9,18.1,11
E00142294,86.9,8.3,4.8
E00142295,79,15.9,5.2
E00142296,78.3,16.6,5.1
E00142297,74.4,17.9,7.7
E00142298,71.5,16.8,11.7
E00142299,83.7,12.4,3.9
E00142300,78,17.5,4.5
E00142301,73.1,17.1,9.8
E00142302,67.8,18.8,13.4
E00142303,65.1,22.7,12.2
E00142304,84.6,10,5.4
E00142307,76.4,19,4.6
E00142311,77.5,14.9,7.6
E00142312,80.7,15.3,4
E00142314,79.1,15.1,5.8
E00142315,79.5,16.1,4.4
E00142316,65.3,25.3,9.4
E00142317,63.6,21.5,15
E00142318,75.5,14.9,9.7
E00142319,61.2,22.7,16.1
E00142320,77.4,17.1,5.5
E00142321,63.3,22.4,14.3
E00142322,65.5,21.7,12.8
E00142323,85.3,13,1.7
E00142324,73.9,18.7,7.4
E00142325,79.3,16.4,4.3
E00142326,78,15.7,6.3
E00142327,84.8,11.3,3.9
E00142328,79.7,16.2,4.1
E00142329,91.6,6.6,1.7
E00142330,85.3,10.2,4.6
E00142331,88.7,8.3,2.9
E00142332,81.2,12.8,6.1
E00142333,79.2,15,5.8
E00142334,75.8,17.4,6.8
E00142335,71.3,19.7,9
E00142336,75.2,19.3,5.6
E00142337,64.6,25.8,9.6
E00142338,76.3,17.2,6.6
E00142339,81.9,12.8,5.3
E00142340,81.5,14.6,3.9
E00142341,78.2,18.2,3.6
E00142342,82.2,14.9,3
E00142345,67.8,24.5,7.7
E00142349,74.5,18.4,7.1
E00142350,72.3,15.2,12.5
E00142351,80.3,12.5,7.2
E00142352,80.6,14.2,5.2
E00142353,71.3,20.6,8.1
E00142354,79.8,14.2,6
E00142356,61.2,28.4,10.3
E00142357,75.5,17.8,6.8
E00142358,81.8,11,7.2
E00142360,75.3,16.2,8.5
E00142361,71.6,19.1,9.3
E00142362,79,16.3,4.7
E00142363,71.8,20.6,7.6
E00142364,85.8,10.1,4.1
E00142365,78.5,14.4,7.2
E00142366,76.9,17.3,5.8
E00142367,82.5,11.5,6
E00142368,77.3,17.2,5.5
E00142369,56.5,29.2,14.4
E00142370,73.5,17.1,9.5
E00142373,85.7,13,1.3
E00142409,68.3,20.1,11.6
E00142415,74.1,16.4,9.5
E00142416,79.4,17.1,3.5
E00142532,89.4,9,1.6
E00143391,79.7,15.8,4.6
E00143392,78.4,13.2,8.4
E00143393,80.5,12.9,6.6
E00143394,81.5,11.7,6.8
E00143409,81.1,13.9,5
E00143410,82.8,11.1,6.1
E00143432,80,15.1,4.9
E00143433,80.3,15.2,4.5
E00143434,77.8,14.7,7.5
E00143435,74.5,17,8.5
E00143436,77.5,16.1,6.4
E00143437,78.6,16.2,5.3
E00143438,79.3,13.8,6.9
E00143439,85.3,11.3,3.4
E00143440,80,13.6,6.4
E00143441,71.9,23.2,4.9
E00143442,78,15.6,6.4
E00143443,83.1,8.9,8
E00143444,79.1,12.6,8.3
E00143445,78.1,16.2,5.7
E00143446,81.7,13.2,5
E00143447,65.3,21.8,12.9
E00143448,88.9,8.9,2.2
E00143449,84.6,9.8,5.6
E00143450,66.8,24.6,8.5
E00143451,85.4,12.2,2.4
E00143452,85.8,12,2.1
E00143453,78,15.1,6.9
E00143627,76.6,17.4,6.1
E00143628,74.9,15.9,9.2
E00143629,70.3,20.6,9.1
E00143630,73.9,17.4,8.7
E00143631,90.8,4.6,4.6
E00143632,84.2,10.4,5.4
E00143633,77.6,12.1,10.3
E00143634,85.2,9.1,5.7
E00143675,85.1,12.5,2.4
E00143676,85.3,11.5,3.2
E00143678,87.5,9.6,3
E00143679,77,15.2,7.8
E00143680,82.7,12.4,4.9
E00143681,85.8,12,2.2
E00143682,83.7,11,5.2
E00143683,88.7,7.7,3.5
E00143684,85.9,12.4,1.6
E00143685,80.9,16,3.1
E00143686,74,21.1,5
E00143687,88.2,7.8,3.9
E00143688,82.2,12.9,5
E00143689,82.8,12.2,5
E00143690,83.2,11.8,5
E00143691,82.5,12.3,5.3
E00143692,86.1,11.8,2.1
E00143693,90.4,7.9,1.7
E00143745,87.7,9.5,2.8
E00143747,86.1,10.8,3.1
E00143748,71.9,19.3,8.8
E00143749,85.7,11.7,2.6
E00143959,67.3,22.9,9.7
E00144170,81.8,12.9,5.2
E00144171,66.7,23.4,9.9
E00144172,77.5,16.4,6
E00144177,79.3,12.5,8.2
E00144178,78.9,13.2,7.9
E00144179,81.5,12.4,6.1
E00144180,65.8,16.8,17.5
E00144181,72.3,16.5,11.3
E00144182,78.8,13.1,8.1
E00144183,75.4,15.1,9.5
E00144184,45.5,37.3,17.2
E00144185,76.7,17.7,5.5
E00144186,73.6,19.6,6.8
E00144187,69.5,20.6,10
E00144188,82.7,13,4.3
E00144189,80.9,13.9,5.2
E00144190,72,16.5,11.5
E00144349,87.5,10.1,2.4
