geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00070013,0,54.3,44.7,1.1
E00070052,0.7,38.2,55.3,5.9
E00070053,2.1,42.7,52.1,3.1
E00070054,1.9,44.3,50.9,2.8
E00142277,0,9.6,84.8,5.6
E00142278,1.4,27.1,61.8,9.7
E00142279,1.5,16.9,68.5,13.1
E00142280,1.2,18.5,59.5,20.8
E00142281,18.6,52.9,23.5,4.9
E00142282,8.3,59.6,24.4,7.7
E00142283,3.8,15.4,61.5,19.2
E00142284,0,28.9,57,14.1
E00142285,8.1,34.1,43,14.8
E00142286,1.3,7.2,68.4,23
E00142287,1.4,9.2,76.1,13.4
E00142289,67.6,19.9,9.6,2.9
E00142290,17.2,44.8,31.8,6.3
E00142291,16.8,37.3,41.6,4.3
E00142292,1.2,11.5,53.9,33.3
E00142293,15.6,33.3,48.2,2.8
E00142294,1.6,22.8,61.4,14.2
E00142295,0.7,66.4,27.3,5.6
E00142296,0.8,30.3,62.9,6.1
E00142297,7,24.6,58.5,9.9
E00142298,22.8,34.5,37.4,5.3
E00142299,1.4,42.1,45.2,11.3
E00142300,2.5,29.5,61.5,6.6
E00142301,16.1,37.9,42.7,3.2
E00142302,21.2,40.2,37.9,0.8
E00142303,13.5,40.5,38.9,7.1
E00142304,13.7,29,31.1,26.1
E00142307,0,40,45.5,14.5
E00142311,8.6,53.1,34.4,3.9
E00142312,1.3,32.3,50,16.5
E00142314,3,28,41.7,27.3
E00142315,1.4,29.1,58.9,10.6
E00142316,40,46.3,9.5,4.2
E00142317,17.6,47.2,35.2,0
E00142318,1.8,49.6,31.9,16.8
E00142319,28.9,19.5,46.1,5.5
E00142320,0.6,17.5,59.7,22.1
E00142321,42.5,14.9,36.6,6
E00142322,0.8,9.3,76.3,13.6
E00142323,0,34.3,46.3,19.4
E00142324,2.7,12.5,58,26.8
E00142325,1.6,54.4,39.2,4.8
E00142326,1.7,7.8,65.2,25.2
E00142327,2.7,21.8,66.4,9.1
E00142328,0,13.9,64.5,21.7
E00142329,0.8,21.4,33.6,44.3
E00142330,6.9,33.8,51.5,7.7
E00142331,1.2,27.2,53.7,17.9
E00142332,8.3,24.1,35.9,31.7
E00142333,2.1,39.7,47.9,10.3
E00142334,5.6,50,36.3,8.1
E00142335,48.2,5.3,43.9,2.6
E00142336,0.7,41,45.3,12.9
E00142337,21.6,48.2,25.2,5
E00142338,28.7,19.4,41.1,10.9
E00142339,3.9,49.6,31.8,14.7
E00142340,8,20.7,60,11.3
E00142341,14.7,35.7,38.5,11.2
E00142342,0.8,37.3,57.9,4
E00142345,8.4,36.6,49.6,5.3
E00142349,0.8,0.8,85.7,12.6
E00142350,3.5,43,47.4,6.1
E00142351,1.8,27.4,67.3,3.5
E00142352,0,1.5,79.4,19.1
E00142353,4.3,37.6,54.8,3.2
E00142354,7,0.8,86.7,5.5
E00142356,9.2,13.1,71.5,6.2
E00142357,5.6,19,58.5,16.9
E00142358,0,2.5,89.9,7.6
E00142360,10.4,18.1,56.3,15.3
E00142361,11.1,32.2,34.4,22.2
E00142362,1.6,4.7,79.8,14
E00142363,3.8,42.3,34.6,19.2
E00142364,1.6,40.5,51.6,6.3
E00142365,1.1,42.6,48.9,7.4
E00142366,1.4,12.1,53.6,32.9
E00142367,4.8,24.1,55.9,15.2
E00142368,2.9,31.4,62.1,3.6
E00142369,52.1,9.2,37,1.7
E00142370,24.4,39.3,31.1,5.2
E00142373,0.8,5.7,65.6,27.9
E00142409,0.7,24.2,69.1,6
E00142415,0.8,21.8,66.9,10.5
E00142416,0,13.6,63.2,23.2
E00142532,1.3,2.5,13.8,82.4
E00143391,0,20.7,32.1,47.1
E00143392,3.1,27.6,62,7.4
E00143393,10.3,37.9,46.2,5.5
E00143394,0,5.1,87.7,7.2
E00143409,16.5,39.4,36.7,7.3
E00143410,24,28.7,36.4,10.9
E00143432,1.3,19,54.2,25.5
E00143433,0.9,27.8,42,29.2
E00143434,2.7,0.9,87.3,9.1
E00143435,1.9,70.4,25.8,1.9
E00143436,0.9,2.8,84.3,12
E00143437,4.4,27.4,59.3,8.8
E00143438,3.1,21.9,61.9,13.1
E00143439,0,18.1,25.7,56.1
E00143440,0.9,22.8,44.7,31.6
E00143441,0,30,50,20
E00143442,0.8,21.6,70.4,7.2
E00143443,4.9,4.9,77,13.1
E00143444,0,23.5,63.7,12.7
E00143445,0.8,27.2,44.8,27.2
E00143446,2.3,18.3,61.1,18.3
E00143447,43.9,7.1,39.8,9.2
E00143448,4.7,17.3,49.6,28.3
E00143449,0.8,19.1,38.2,42
E00143450,0,46.7,41.1,12.1
E00143451,0,10,38.3,51.7
E00143452,0,7.1,65.3,27.6
E00143453,0,2.9,90.8,6.4
E00143627,2.3,13.6,80.3,3.8
E00143628,10.7,22.3,57,9.9
E00143629,2.9,30.7,46.4,20
E00143630,0.9,25.2,61.7,12.1
E00143631,2.4,4.8,26.2,66.7
E00143632,0,14.7,51.7,33.6
E00143633,0,21.7,50,28.3
E00143634,4,5,43.6,47.5
E00143675,0,30.1,27.8,42.1
E00143676,0.8,4.6,16.2,78.5
E00143678,0.8,13.2,43.4,42.6
E00143679,0,17.2,42.6,40.2
E00143680,0.7,16.9,34.6,47.8
E00143681,2.8,17.4,49.5,30.3
E00143682,0.8,12.9,29.5,56.8
E00143683,0,13.1,47.7,39.2
E00143684,0.8,3.1,37.2,58.9
E00143685,16.1,5.6,16.8,61.5
E00143686,0.9,29.2,59.3,10.6
E00143687,0,9.5,41.3,49.2
E00143688,1.8,21.2,40.6,36.4
E00143689,0,13.5,32.4,54.1
E00143690,0.8,21.4,46.8,31
E00143691,0,15.4,48,36.6
E00143692,0.8,11.3,36.3,51.6
E00143693,1.6,8.9,26.8,62.6
E00143745,0,9.7,29.2,61.1
E00143747,1.6,6.5,38.2,53.7
E00143748,2.6,42.1,27.2,28.1
E00143749,1.9,15,45.8,37.4
E00143959,4.9,21,57.3,16.8
E00144170,1.4,12.9,72.9,12.9
E00144171,12.8,29.4,50,7.8
E00144172,2.2,8.1,81.5,8.1
E00144177,5.1,23.2,59.4,12.3
E00144178,0,9.7,80.6,9.7
E00144179,10.4,19.2,61.6,8.8
E00144180,10.4,32.1,56,1.5
E00144181,0.8,7.4,86.9,4.9
E00144182,5.5,13.1,73.1,8.3
E00144183,0.8,22,65.3,11.9
E00144184,16.8,39.7,41.2,2.3
E00144185,5.3,23.3,35.3,36
E00144186,0,20.6,71.8,7.6
E00144187,0,41.7,50.7,7.6
E00144188,2,23.6,54.7,19.6
E00144189,2.5,18.2,48.8,30.6
E00144190,1.8,30.3,63.3,4.6
E00144349,0.8,19.5,33.3,46.3
E00144350,6.3,17.3,44.1,32.3
E00144415,1.7,18.3,67.8,12.2
E00144416,4.9,35,46.3,13.8
E00144417,2.4,39.4,41.2,17
E00144418,0,4.1,46.3,49.6
E00144419,0,38,36.4,25.6
E00144420,2.3,10.5,79.7,7.5
E00144421,2.4,24.6,39.7,33.3
E00144422,5.4,65.9,21.7,7
E00144423,8,59.1,21.2,11.7
E00144424,0,6.2,87.6,6.2
E00144426,3.5,32.2,58.3,6.1
E00144427,6.3,6.3,83.5,3.9
E00144428,10.2,12.6,63,14.2
E00144429,12.3,41.8,41.8,4.1
E00144430,0.8,7.3,87.8,4.1
E00144431,0.8,54.6,38.5,6.2
E00173371,0,36.7,60.8,2.5
E00173372,2.9,51.5,34,11.7
E00173373,2.9,19.6,56.9,20.6
E00173374,6.2,52.7,35.6,5.5
E00173375,0.8,48,46.3,4.9
E00173376,8.6,40.5,35.3,15.5
E00173377,0,50,34.8,15.2
E00173378,0,24.6,59,16.4
E00173379,0,16.7,45.4,38
E00173394,0.6,14.5,37,48
E00173395,2.9,80.4,9.8,6.9
E00173396,1.2,44.2,33.7,20.9
E00176777,0.9,8.7,60.9,29.6
E00176778,2.4,24.1,56.6,16.9
E00176786,0,2.2,24.7,73
E00176788,0.5,18.6,45.2,35.7
E00176789,0,8.3,73.8,17.9
E00176791,1.8,20,58.2,20
E00176793,0,23,50.4,26.7
E00176811,0,10.8,21.5,67.7
E00176814,0.4,11.5,54.9,33.2
E00176815,2.7,31.8,38.2,27.3
E00176817,3.7,29.6,50,16.7
E00176825,0,1.5,32.1,66.4
E00176841,0.9,4.3,11.3,83.5
E00176843,3.3,10.9,70.7,15.2
E00176844,0,14.8,41.4,43.8
E00176848,0,30.4,47.8,21.7
E00176850,5.3,13.2,67.5,14
E00176852,5.4,29.7,24.3,40.5
E00176862,0.7,2.1,62.7,34.5
E00176864,2.2,23.9,39.1,34.8
E00176865,0,20.8,53.5,25.8
E00176867,0,3.1,6.9,90
E00176868,2.2,31.9,43,23
E00176872,16.5,29.4,38.8,15.3
E00176878,1.3,17.9,42.3,38.5
E00176879,0,4.3,35.9,59.8
E00176881,0,25.6,48.1,26.4
E00176883,0,8,40,52
E00176884,0,4.1,44.9,51
E00176887,0.6,11.7,21.6,66
E00176889,3.7,17,26.7,52.6
E00176891,1.7,43.8,31.8,22.7
E00176893,3.4,12,21.4,63.2
E00176895,0,31.9,43.7,24.4
E00176899,0,11.8,72.3,16
E00176906,0,20.1,53.3,26.6
E00176908,1.1,11.1,43.3,44.4
