geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00070013,44.7,34,18.1,3.2
E00070052,23.5,45.1,26.8,4.6
E00070053,25.3,49.5,20,5.3
E00070054,40.4,48.1,11.5,0
E00142277,15.7,47.2,25.2,11.8
E00142278,11.2,54.5,25.2,9.1
E00142279,18.6,39.5,27.9,14
E00142280,15.9,43.5,26.5,14.1
E00142281,51.5,37.3,9.8,1.5
E00142282,28.8,53.2,15.4,2.6
E00142283,15.4,46.9,27.7,10
E00142284,13.8,41.5,39.2,5.4
E00142285,32.6,43.7,18.5,5.2
E00142286,11.9,39.7,37.1,11.3
E00142287,18.3,41.5,31.7,8.5
E00142289,72.8,22.1,3.7,1.5
E00142290,49,36.6,12.4,2.1
E00142291,47.5,38.1,10,4.4
E00142292,8.6,31.9,40.5,19
E00142293,37.1,40,20,2.9
E00142294,7.9,45.7,31.5,15
E00142295,27.7,48.2,19.1,5
E00142296,24.4,44.4,23,8.1
E00142297,19.9,44,24.8,11.3
E00142298,27.5,48,19.9,4.7
E00142299,25,44.5,25.5,5
E00142300,20,59.2,15.2,5.6
E00142301,41.6,40.8,13.6,4
E00142302,36.4,46.2,10.6,6.8
E00142303,30.7,47.2,15.7,6.3
E00142304,18.9,45.7,30,5.3
E00142307,8.8,52.2,23,15.9
E00142311,25.2,40.2,26,8.7
E00142312,13.4,53.5,24.2,8.9
E00142314,22.2,47.4,20.7,9.6
E00142315,23.4,48.2,21.3,7.1
E00142316,61.2,27.1,9.6,2.1
E00142317,46.4,40.8,11.2,1.6
E00142318,20,39.1,37.4,3.5
E00142319,39.5,38.8,15.5,6.2
E00142320,15.2,41.1,33.1,10.6
E00142321,52.2,32.8,9.7,5.2
E00142322,22,30.5,34.7,12.7
E00142323,12.5,39,33.1,15.4
E00142324,9.1,56.4,20.9,13.6
E00142325,17.1,50.4,24.4,8.1
E00142326,13.8,36.2,36.2,13.8
E00142327,10,42.7,39.1,8.2
E00142328,15.2,36.6,34.1,14
E00142329,7.4,39.3,40.7,12.6
E00142330,26.4,51.2,18.6,3.9
E00142331,8.1,46.3,35.6,10
E00142332,16.4,43.8,22.6,17.1
E00142333,24,47.3,21.9,6.8
E00142334,21.6,52.8,22.4,3.2
E00142335,50.4,38.5,7.7,3.4
E00142336,34,48.9,14.9,2.1
E00142337,52.5,36,9.4,2.2
E00142338,34.1,45,18.6,2.3
E00142339,31.3,43.8,21.9,3.1
E00142340,22.3,39.9,29.1,8.8
E00142341,40.3,39.6,15.3,4.9
E00142342,12.1,48.4,35.5,4
E00142345,17.6,50.4,22.1,9.9
E00142349,5.8,46.3,38.8,9.1
E00142350,36.3,44.2,15,4.4
E00142351,30.1,44.2,15,10.6
