geography_code,in_full_time_education-001,in_full_time_education-002
E00070013,25.6,74.4
E00070052,20.2,79.8
E00070053,27,73
E00070054,25.4,74.6
E00142277,10.8,89.2
E00142278,11.5,88.5
E00142279,15,85
E00142280,21.1,78.9
E00142281,9.9,90.1
E00142282,16.6,83.4
E00142283,11.3,88.7
E00142284,22.3,77.7
E00142285,13.8,86.2
E00142286,20.6,79.4
E00142287,20.8,79.2
E00142289,5.7,94.3
E00142290,13.9,86.1
E00142291,14.7,85.3
E00142292,20.6,79.4
E00142293,16.3,83.7
E00142294,13.9,86.1
E00142295,15.6,84.4
E00142296,19.2,80.8
E00142297,6.8,93.2
E00142298,17.9,82.1
E00142299,21.2,78.8
E00142300,15,85
E00142301,16.7,83.3
E00142302,19,81
E00142303,15.3,84.7
E00142304,23.5,76.5
E00142307,13.6,86.4
E00142311,12.5,87.5
E00142312,12.8,87.2
E00142314,20.1,79.9
E00142315,20.8,79.2
E00142316,9.5,90.5
E00142317,17.7,82.3
E00142318,17.3,82.7
E00142319,13.9,86.1
E00142320,14.4,85.6
E00142321,11.6,88.4
E00142322,22,78
E00142323,17,83
E00142324,10.8,89.2
E00142325,13.5,86.5
E00142326,14.3,85.7
E00142327,14.1,85.9
E00142328,12.6,87.4
E00142329,22.2,77.8
E00142330,19.2,80.8
E00142331,17.3,82.7
E00142332,19.7,80.3
E00142333,16.4,83.6
E00142334,8.3,91.7
E00142335,19.2,80.8
E00142336,22.6,77.4
E00142337,12.6,87.4
E00142338,17.1,82.9
E00142339,18.3,81.7
E00142340,16.9,83.1
E00142341,18.5,81.5
E00142342,19.9,80.1
E00142345,17.6,82.4
E00142349,14.4,85.6
E00142350,19.7,80.3
E00142351,28.2,71.8
E00142352,19.8,80.2
E00142353,17.4,82.6
E00142354,25.3,74.7
E00142356,19.7,80.3
E00142357,18.2,81.8
E00142358,30.3,69.7
E00142360,26.2,73.8
E00142361,14.9,85.1
E00142362,8,92
E00142363,9.4,90.6
E00142364,21.4,78.6
E00142365,16.4,83.6
E00142366,14.8,85.2
E00142367,21,79
E00142368,13.7,86.3
E00142369,17.8,82.2
E00142370,15.8,84.2
E00142373,12.7,87.3
E00142409,21.4,78.6
E00142415,11.8,88.2
E00142416,17.3,82.7
E00142532,22.8,77.2
E00143391,13.9,86.1
E00143392,19.9,80.1
E00143393,15.3,84.7
E00143394,20.1,79.9
E00143409,23.9,76.1
E00143410,15.2,84.8
E00143432,12.2,87.8
E00143433,17.7,82.3
