geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
W00006955,39.4,29.1,22,9.4
W00006956,20.7,21.4,30,27.9
W00006957,17.4,33.1,42.1,7.4
W00006958,39.8,23.3,3.8,33.1
W00006959,40.1,30.7,16.1,13.1
W00006960,42.1,37.1,6.4,14.3
W00006961,41.3,42.9,3.2,12.7
W00006962,33.9,27.7,21.4,17
W00006963,36.6,23.4,18.6,21.4
W00006964,45.4,31.5,9.2,13.8
W00006965,52.1,38.5,0.9,8.5
W00006966,27.4,36.3,28.1,8.1
W00006968,30.2,42.6,20.2,7
W00006969,39.7,28.1,15.1,17.1
W00006970,28.5,40.2,14.5,16.8
W00007093,45,35.7,2.1,17.1
W00007094,43.3,32.8,6.7,17.2
W00007095,40.3,36.8,5.6,17.4
W00007096,26.9,16.2,49.2,7.7
W00007097,24.4,30.4,22.2,23
W00007098,47.9,31.3,4.9,16
W00007101,35.6,44.8,12.1,7.5
W00007102,33.3,44.7,8.3,13.6
W00007103,27.7,23.8,34.7,13.9
W00007104,36.8,23.1,31.6,8.5
W00007105,27.6,10.6,56.1,5.7
W00007106,40.5,41.2,0.8,17.6
W00007108,41.2,35.3,0,23.5
W00007109,43.6,41.7,7.1,7.7
W00007111,46.6,35.1,1.5,16.8
W00007112,44.2,46.5,0.8,8.5
W00007113,45.3,37.6,5.1,12
W00007114,45,44.2,5.4,5.4
W00007115,27.4,36.3,23.6,12.7
W00007116,50,38.2,1.8,10
W00007117,50,32.5,7,10.5
W00007118,65.1,26.4,4.7,3.9
W00007119,55.6,33.3,1.4,9.7
W00007120,25,14.3,49.3,11.4
W00007121,26.9,19.4,40.7,13
W00007122,23.5,22.7,52.1,1.7
W00007229,22.5,22.5,42.5,12.5
W00007230,38,27.3,14,20.7
W00007231,38.9,42.3,4.3,14.5
W00007232,50.4,31.6,9.8,8.3
W00007233,34.8,14.8,44.3,6.1
W00007234,32.7,26.2,33.6,7.5
W00007235,24.7,20.5,47.9,6.8
W00007236,37.9,32.9,7.1,22.1
W00007237,36.6,17.6,38.2,7.6
W00007238,70.9,24.4,0.8,3.9
W00007239,28.6,14.3,43.8,13.4
W00007240,38.3,36.9,10.1,14.8
W00007241,45.8,32.8,4.6,16.8
W00007242,34.8,29.7,17.1,18.4
W00007243,32.2,28,11,28.8
W00007244,40.8,36.3,11.5,11.5
W00007245,44,33.6,6,16.4
W00007246,30.4,15.7,14.8,39.1
W00007502,52.6,27.8,2.3,17.3
W00007503,25.7,11.4,37.1,25.7
W00007504,39.6,20.1,3.7,36.6
W00007505,20,11.5,13.8,54.6
W00007506,39.1,16.1,5.6,39.1
W00007507,35.9,27.5,3.8,32.8
W00007508,51.5,30,0,18.5
W00007509,36.2,30,6.9,26.9
W00007510,43.9,40.2,3.8,12.1
W00007511,39.7,23.8,7.1,29.4
W00007512,38,25.6,1.7,34.7
W00007513,47.6,19.8,7.9,24.6
W00007514,43.7,27,11.9,17.5
W00007515,31.3,20,6.1,42.6
W00007516,32.5,32.5,7.1,27.8
