geography_code,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
W00006955,48,33.9,15,3.1,0
W00006956,20.6,40.4,38.3,0.7,0
W00006957,42.5,33.3,21.7,2.5,0
W00006958,41.7,34.1,24.2,0,0
W00006959,35.3,41.9,20.6,2.2,0
W00006960,43.2,43.2,12.2,1.4,0
W00006961,39.7,46,12.7,1.6,0
W00006962,46.9,26.5,24.8,1.8,0
W00006963,28.8,45.9,22.6,2.7,0
W00006964,51.6,28.6,19,0.8,0
W00006965,46.6,34.7,15.3,3.4,0
W00006966,40.9,46.2,12.1,0.8,0
W00006968,39.5,41.9,14,3.9,0.8
W00006969,28.1,47.9,22.6,1.4,0
W00006970,29.4,44.9,23.4,2.3,0
W00007093,39.7,42.6,16.3,1.4,0
W00007094,33.3,47,18.9,0.8,0
W00007095,49.7,30.1,17.5,2.8,0
W00007096,22.3,56.2,19.2,1.5,0.8
W00007097,27.8,42.9,26.3,1.5,1.5
W00007098,37.2,39.3,20.7,2.8,0
W00007101,54,35.6,8,1.7,0.6
W00007102,33.8,34.6,28.6,3,0
W00007103,19.6,42.2,35.3,2,1
W00007104,36.8,38.5,20.5,4.3,0
W00007105,20,32.8,42.4,4.8,0
W00007106,44.3,41.2,13.7,0.8,0
W00007108,45.3,32.1,20.8,1.9,0
W00007109,61.9,27.1,10.3,0.6,0
W00007111,52.7,35.1,10.7,1.5,0
W00007112,49.2,36.9,13.8,0,0
W00007113,43.1,33.6,22.4,0.9,0
W00007114,51.2,33.9,14.2,0.8,0
W00007115,27.7,32.9,37.4,1.3,0.6
W00007116,57.8,32.1,9.2,0.9,0
W00007117,45.1,33.6,18.6,1.8,0.9
W00007118,50.7,32.1,14.9,2.2,0
W00007119,50,29.7,16.2,4.1,0
W00007120,41,33.8,23,2.2,0
W00007121,35.8,34.9,25.7,3.7,0
W00007122,31.7,37.5,25.8,5,0
W00007229,35.8,39.2,22.5,2.5,0
W00007230,32.8,39.3,27,0.8,0
W00007231,47,34.6,18.4,0,0
W00007232,57.6,31.1,9.8,1.5,0
W00007233,32.5,31.6,28.9,5.3,1.8
W00007234,36.4,26.4,35.5,1.8,0
W00007235,31.7,44.8,22.8,0.7,0
W00007236,39.6,44.6,15.8,0,0
W00007237,44.6,36.2,13.1,6.2,0
W00007238,63.6,27.1,8.5,0.8,0
W00007239,31.5,45,21.6,1.8,0
W00007240,48.7,26.7,23.3,1.3,0
W00007241,46.2,31.1,18.2,3,1.5
W00007242,37.6,35,26.8,0,0.6
W00007243,40.5,37.9,19.8,1.7,0
W00007244,40.3,49.1,9.4,1.3,0
W00007245,35.3,48.3,14.7,0.9,0.9
W00007246,43.1,33.6,22.4,0.9,0
W00007502,31.6,48.9,18.8,0.8,0
