geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00006955,97.8,2.2
W00006956,97.5,2.5
W00006957,96.1,3.9
W00006958,96.6,3.4
W00006959,97.4,2.6
W00006960,97.1,2.9
W00006961,97.2,2.8
W00006962,97.3,2.7
W00006963,96.2,3.8
W00006964,97.1,2.9
W00006965,96.9,3.1
W00006966,95.9,4.1
W00006968,99.4,0.6
W00006969,98.9,1.1
W00006970,98.7,1.3
W00007093,96.8,3.2
W00007094,96.2,3.8
W00007095,92,8
W00007096,98.1,1.9
W00007097,95.9,4.1
W00007098,98.1,1.9
W00007101,95.1,4.9
W00007102,96.9,3.1
W00007103,95.3,4.7
W00007104,99.7,0.3
W00007105,99.3,0.7
W00007106,96.8,3.2
W00007108,98,2
W00007109,98.1,1.9
W00007111,98.9,1.1
W00007112,98.5,1.5
W00007113,97.7,2.3
W00007114,98.2,1.8
W00007115,97.1,2.9
W00007116,98.8,1.2
W00007117,98.9,1.1
W00007118,97,3
W00007119,96,4
W00007120,97,3
W00007121,98,2
W00007122,99.4,0.6
W00007229,97.3,2.7
W00007230,97,3
W00007231,99.3,0.7
W00007232,98.7,1.3
W00007233,94.6,5.4
W00007234,95.5,4.5
W00007235,96.1,3.9
W00007236,97.6,2.4
W00007237,95.8,4.2
W00007238,99.3,0.7
W00007239,95.8,4.2
W00007240,99.1,0.9
W00007241,98.7,1.3
W00007242,97.9,2.1
W00007243,99.3,0.7
W00007244,97.8,2.2
W00007245,97.9,2.1
W00007246,94.9,5.1
W00007502,97.9,2.1
W00007503,93.2,6.8
W00007504,94.3,5.7
W00007505,83.9,16.1
W00007506,93.5,6.5
W00007507,96.9,3.1
W00007508,95.2,4.8
W00007509,95.4,4.6
W00007510,97.8,2.2
W00007511,94,6
W00007512,89,11
W00007513,95.8,4.2
W00007514,98,2
W00007515,94.3,5.7
W00007516,94.1,5.9
W00007540,98.8,1.2
W00007541,99.3,0.7
W00007542,98.8,1.2
W00007543,97,3
W00007544,97.4,2.6
W00007545,92.8,7.2
W00007546,98.2,1.8
W00007547,98.8,1.2
W00007548,95.8,4.2
