geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00006955,76.9,14.4,8.7
W00006956,66.8,19.1,14.1
W00006957,76.3,13.5,10.2
W00006958,77,14.8,8.2
W00006959,75.5,15.8,8.7
W00006960,85,10.1,4.9
W00006961,76.6,18.1,5.3
W00006962,73.7,17.6,8.6
W00006963,77,15.5,7.6
W00006964,73.5,19.3,7.3
W00006965,77.4,14.6,8
W00006966,73.6,15.8,10.6
W00006968,82.2,12.8,5
W00006969,74.5,16.5,9
W00006970,81.4,13,5.6
W00007093,78.5,14.5,7.1
W00007094,76.9,14.7,8.4
W00007095,79.6,14.8,5.6
W00007096,61.6,26.1,12.3
W00007097,74.6,14.1,11.3
W00007098,74.3,19.4,6.3
W00007101,80.1,14.5,5.4
W00007102,79.9,13.2,6.9
W00007103,69.3,21.2,9.5
W00007104,74.3,18,7.7
W00007105,64.9,26.9,8.2
W00007106,76.8,15.8,7.4
W00007108,75.6,15.6,8.8
W00007109,82.2,13.3,4.5
W00007111,78.2,16,5.8
W00007112,82.8,11.3,5.9
W00007113,70.6,24.5,4.9
W00007114,79.6,15.9,4.6
W00007115,80.8,13.6,5.6
W00007116,79,17.3,3.6
W00007117,80.3,11.5,8.2
W00007118,68.8,21.6,9.6
W00007119,75,14.8,10.2
W00007120,75.5,14.3,10.1
W00007121,69.4,16.9,13.7
W00007122,71.7,15.5,12.7
W00007229,73.5,15.4,11.2
W00007230,75.1,16.4,8.6
W00007231,81.2,14.5,4.3
W00007232,74.9,17.6,7.5
W00007233,75.6,14.7,9.6
W00007234,75.5,14.3,10.1
W00007235,69.1,17.6,13.4
W00007236,77.1,16.3,6.6
W00007237,64.1,23.3,12.6
W00007238,78.9,14.1,7
W00007239,68,21.5,10.5
W00007240,78.5,16.3,5.1
W00007241,75.2,15.7,9.2
W00007242,77.2,15.8,7
W00007243,77.6,18.2,4.2
W00007244,73.4,16.6,10
W00007245,78.2,15.9,5.9
W00007246,78,16.1,5.9
W00007502,77.4,16.7,5.9
W00007503,55.1,31.6,13.2
W00007504,74.4,14.6,11
W00007505,71.4,17.5,11.1
W00007506,75.8,15.2,9
W00007507,76,18.1,5.9
W00007508,77.5,14.8,7.7
W00007509,77.4,14.8,7.9
W00007510,81.6,12.8,5.6
W00007511,66.7,21.7,11.6
W00007512,80.3,14.7,5
W00007513,74.7,15.8,9.4
W00007514,78.9,12.2,8.8
W00007515,72.3,15.5,12.2
W00007516,69.9,21.6,8.6
W00007540,71.1,19,9.9
W00007541,74.7,19.4,5.9
W00007542,68.3,18.3,13.5
W00007543,72.5,17.9,9.5
W00007544,61.1,23.6,15.3
W00007545,46.8,26.6,26.6
W00007546,70.9,21.6,7.5
W00007547,86.4,10.3,3.4
W00007548,71.9,19.6,8.5
W00007549,68.8,18.3,12.9
W00007550,70.6,18.4,11
W00007551,80,15.4,4.6
W00007552,69.9,19.6,10.5
W00007553,75.2,16,8.8
W00007554,76.3,15.9,7.8
W00007555,67.5,18.4,14.1
W00007590,83.4,10.5,6.1
W00007591,69.3,20.2,10.5
W00007592,78.9,12.4,8.7
W00007593,75.5,13.1,11.4
W00007594,75.4,21,3.6
W00007595,73.5,19.4,7.1
W00007596,81.9,12.3,5.8
W00007597,62.2,19.8,18
W00007598,70.1,16.7,13.2
W00007599,62.4,24,13.6
W00007600,73.1,15.4,11.5
W00007601,71.8,19.7,8.5
W00007602,73.8,16.2,10
W00007603,68.5,18.5,13.1
W00007604,65.5,21.4,13.1
W00007605,69.3,15.2,15.6
W00007648,70.6,20.1,9.3
W00007649,68,20.5,11.6
W00007650,63.5,21.5,15
W00007651,65.7,20.6,13.7
W00007652,68.8,20.4,10.8
W00007653,70.9,20.9,8.1
W00007654,68.9,17.8,13.3
W00007655,74.5,18.7,6.8
W00007656,75,18.3,6.7
W00007657,75.5,17.4,7.1
W00007658,73.4,15,11.6
W00007659,68.2,14.5,17.3
W00007660,69.5,18.1,12.3
W00007661,72.7,17.6,9.7
W00007662,65.8,23.5,10.8
W00007663,63.1,20.8,16.2
W00007664,70,20.2,9.9
W00007667,68.9,16.7,14.4
W00007669,72.9,17.1,10
W00007670,67,20.1,12.9
W00007710,79,14.3,6.7
W00007711,72.5,15.2,12.3
W00007712,67.2,19.5,13.3
W00007713,74.1,17.2,8.8
W00007714,76.9,15.8,7.3
W00007715,71.3,19,9.7
W00007716,74.4,18.3,7.3
W00007717,79.7,13.2,7.1
W00007718,74.2,18.1,7.7
W00007742,74.7,15.1,10.2
W00007743,82.1,13.1,4.9
W00007744,72.4,18.5,9.1
W00007745,67.6,22.2,10.2
W00007746,77.9,15.3,6.8
W00007747,73.2,18.2,8.6
W00007748,74.4,18.6,7
W00007749,62.4,21.3,16.2
W00007750,70.4,18.6,11.1
W00007751,80.6,15.8,3.6
W00007752,77,14.3,8.7
W00007753,78.9,14.8,6.3
W00007754,71.4,18.4,10.2
W00007755,77.6,16.6,5.7
W00007756,76.6,14.2,9.2
W00007757,71.9,16.6,11.5
W00007758,74.3,15.8,9.9
W00007759,78.6,14.3,7.1
W00007760,78.6,13.7,7.7
W00007761,77.8,12.7,9.5
W00007762,76.4,14,9.6
W00007763,75.9,15.7,8.4
W00007764,75.9,18.6,5.5
W00007765,55.7,29.7,14.6
W00007766,83.4,11.9,4.7
W00007767,79.6,14.3,6.1
W00007768,75.5,16.1,8.4
W00007769,66.7,21.4,11.9
W00007770,80.9,12.5,6.5
W00007771,83.5,12.5,4
W00007772,78.6,16.5,4.9
W00007773,77.6,15.4,7.1
W00007774,72.2,17.1,10.7
W00007775,77.2,11.2,11.6
W00007776,85.1,11.4,3.5
W00007777,79.2,12.9,7.8
W00007778,78.4,15.8,5.8
W00007779,78.1,14,7.9
W00007780,64.9,18.5,16.6
W00007781,80.8,13.1,6.1
W00007782,75.7,15.5,8.8
W00007783,65.7,22.8,11.4
W00007784,69.3,21.3,9.4
W00007785,75.5,14.4,10
W00007786,61.9,21.9,16.3
W00007787,73.8,18.4,7.8
W00007788,75.3,15.9,8.8
W00007789,66.2,20.9,12.9
W00007790,70.3,17.6,12.1
W00007791,74.9,18.1,6.9
W00007792,81.2,12.6,6.2
W00007793,78.3,15.4,6.3
W00007794,74.1,18.6,7.2
W00007795,74.9,17,8
W00007796,85.7,10.9,3.4
W00007797,85.8,10.4,3.8
W00007798,77.7,16.1,6.3
W00007799,84.2,11.9,3.9
W00007800,73.8,19.1,7
W00007801,78.7,13.9,7.4
W00007802,72.6,18,9.4
W00007803,73.7,15.8,10.5
W00007804,65.6,22.4,12
W00007805,80,15.2,4.8
W00007806,82.4,13.6,4
W00007807,78.2,13.5,8.3
W00007808,75.5,16.5,8
W00007809,77.4,15.6,7
W00007810,78.9,13.6,7.5
W00007811,78.5,14.3,7.2
W00007812,77.5,18,4.6
W00007813,73,20.2,6.9
W00007814,70.9,19.4,9.7
W00007815,84.9,11,4.1
W00007816,76.3,17.7,6
W00007817,79.4,13.3,7.3
W00007818,71.1,16,12.9
W00007819,76.1,16.2,7.7
W00007820,75.7,16.9,7.3
W00007821,66.1,19.1,14.8
W00007822,76.1,16.7,7.2
W00007823,79.2,14.9,5.9
W00007824,71.6,20.1,8.4
W00007825,78.4,15.7,5.9
W00007826,89.5,8.8,1.6
W00007827,80.1,16,3.9
W00007828,73,18.4,8.6
W00007829,74.3,16.5,9.2
W00007830,80.5,13.4,6.2
W00007831,81.3,13.1,5.5
W00007832,69,20.8,10.2
W00007833,85.3,10.5,4.2
W00007834,69.8,19,11.2
W00007835,74.4,16,9.6
W00007836,86.4,8.2,5.4
W00007837,71.9,18.3,9.9
W00007838,74.5,16.5,9
W00007839,80.1,16.1,3.8
W00007840,72.8,16.6,10.6
W00007841,75.5,18.2,6.4
W00007842,82.4,14,3.6
W00007843,77,14.6,8.4
W00007844,74.9,15.9,9.1
W00007845,85.4,11.1,3.5
W00007846,74.6,17.1,8.3
W00007847,76,14.6,9.3
W00007848,74.8,13.4,11.9
W00007849,76,13.2,10.9
W00007850,80.1,13.8,6.1
W00007851,61.8,20.1,18.1
W00007852,56.3,23.6,20.1
W00007853,69.8,18.5,11.7
W00007854,61.6,23.7,14.6
W00007855,70.7,17,12.2
W00007856,71.7,18.7,9.6
W00007857,80,12.6,7.4
W00007859,75.2,17,7.8
W00007860,74.4,15.9,9.6
W00007861,78.7,16.1,5.2
W00007863,71.3,20.3,8.4
W00007864,71.4,19.5,9.1
W00007865,82,13.3,4.7
W00007866,81.6,12.8,5.6
W00007868,80.9,13.4,5.7
W00007869,78.4,14.1,7.4
W00007870,79.7,15.8,4.4
W00007871,68.9,20.3,10.8
W00007872,81.7,10.4,7.9
W00007873,78.9,15.4,5.7
W00007874,79.9,15.4,4.7
W00007875,75.4,15.4,9.2
W00007876,71.5,14.1,14.4
W00007877,86.2,10.9,2.9
W00007878,80.6,12.6,6.8
W00007879,88,9.4,2.5
W00007880,81,14.9,4.1
W00007881,79.7,16.5,3.8
W00007882,86.4,9.9,3.7
W00007883,81.1,15.2,3.6
W00007884,80.9,11.9,7.2
W00007885,79.8,14.6,5.7
W00007886,72.9,20.8,6.4
W00007887,82.1,13.8,4.1
W00007888,66.7,22.6,10.8
W00007889,78.2,14.8,7
W00007890,78,13.3,8.7
W00007891,79,15.1,5.9
W00007892,67.9,19.6,12.5
W00007893,80.2,14.5,5.3
W00007894,78,16.2,5.8
W00007895,83.3,11.2,5.5
W00007896,63.3,17.6,19
W00007897,83.3,12.4,4.4
W00007898,81.5,12.2,6.3
W00007899,82.1,15.1,2.9
W00007900,86.6,8.8,4.6
W00007901,78.9,14.2,6.9
W00007902,78.7,12.7,8.6
W00007903,81.2,12.8,6
W00007904,80.1,15.8,4
W00007905,81.9,14.5,3.5
W00007906,78.4,16.8,4.8
W00007907,70.1,18.8,11.1
W00007908,78,16.7,5.3
W00007909,79.5,13.7,6.8
W00007910,78.7,14.3,7
W00007911,72.9,20.1,7
W00007912,74.9,10.5,14.6
W00007913,80.8,13.8,5.3
W00007914,80.3,11.5,8.2
W00007915,83.9,13.5,2.6
W00007916,79,15.7,5.3
W00007918,73.4,17,9.7
W00007919,78.5,13.3,8.2
W00007920,77.3,17.6,5.1
W00007921,69.9,18.7,11.4
W00007922,73.9,14.2,11.9
W00007923,75.3,17.8,6.9
W00007924,78.4,12.4,9.2
W00007925,83.5,11.3,5.3
W00007926,73.9,14.1,12
W00007927,80.4,13,6.7
W00007928,69.7,22.6,7.7
W00007929,64.7,20,15.3
W00007930,66,19,15
W00007931,68.8,21.6,9.6
W00007932,63.5,25.4,11.2
W00007933,73.1,15.9,11
W00007934,80,11.8,8.2
W00007935,80.6,12.5,7
W00007936,71.7,15.6,12.6
W00007937,73.5,17.3,9.2
W00007938,75.6,17.4,7.1
W00007939,81,14.7,4.4
W00007940,54.5,26.7,18.8
W00007941,75.8,16.8,7.4
W00007942,76,17.1,7
W00007943,82,13.2,4.9
W00007944,76.7,16.3,7
W00007945,79.7,14.5,5.8
W00007946,76.8,13.2,9.9
W00007948,79,14.5,6.5
W00007949,69.9,19.1,11
W00007950,76.4,16.4,7.3
W00007951,75.1,18.3,6.6
W00007952,76.9,17.9,5.1
W00007953,75.4,17.3,7.4
W00007954,75.7,14.6,9.7
W00007955,66.7,19.4,13.9
W00007956,77.6,17.8,4.6
W00007957,73.6,16.6,9.8
W00007958,63.5,24.4,12.1
W00007959,69.4,17.2,13.4
W00007960,71.1,16.4,12.6
W00007961,81.2,13.4,5.4
W00007962,69.9,17,13.1
W00007963,80,12.5,7.5
W00007964,72.9,15.9,11.2
W00007965,74.7,15.2,10.1
W00007966,75.1,17.8,7.1
W00007967,78.1,14.4,7.5
W00007969,73.1,20.8,6.1
W00007970,76.5,15.5,8
W00007971,73.1,16.9,10
W00007972,76.2,16,7.8
W00007973,76.7,15.5,7.8
W00007974,49.5,33.3,17.2
W00007975,79.6,14.3,6.1
W00007976,67.2,20.1,12.7
W00007977,71.2,18.5,10.3
W00007978,59.7,22.5,17.8
W00007979,72.2,16.3,11.5
W00007980,70.6,19.6,9.8
W00007981,78.9,16.7,4.4
W00007982,76,14.2,9.8
W00007983,70.7,18.8,10.5
W00007984,68.3,20.8,10.9
W00007985,74.8,18.4,6.8
W00007986,65.6,19.3,15.1
W00007987,76.1,17.8,6.1
W00007988,78.9,11.1,10
W00007989,70.4,21.8,7.7
W00007990,74.2,14.8,11.1
W00007991,77.7,17.9,4.3
W00007992,75.3,13.5,11.1
W00007993,72.8,18.3,9
W00007994,62.3,24.6,13.1
W00007995,78.2,11.4,10.4
W00007996,83.6,11.6,4.8
W00007997,71.2,18.5,10.3
W00007998,64.8,23.7,11.4
W00007999,71.3,21.1,7.5
W00008000,69.4,21.8,8.9
W00008001,76.9,13.6,9.4
W00008002,75.9,15.5,8.7
W00008003,64.5,23.8,11.7
W00008004,75.3,15.5,9.2
W00008005,76.2,14.5,9.3
W00008006,78.5,12.8,8.7
W00008007,78.1,15,6.9
W00008008,74.2,19.2,6.6
W00008009,71.8,17.6,10.6
W00008011,81.6,13.4,5
W00008012,89.9,8,2.1
W00008013,85,11.3,3.7
