geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00006955,99.2,0.8,0
W00006956,48.2,51.8,0
W00006957,99.2,0.8,0
W00006958,84.7,15.3,0
W00006959,80.6,19.4,0
W00006960,87.7,12.3,0
W00006961,100,0,0
W00006962,86.5,13.5,0
W00006963,75.2,24.8,0
W00006964,100,0,0
W00006965,100,0,0
W00006966,87.4,12.6,0
W00006968,100,0,0
W00006969,88.9,11.1,0
W00006970,98.1,1.9,0
W00007093,98.6,1.4,0
W00007094,94,6,0
W00007095,93.5,6.5,0
W00007096,56.2,43.1,0.8
W00007097,80.5,19.5,0
W00007098,85.4,14.6,0
W00007101,99.4,0.6,0
W00007102,96.9,3.1,0
W00007103,70.6,29.4,0
W00007104,100,0,0
W00007105,70.7,29.3,0
W00007106,100,0,0
W00007108,87.5,12.5,0
W00007109,100,0,0
W00007111,100,0,0
W00007112,100,0,0
W00007113,99.1,0.9,0
W00007114,99.2,0.8,0
W00007115,80.9,18.5,0.6
W00007116,100,0,0
W00007117,100,0,0
W00007118,100,0,0
W00007119,98.6,1.4,0
W00007120,98.6,1.4,0
W00007121,88.1,11.9,0
W00007122,99.2,0.8,0
W00007229,85,15,0
W00007230,78.7,21.3,0
W00007231,97.4,2.6,0
W00007232,100,0,0
W00007233,100,0,0
W00007234,100,0,0
W00007235,90.3,9.7,0
W00007236,85,15,0
W00007237,99.2,0.8,0
W00007238,100,0,0
W00007239,86.5,13.5,0
W00007240,91.9,8.1,0
W00007241,95.5,4.5,0
W00007242,75.8,23.6,0.6
W00007243,99.1,0.9,0
W00007244,84.9,15.1,0
W00007245,100,0,0
W00007246,94.1,5.9,0
W00007502,99.2,0.8,0
W00007503,76.2,23.8,0
W00007504,97.8,2.2,0
W00007505,69.2,30.8,0
W00007506,98.8,1.2,0
W00007507,94.7,5.3,0
W00007508,93.9,6.1,0
W00007509,100,0,0
W00007510,99.2,0.8,0
W00007511,93.7,6.3,0
W00007512,95.9,4.1,0
W00007513,99.2,0.8,0
W00007514,100,0,0
W00007515,86,14,0
W00007516,96.9,3.1,0
W00007540,100,0,0
W00007541,99.2,0.8,0
W00007542,99.2,0.8,0
W00007543,99.1,0.9,0
W00007544,80.6,19.4,0
W00007545,22.5,77.5,0
W00007546,98.4,1.6,0
W00007547,100,0,0
W00007548,95.1,4.9,0
W00007549,99.1,0.9,0
W00007550,96,4,0
W00007551,96.3,3.7,0
W00007552,100,0,0
W00007553,98.3,1.7,0
W00007554,100,0,0
W00007555,85.1,14.9,0
W00007590,97.7,2.3,0
W00007591,50,50,0
W00007592,69.4,30.6,0
W00007593,87.8,12.2,0
W00007594,98.4,1.6,0
W00007595,97.7,2.3,0
W00007596,98.5,1.5,0
W00007597,74.2,25.8,0
W00007598,99.3,0.7,0
W00007599,100,0,0
W00007600,98.3,1.7,0
W00007601,91.2,8.8,0
W00007602,92.9,7.1,0
W00007603,96.7,3.3,0
W00007604,93.6,6.4,0
W00007605,57.3,42.7,0
W00007648,82.9,17.1,0
W00007649,83.1,16.9,0
W00007650,89.5,10.5,0
W00007651,48.3,51.7,0
W00007652,46.5,53.5,0
W00007653,86.4,13.6,0
W00007654,78,22,0
W00007655,99.2,0.8,0
W00007656,94,6,0
W00007657,91.6,8.4,0
W00007658,100,0,0
W00007659,100,0,0
W00007660,100,0,0
W00007661,97.7,2.3,0
W00007662,93.4,6.6,0
W00007663,100,0,0
W00007664,100,0,0
W00007667,97.1,2.9,0
W00007669,100,0,0
W00007670,100,0,0
W00007710,94.7,5.3,0
W00007711,84.7,15.3,0
W00007712,90.2,9.8,0
W00007713,100,0,0
W00007714,99.1,0.9,0
W00007715,86.5,13.5,0
W00007716,99.2,0.8,0
W00007717,99.2,0.8,0
W00007718,90.9,9.1,0
W00007742,98.5,1.5,0
W00007743,92.9,7.1,0
W00007744,94,6,0
W00007745,65.2,34.8,0
W00007746,98.5,1.5,0
W00007747,100,0,0
W00007748,91.1,8.9,0
W00007749,74,26,0
W00007750,68.9,31.1,0
W00007751,99.4,0,0.6
W00007752,100,0,0
W00007753,100,0,0
W00007754,54,46,0
W00007755,95.7,4.3,0
W00007756,99.1,0.9,0
W00007757,85.9,14.1,0
W00007758,82.9,17.1,0
W00007759,100,0,0
W00007760,99.3,0.7,0
W00007761,95,5,0
W00007762,93.2,6.8,0
W00007763,97.9,2.1,0
W00007764,99.2,0.8,0
W00007765,47.4,52.6,0
W00007766,99.5,0.5,0
W00007767,100,0,0
W00007768,87.6,12.4,0
W00007769,79.8,20.2,0
W00007770,94.2,5.8,0
W00007771,100,0,0
W00007772,99.2,0.8,0
W00007773,99.1,0.9,0
W00007774,98.3,1.7,0
W00007775,83,17,0
W00007776,100,0,0
W00007777,99.2,0.8,0
W00007778,100,0,0
W00007779,95.8,4.2,0
W00007780,24.3,75.7,0
W00007781,92.6,7.4,0
W00007782,76.5,23.5,0
W00007783,66,34,0
W00007784,69,31,0
W00007785,70.6,29.4,0
W00007786,60,40,0
W00007787,99.1,0.9,0
W00007788,97.8,2.2,0
W00007789,95,5,0
W00007790,81.8,18.2,0
W00007791,88,12,0
W00007792,81.4,18.6,0
W00007793,92.5,7.5,0
W00007794,88.6,11.4,0
W00007795,97.7,2.3,0
W00007796,98.1,1.9,0
W00007797,100,0,0
W00007798,99.2,0,0.8
W00007799,100,0,0
W00007800,96,4,0
W00007801,100,0,0
W00007802,84.9,15.1,0
W00007803,74.8,25.2,0
W00007804,94.3,5.7,0
W00007805,88.4,11.6,0
W00007806,97.6,2.4,0
W00007807,96.9,3.1,0
W00007808,51.7,48.3,0
W00007809,98.3,1.7,0
W00007810,88.1,11.9,0
W00007811,99.3,0.7,0
W00007812,79.4,20.6,0
W00007813,69.5,30.5,0
W00007814,78.6,21.4,0
W00007815,100,0,0
W00007816,83.8,16.2,0
W00007817,93.4,6.6,0
W00007818,63.6,15,21.4
W00007819,94.3,0,5.7
W00007820,98,2,0
W00007821,49.7,50.3,0
W00007822,83.2,16.8,0
W00007823,97.7,2.3,0
W00007824,97.7,2.3,0
W00007825,99.2,0.8,0
W00007826,99.2,0.8,0
W00007827,100,0,0
W00007828,87.5,12.5,0
W00007829,92.7,7.3,0
W00007830,88.6,11.4,0
W00007831,99.1,0.9,0
W00007832,93,7,0
W00007833,100,0,0
W00007834,95,5,0
W00007835,81.5,18.5,0
W00007836,100,0,0
W00007837,81,19,0
W00007838,82.8,17.2,0
W00007839,100,0,0
W00007840,93,7,0
W00007841,97,3,0
W00007842,98.2,1.8,0
W00007843,91,9,0
W00007844,98.5,1.5,0
W00007845,100,0,0
W00007846,97.5,2.5,0
W00007847,99.2,0.8,0
W00007848,99.2,0.8,0
W00007849,98.4,1.6,0
W00007850,93.6,6.4,0
W00007851,78.6,21.4,0
W00007852,9,91,0
W00007853,59,40.5,0.5
W00007854,28.9,71.1,0
W00007855,92.7,7.3,0
W00007856,82,17,1
W00007857,98.8,1.2,0
W00007859,91.1,8.9,0
W00007860,78.7,21.3,0
W00007861,96.8,3.2,0
W00007863,84.1,15.9,0
W00007864,87.2,12.8,0
W00007865,86.9,13.1,0
W00007866,92,7.3,0.7
W00007868,93.5,6.5,0
W00007869,94,6,0
W00007870,94.6,5.4,0
W00007871,66.7,33.3,0
W00007872,90.2,9.8,0
W00007873,100,0,0
W00007874,84.8,15.2,0
W00007875,79.3,20.7,0
W00007876,90.8,9.2,0
W00007877,100,0,0
W00007878,99.3,0.7,0
W00007879,100,0,0
W00007880,100,0,0
W00007881,85.6,14.4,0
W00007882,91.7,8.3,0
W00007883,97.8,2.2,0
W00007884,99.3,0.7,0
W00007885,99.1,0.9,0
W00007886,100,0,0
W00007887,100,0,0
W00007888,65.5,34.5,0
W00007889,99.2,0.8,0
W00007890,93.8,6.2,0
W00007891,70.3,29.7,0
W00007892,77.6,22.4,0
W00007893,91.3,8.7,0
W00007894,93.4,6.6,0
W00007895,96.8,3.2,0
W00007896,38.8,61.2,0
W00007897,99.1,0.9,0
W00007898,100,0,0
W00007899,98.4,0.8,0.8
W00007900,99.2,0.8,0
W00007901,100,0,0
W00007902,99.2,0.8,0
W00007903,99.3,0.7,0
W00007904,100,0,0
W00007905,93.5,6.5,0
W00007906,95.8,4.2,0
W00007907,95.1,4.9,0
