geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
W00006955,98.4,1.6,0,0
W00006956,100,0,0,0
W00006957,97.5,0.8,0,1.7
W00006958,97.8,0.7,0,1.5
W00006959,97,1.5,0,1.5
W00006960,100,0,0,0
W00006961,96.9,0.8,0,2.4
W00006962,98.2,0.9,0.9,0
W00006963,97.9,0.7,0,1.4
W00006964,99.2,0,0,0.8
W00006965,96.7,2.5,0,0.8
W00006966,97.7,2.3,0,0
W00006968,100,0,0,0
W00006969,99.3,0.7,0,0
W00006970,99.5,0.5,0,0
W00007093,97.1,2.9,0,0
W00007094,97.7,0.8,0,1.5
W00007095,95.1,2.8,0.7,1.4
W00007096,100,0,0,0
W00007097,97,1.5,0.8,0.8
W00007098,100,0,0,0
W00007101,98.3,0.6,0.6,0.6
W00007102,97.7,1.5,0.8,0
W00007103,99,0,1,0
W00007104,100,0,0,0
W00007105,100,0,0,0
W00007106,99.2,0,0,0.8
W00007108,99,1,0,0
W00007109,99.4,0.6,0,0
W00007111,100,0,0,0
W00007112,100,0,0,0
W00007113,98.3,1.7,0,0
W00007114,99.2,0.8,0,0
W00007115,98.1,1.9,0,0
W00007116,100,0,0,0
W00007117,99.1,0.9,0,0
W00007118,99.2,0.8,0,0
W00007119,95.8,4.2,0,0
W00007120,98.6,0.7,0,0.7
W00007121,98.2,0.9,0,0.9
W00007122,100,0,0,0
W00007229,97.5,0.8,0.8,0.8
W00007230,98.4,0,0,1.6
W00007231,99.6,0.4,0,0
W00007232,99.2,0.8,0,0
W00007233,97.4,0,0,2.6
W00007234,97.2,0.9,0,1.8
W00007235,96.6,1.4,0,2.1
W00007236,100,0,0,0
W00007237,99.2,0,0,0.8
W00007238,99.2,0.8,0,0
W00007239,99.1,0.9,0,0
W00007240,98.7,0,1.3,0
W00007241,97.7,0,1.6,0.8
W00007242,99.4,0,0.6,0
W00007243,100,0,0,0
W00007244,98.1,1.3,0,0.6
W00007245,99.1,0,0,0.9
W00007246,95,2.5,1.7,0.8
W00007502,99.2,0,0,0.8
W00007503,96.3,0,0,3.7
W00007504,97.8,0,0,2.2
W00007505,87.8,2.3,2.3,7.6
W00007506,93.9,1.2,0.6,4.3
W00007507,97.7,0,0.8,1.5
W00007508,98.5,0.8,0,0.8
W00007509,96.9,1.5,0,1.5
W00007510,96.3,3,0,0.7
W00007511,97.6,0,0,2.4
W00007512,94.2,1.7,0,4.2
W00007513,97.6,0,1.6,0.8
W00007514,99.2,0,0,0.8
W00007515,96.5,0.9,0,2.6
W00007516,96.9,0,0.8,2.3
W00007540,99.2,0,0,0.8
W00007541,100,0,0,0
W00007542,100,0,0,0
W00007543,99,1,0,0
W00007544,97.7,0,0.8,1.6
W00007545,99,0,0,1
W00007546,100,0,0,0
W00007547,99.6,0.4,0,0
W00007548,97.6,0,0.8,1.6
W00007549,100,0,0,0
W00007550,100,0,0,0
W00007551,99.3,0.7,0,0
W00007552,99.1,0,0,0.9
W00007553,100,0,0,0
W00007554,96.9,0,0,3.1
W00007555,98.7,0.6,0,0.6
W00007590,97.7,0.8,0,1.6
W00007591,100,0,0,0
W00007592,95.2,0,0.8,4
W00007593,92.7,2.2,2.2,2.9
W00007594,98.4,0.8,0,0.8
W00007595,96.9,1.5,0.8,0.8
W00007596,97,0.7,2.2,0
W00007597,93.3,3.3,0.8,2.5
W00007598,98.6,0.7,0,0.7
W00007599,100,0,0,0
W00007600,98.3,0.8,0,0.8
W00007601,100,0,0,0
W00007602,99.1,0.9,0,0
W00007603,99.2,0,0,0.8
W00007604,100,0,0,0
W00007605,99.2,0.8,0,0
W00007648,99.1,0,0,0.9
W00007649,99.3,0.7,0,0
W00007650,96.8,0,0.8,2.4
W00007651,97.4,0.9,0,1.7
W00007652,99.2,0.8,0,0
W00007653,93.8,0.6,0,5.6
W00007654,95.3,2.3,0,2.3
W00007655,93.8,2.3,0,3.9
W00007656,98.3,0,0,1.7
W00007657,94.4,1.9,0,3.7
W00007658,98.4,0,0,1.6
W00007659,100,0,0,0
W00007660,99.1,0.9,0,0
W00007661,98.4,0,0,1.6
W00007662,98.4,0,0.8,0.8
W00007663,100,0,0,0
W00007664,97.3,0.9,0.9,0.9
W00007667,97.1,2.2,0,0.7
W00007669,99.1,0.9,0,0
W00007670,98.4,1.6,0,0
W00007710,94.5,1.8,0,3.6
W00007711,98.2,0.9,0,0.9
W00007712,94.1,1,0,4.9
W00007713,99.2,0,0,0.8
W00007714,99.1,0,0,0.9
W00007715,99.2,0.8,0,0
W00007716,96.9,0,0.8,2.3
W00007717,97.6,2.4,0,0
W00007718,99.2,0.8,0,0
W00007742,98.5,1.5,0,0
W00007743,100,0,0,0
W00007744,98.7,0.7,0,0.7
W00007745,99.3,0.7,0,0
W00007746,100,0,0,0
W00007747,99.2,0,0.8,0
W00007748,100,0,0,0
W00007749,100,0,0,0
W00007750,100,0,0,0
W00007751,98.8,0,0.6,0.6
W00007752,98.3,1.7,0,0
W00007753,97.5,0.8,0,1.7
W00007754,96.5,2.7,0,0.9
W00007755,99.3,0,0.7,0
W00007756,98.2,1.8,0,0
W00007757,97.9,1.4,0.7,0
W00007758,100,0,0,0
W00007759,99.2,0.8,0,0
W00007760,100,0,0,0
W00007761,99.4,0.6,0,0
W00007762,99.3,0,0,0.7
W00007763,97.1,0,1.4,1.4
W00007764,98.4,0.8,0,0.8
W00007765,98.3,0,0,1.7
W00007766,99.5,0.5,0,0
W00007767,99.3,0.7,0,0
W00007768,97.8,0,0.7,1.5
W00007769,98.4,0.8,0,0.8
W00007770,100,0,0,0
W00007771,98.2,0,0,1.8
W00007772,99.2,0.8,0,0
W00007773,100,0,0,0
W00007774,99.2,0.8,0,0
W00007775,100,0,0,0
W00007776,97.9,2.1,0,0
W00007777,96.7,1.6,0,1.6
W00007778,99.3,0.7,0,0
W00007779,97.5,1.7,0,0.8
W00007780,97,1.5,0,1.5
W00007781,95.7,0.6,0,3.7
W00007782,98.5,0.8,0,0.8
W00007783,99.3,0,0,0.7
W00007784,98.3,0.9,0.9,0
W00007785,97.3,0,0,2.7
W00007786,98.3,1.7,0,0
W00007787,98.2,0,0.9,0.9
W00007788,97.8,0,1.1,1.1
W00007789,100,0,0,0
W00007790,99.2,0.8,0,0
W00007791,98.4,0.8,0.8,0
W00007792,95.5,1.7,1.1,1.7
W00007793,98.4,0.5,0,1.1
W00007794,99.2,0,0,0.8
W00007795,96.2,3,0,0.8
W00007796,99.1,0,0,0.9
W00007797,97.6,0.8,0,1.6
W00007798,97.7,0.8,0,1.5
W00007799,97.6,1.2,0,1.2
W00007800,98.4,1.6,0,0
W00007801,97.2,2.8,0,0
W00007802,97.5,1.7,0.8,0
W00007803,96.8,1.3,0,1.9
W00007804,97.5,0.8,0,1.6
W00007805,97.5,1.7,0.8,0
W00007806,99.2,0,0,0.8
W00007807,96.1,2.4,0,1.6
W00007808,98.7,0.7,0,0.7
W00007809,99.2,0.8,0,0
W00007810,100,0,0,0
W00007811,98.6,0.7,0,0.7
W00007812,95.5,2.3,0,2.3
W00007813,98.5,0.8,0,0.8
W00007814,99.4,0.6,0,0
W00007815,99.2,0.8,0,0
W00007816,99.2,0.8,0,0
W00007817,99.2,0,0,0.8
W00007818,100,0,0,0
W00007819,98.1,0,1.9,0
W00007820,98,0.7,0,1.3
W00007821,95.3,2,0.7,2
W00007822,96.3,1.9,0.9,0.9
W00007823,96.2,0,0,3.8
W00007824,98.4,1.6,0,0
W00007825,99.2,0.8,0,0
W00007826,100,0,0,0
W00007827,97.3,2.7,0,0
W00007828,100,0,0,0
W00007829,99.3,0.7,0,0
W00007830,96.7,0,0,3.3
W00007831,99.1,0,0.9,0
W00007832,100,0,0,0
W00007833,99.2,0,0,0.8
W00007834,98.3,1.7,0,0
W00007835,96.8,1.6,1.6,0
W00007836,100,0,0,0
W00007837,98.4,0.8,0,0.8
W00007838,100,0,0,0
W00007839,99.3,0,0,0.7
W00007840,99.2,0,0,0.8
W00007841,97.8,0.7,0.7,0.7
W00007842,98.2,1.8,0,0
W00007843,98.4,0.8,0.8,0
W00007844,97.8,0,0,2.2
W00007845,98.4,0,0,1.6
W00007846,100,0,0,0
W00007847,98.3,0.8,0,0.8
W00007848,98.4,0.8,0,0.8
W00007849,95.1,2.5,0.8,1.6
W00007850,94.5,0.9,1.8,2.8
W00007851,98.3,0,0,1.7
W00007852,97.3,0,0,2.7
W00007853,96.4,0.9,1.8,0.9
W00007854,100,0,0,0
W00007855,96.4,2.7,0,0.9
W00007856,99,1,0,0
W00007857,98.8,1.2,0,0
W00007859,98.4,0.8,0,0.8
W00007860,93.9,2.3,0.8,3.1
W00007861,92.9,1.9,0.6,4.5
W00007863,95.9,0,1.4,2.7
W00007864,94.7,0.8,0,4.5
W00007865,93.4,3.3,1.6,1.6
W00007866,98,0,0.7,1.3
W00007868,95.1,3.3,0,1.6
W00007869,99.3,0.7,0,0
W00007870,99.2,0.8,0,0
W00007871,97.6,1.6,0,0.8
W00007872,96.7,0,0.8,2.4
W00007873,97.5,2.5,0,0
W00007874,97.6,2.4,0,0
W00007875,99.1,0,0,0.9
W00007876,98.5,1.5,0,0
W00007877,99.3,0.7,0,0
W00007878,100,0,0,0
W00007879,98.2,1.8,0,0
W00007880,96.1,3.9,0,0
W00007881,99.2,0.8,0,0
W00007882,100,0,0,0
W00007883,98.6,0.7,0,0.7
W00007884,98.6,0,0,1.4
W00007885,100,0,0,0
W00007886,100,0,0,0
W00007887,100,0,0,0
W00007888,99.1,0,0,0.9
W00007889,98.4,0.8,0.8,0
W00007890,100,0,0,0
W00007891,98.3,0,0,1.7
W00007892,100,0,0,0
W00007893,98.4,0,0.8,0.8
W00007894,100,0,0,0
W00007895,98.6,0.9,0,0.5
W00007896,96.7,1.7,0,1.7
W00007897,98.2,1.8,0,0
W00007898,99.2,0,0,0.8
W00007899,98.4,1.6,0,0
W00007900,100,0,0,0
W00007901,97.5,0.8,0,1.7
W00007902,100,0,0,0
W00007903,98.6,1.4,0,0
W00007904,100,0,0,0
W00007905,100,0,0,0
W00007906,100,0,0,0
W00007907,98.4,0,0,1.6
W00007908,98.4,1.6,0,0
W00007909,100,0,0,0
W00007910,98.4,0.8,0.8,0
W00007911,100,0,0,0
W00007912,98.6,0.7,0,0.7
W00007913,98.5,0.8,0,0.8
W00007914,100,0,0,0
W00007915,99.1,0.9,0,0
W00007916,100,0,0,0
W00007918,97.5,0.8,0,1.7
W00007919,100,0,0,0
W00007920,96.8,3.2,0,0
W00007921,100,0,0,0
W00007922,99.4,0.6,0,0
W00007923,98.3,1.7,0,0
W00007924,100,0,0,0
W00007925,96.1,0.8,1.6,1.6
W00007926,99.2,0.8,0,0
W00007927,97.7,1.6,0.8,0
W00007928,96.2,0.8,0,3
W00007929,98.7,0,1.3,0
W00007930,97.8,0.7,0,1.5
W00007931,95.8,1.7,0,2.5
W00007932,95.3,3.1,0.8,0.8
W00007933,100,0,0,0
W00007934,99.2,0.8,0,0
W00007935,99,0.5,0,0.5
W00007936,98.4,0.8,0,0.8
W00007937,97.3,0.9,0,1.8
W00007938,100,0,0,0
W00007939,99.2,0.8,0,0
W00007940,100,0,0,0
W00007941,96.9,2.3,0,0.8
W00007942,99.2,0,0,0.8
W00007943,97.4,0,0,2.6
W00007944,94.3,3.3,0.8,1.6
W00007945,98.3,1.7,0,0
W00007946,97.6,0,0.8,1.6
W00007948,100,0,0,0
W00007949,99.2,0.8,0,0
W00007950,97.7,0.8,0,1.6
W00007951,99.2,0.8,0,0
W00007952,100,0,0,0
W00007953,99.2,0.8,0,0
W00007954,99.3,0,0.7,0
W00007955,97.5,0.6,0.6,1.2
W00007956,100,0,0,0
W00007957,95.8,0.7,0,3.5
W00007958,96.7,0,0,3.3
W00007959,94.6,3.1,0.8,1.6
W00007960,97.4,1.8,0.9,0
W00007961,98.1,1.3,0,0.6
W00007962,99.2,0.8,0,0
W00007963,98.2,0.9,0,0.9
W00007964,98.2,0.9,0,0.9
W00007965,96.5,3.5,0,0
W00007966,100,0,0,0
W00007967,96.2,2.3,0.8,0.8
W00007969,96.2,1.5,1.5,0.8
W00007970,100,0,0,0
W00007971,98.1,1.9,0,0
W00007972,100,0,0,0
W00007973,100,0,0,0
W00007974,99.2,0,0,0.8
W00007975,99.2,0.8,0,0
W00007976,97.5,0.8,0,1.6
W00007977,97.7,0.8,0,1.5
W00007978,98.2,0.9,0,0.9
W00007979,98.6,1.4,0,0
W00007980,99.1,0.9,0,0
W00007981,98.5,0,0,1.5
W00007982,98.5,1.5,0,0
W00007983,97.7,0.8,0,1.5
W00007984,96.6,0,1.4,2.1
W00007985,96.6,2.7,0.7,0
W00007986,97.5,0.8,0,1.6
W00007987,97.6,0.8,0,1.6
W00007988,99.1,0.9,0,0
W00007989,98.1,0.9,0,0.9
W00007990,99.2,0,0,0.8
W00007991,100,0,0,0
W00007992,99.1,0.9,0,0
W00007993,99.1,0.9,0,0
W00007994,100,0,0,0
W00007995,100,0,0,0
W00007996,100,0,0,0
W00007997,100,0,0,0
W00007998,95.4,1.9,0.9,1.9
W00007999,97.6,0.8,0.8,0.8
W00008000,99.2,0,0,0.8
W00008001,94.9,2.2,1.5,1.5
W00008002,99.2,0,0,0.8
W00008003,96.1,1.6,0.8,1.6
W00008004,94.7,2.7,0,2.7
W00008005,96.9,0.8,0,2.3
W00008006,99.2,0.8,0,0
W00008007,98.6,0,0,1.4
W00008008,97.5,1.6,0,0.8
W00008009,97.5,0.8,0,1.7
W00008011,100,0,0,0
W00008012,99.4,0.6,0,0
