geography_code,heating_type_3a-001,heating_type_3a-002
W00006955,0,100
W00006956,1.4,98.6
W00006957,0,100
W00006958,0,100
W00006959,0,100
W00006960,1.4,98.6
W00006961,0,100
W00006962,0.9,99.1
W00006963,0,100
W00006964,0,100
W00006965,0,100
W00006966,0,100
W00006968,0,100
W00006969,0.7,99.3
W00006970,0,100
W00007093,0,100
W00007094,0,100
W00007095,0,100
W00007096,0.8,99.2
W00007097,0,100
W00007098,0,100
W00007101,0.6,99.4
W00007102,0,100
W00007103,0,100
W00007104,0,100
W00007105,0,100
W00007106,2.3,97.7
W00007108,1,99
W00007109,0,100
W00007111,1.6,98.4
W00007112,0,100
W00007113,0,100
W00007114,0,100
W00007115,0,100
W00007116,1.8,98.2
W00007117,0.9,99.1
W00007118,0,100
W00007119,0,100
W00007120,0.7,99.3
W00007121,0,100
W00007122,0,100
W00007229,0,100
W00007230,0.8,99.2
W00007231,0,100
W00007232,0,100
W00007233,0,100
W00007234,0,100
W00007235,0.7,99.3
W00007236,0.7,99.3
W00007237,0,100
W00007238,0.8,99.2
W00007239,0,100
W00007240,0,100
W00007241,0.8,99.2
W00007242,0.6,99.4
W00007243,0.9,99.1
W00007244,0,100
W00007245,0,100
W00007246,0.8,99.2
W00007502,2.3,97.7
W00007503,0.9,99.1
W00007504,0.7,99.3
W00007505,0,100
W00007506,0.6,99.4
W00007507,0,100
W00007508,0.8,99.2
W00007509,0.8,99.2
W00007510,0,100
W00007511,1.6,98.4
W00007512,0,100
W00007513,0,100
W00007514,0,100
W00007515,0.9,99.1
W00007516,2.3,97.7
W00007540,0.8,99.2
W00007541,0.8,99.2
W00007542,0,100
W00007543,0.9,99.1
W00007544,2.3,97.7
W00007545,2.9,97.1
W00007546,2.4,97.6
W00007547,1.7,98.3
W00007548,1.6,98.4
W00007549,0.9,99.1
W00007550,0.8,99.2
W00007551,0,100
W00007552,0.9,99.1
W00007553,0,100
W00007554,0,100
W00007555,0.6,99.4
W00007590,0,100
W00007591,0.8,99.2
W00007592,0,100
W00007593,1.4,98.6
W00007594,0,100
W00007595,0,100
W00007596,1.5,98.5
W00007597,0,100
W00007598,0,100
W00007599,0.9,99.1
W00007600,0,100
W00007601,0,100
W00007602,2.7,97.3
W00007603,1.7,98.3
W00007604,0,100
W00007605,1.6,98.4
W00007648,0,100
W00007649,0,100
W00007650,0,100
W00007651,2.5,97.5
W00007652,1.6,98.4
W00007653,2.5,97.5
W00007654,0,100
W00007655,0,100
W00007656,0.9,99.1
W00007657,0.9,99.1
W00007658,0,100
W00007659,0,100
W00007660,0.9,99.1
W00007661,0.8,99.2
W00007662,0.8,99.2
W00007663,0,100
W00007664,0.9,99.1
W00007667,0,100
W00007669,0,100
W00007670,0.8,99.2
W00007710,0,100
W00007711,0,100
W00007712,1,99
W00007713,1.6,98.4
W00007714,0,100
W00007715,0,100
W00007716,0,100
W00007717,0.8,99.2
W00007718,0.8,99.2
W00007742,0.7,99.3
W00007743,0,100
W00007744,0,100
W00007745,0,100
W00007746,0,100
W00007747,0,100
W00007748,0.7,99.3
W00007749,0.7,99.3
W00007750,0,100
W00007751,0,100
W00007752,0,100
W00007753,0,100
W00007754,0,100
W00007755,0.7,99.3
W00007756,0.9,99.1
W00007757,0,100
W00007758,0,100
W00007759,0,100
W00007760,0,100
W00007761,0.6,99.4
W00007762,2.7,97.3
W00007763,0,100
W00007764,3.3,96.7
W00007765,0.9,99.1
W00007766,0,100
W00007767,0,100
W00007768,0.7,99.3
W00007769,0,100
W00007770,0,100
W00007771,0,100
W00007772,0,100
W00007773,0.9,99.1
W00007774,0,100
W00007775,0,100
W00007776,0,100
W00007777,0,100
W00007778,0.7,99.3
W00007779,0.8,99.2
W00007780,0.7,99.3
W00007781,0,100
W00007782,0,100
W00007783,0,100
W00007784,0,100
W00007785,0.9,99.1
W00007786,0,100
W00007787,1.8,98.2
W00007788,0,100
W00007789,0,100
W00007790,0,100
W00007791,1.6,98.4
W00007792,0.6,99.4
W00007793,0,100
W00007794,0.8,99.2
W00007795,1.5,98.5
W00007796,0,100
W00007797,0,100
W00007798,2.3,97.7
W00007799,0,100
W00007800,0.8,99.2
