geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00006955,98.4,1.3,0.3
W00006956,97.9,1.2,0.8
W00006957,97.9,0.6,1.5
W00006958,97.3,0,2.7
W00006959,96.2,1.6,2.2
W00006960,97.4,1,1.6
W00006961,95.4,1.2,3.4
W00006962,98.1,0,1.9
W00006963,96.9,1.4,1.7
W00006964,97.5,0,2.5
W00006965,98.9,0.4,0.8
W00006966,94.5,4.1,1.4
W00006968,100,0,0
W00006969,98.9,0,1.1
W00006970,99.1,0.2,0.6
W00007093,97.8,0.3,1.9
W00007094,98.3,1.4,0.3
W00007095,93.5,0.6,5.9
W00007096,99.6,0,0.4
W00007097,96.6,0.3,3.1
W00007098,98.1,0,1.9
W00007101,96.7,0.9,2.4
W00007102,97.5,0.3,2.2
W00007103,96.8,0.5,2.6
W00007104,100,0,0
W00007105,99.3,0.4,0.4
W00007106,98.6,0.7,0.7
W00007108,98.5,0.5,1
W00007109,98.4,0.3,1.3
W00007111,99.3,0,0.7
W00007112,99.4,0,0.6
W00007113,97.7,0.3,2
W00007114,98.8,0.3,0.9
W00007115,97,1.2,1.8
W00007116,99.2,0.4,0.4
W00007117,98.2,1.8,0
W00007118,94.7,1.3,4
W00007119,94.8,2.9,2.3
W00007120,96.7,0,3.3
W00007121,98.4,0,1.6
W00007122,99.7,0.3,0
W00007229,97.7,0,2.3
W00007230,99.3,0,0.7
W00007231,98.3,1.2,0.5
W00007232,99.3,0,0.7
W00007233,96.8,0,3.2
W00007234,97.2,0,2.8
W00007235,97.7,0.6,1.6
W00007236,97.6,1.4,1
W00007237,97.1,0,2.9
W00007238,99.7,0,0.3
W00007239,98.4,0,1.6
W00007240,99.4,0.3,0.3
W00007241,99.7,0.3,0
W00007242,97.4,1.8,0.9
W00007243,99.6,0.4,0
W00007244,98.9,0.3,0.8
W00007245,98.3,0.4,1.3
W00007246,95,3.5,1.5
W00007502,97.2,1.4,1.4
W00007503,94.9,0.4,4.7
W00007504,96.1,0.4,3.6
W00007505,87.2,2.1,10.6
W00007506,94.3,1.2,4.5
W00007507,98.6,0,1.4
W00007508,98.5,0.7,0.7
W00007509,97.7,0,2.3
W00007510,98.4,0,1.6
W00007511,94.8,1.6,3.6
W00007512,92.3,0.3,7.3
W00007513,97,0,3
W00007514,99.7,0,0.3
W00007515,93.4,0.5,6.2
W00007516,94.5,0.3,5.2
W00007540,98.8,0,1.2
W00007541,99.3,0,0.7
W00007542,100,0,0
W00007543,98.5,0,1.5
W00007544,99.1,0,0.9
W00007545,94.3,0,5.7
W00007546,98.2,0.9,0.9
W00007547,97.8,0.8,1.4
W00007548,96.6,0,3.4
W00007549,100,0,0
W00007550,100,0,0
W00007551,97.7,1.3,1
W00007552,98.6,0,1.4
W00007553,98.1,0,1.9
W00007554,96.3,0,3.7
W00007555,96.3,0,3.7
W00007590,96.6,1.7,1.7
W00007591,100,0,0
W00007592,96.7,0.7,2.6
W00007593,91,0.7,8.4
W00007594,99.4,0.3,0.3
W00007595,94.8,0,5.2
W00007596,97.9,0,2.1
W00007597,93.6,1.4,5
W00007598,97.9,1.3,0.8
W00007599,99.6,0,0.4
W00007600,98.2,0,1.8
W00007601,100,0,0
W00007602,98.3,0.4,1.3
W00007603,97.7,0.4,1.9
W00007604,99.6,0,0.4
W00007605,97.7,0.4,1.9
W00007648,95.4,2.8,1.8
W00007649,98.5,0.4,1.2
W00007650,96.1,0.9,3
W00007651,98.3,0.9,0.9
W00007652,99.2,0.4,0.4
W00007653,95.6,0.3,4.1
W00007654,96.4,0.3,3.2
W00007655,95.2,0.3,4.4
W00007656,96.8,1.6,1.6
W00007657,94.7,0,5.3
W00007658,97.6,0.3,2
W00007659,99.5,0,0.5
W00007660,97.9,0.8,1.2
W00007661,97.4,0,2.6
W00007662,96.6,0,3.4
W00007663,99.2,0.4,0.4
W00007664,96.8,0,3.2
W00007667,96.2,1.8,2.1
W00007669,97.8,0,2.2
W00007670,98.3,0,1.7
W00007710,92.8,0,7.2
W00007711,94.8,0.5,4.7
W00007712,96.4,0.5,3.1
W00007713,94.9,0,5.1
W00007714,97.9,1.6,0.4
W00007715,99.2,0,0.8
W00007716,94.8,1.4,3.8
W00007717,98.9,0.4,0.7
W00007718,97,0,3
W00007742,98.5,0,1.5
W00007743,100,0,0
W00007744,97.4,0.9,1.8
W00007745,99.3,0.7,0
W00007746,99,0.7,0.3
W00007747,95.4,3.1,1.5
W00007748,99.7,0,0.3
W00007749,98.4,1.3,0.3
W00007750,100,0,0
W00007751,98.4,0,1.6
W00007752,97.2,0.7,2.1
W00007753,95.1,1.5,3.4
