areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00036438,3.8,43.1,53.1
E00036439,1.6,51,47.4
E00036440,0.9,40.5,58.6
E00036441,0,28.1,71.9
E00036442,0,40.2,59.8
E00036443,3.9,15.7,80.3
E00036444,1.4,36.6,62.1
E00036446,2.6,42.3,55.1
E00036447,0.7,49.3,50
E00036448,5.4,40.4,54.2
E00036449,3.1,33.9,63
E00036451,4.5,41,54.5
E00036452,6,27.6,66.4
E00036453,4.6,30.3,65.1
E00036454,2.9,29.3,67.9
E00036455,4.3,25.5,70.2
E00036456,2.6,34.2,63.2
E00036457,0,27.8,72.2
E00036458,1.9,55.6,42.6
E00036459,0.6,56.1,43.3
E00036460,3.8,44.2,51.9
E00036461,3.8,17.1,79
E00036462,3.9,51.6,44.5
E00036463,0,50.3,49.7
E00036464,0.8,28.1,71.1
E00036465,4.8,50.7,44.5
E00036466,2.4,44.7,52.8
E00036467,3.2,40.4,56.4
E00036474,4.6,23.8,71.5
E00036475,4.1,27.9,68
E00036477,8,14.2,77.9
E00036479,3.7,22.8,73.5
E00036481,2.8,35.2,62
E00036482,1.9,24.3,73.8
E00036484,0,29.7,70.3
E00036486,5.9,37,57
E00036487,2.4,46.7,50.9
E00036488,8.1,47.7,44.1
E00036489,0.9,59.8,39.3
E00036490,3.8,41.7,54.5
E00036785,5.4,46.5,48.1
E00036786,7.2,26.1,66.7
E00036791,3,37.8,59.3
E00036796,2.5,18.3,79.2
E00036806,2.1,13.5,84.4
E00036826,5.4,40.2,54.5
E00036828,4.3,25.9,69.8
E00036886,4.1,34.2,61.6
E00036894,2,23.6,74.3
E00036899,5,27.7,67.2
E00036931,4.6,20.5,74.8
E00036932,2,52,46
E00036933,2.4,48.4,49.2
E00036934,6.9,44.3,48.9
E00036935,4.1,28.7,67.2
E00036936,2.6,33.6,63.8
E00036937,1.3,41.3,57.3
W00001134,2.9,51.4,45.7
W00001135,3.5,46,50.4
W00001136,6.1,29.8,64
W00001138,5,29.4,65.5
W00001141,8.8,29.9,61.3
W00001142,7.7,32.7,59.6
W00001143,4.2,20.2,75.6
W00001145,6.4,34.9,58.7
W00001146,5.1,52.6,42.3
W00001147,2.3,22.1,75.6
W00001148,5.8,25.8,68.3
W00001149,8,45.1,46.9
W00001150,11.2,19.6,69.2
W00001151,7.1,15,77.9
W00001152,7.6,28.2,64.1
W00001153,0.9,52.8,46.2
W00001154,3.3,17.9,78.9
W00001162,1.5,42,56.5
W00001164,4.3,34.5,61.2
W00001166,3.5,25.2,71.3
W00001167,6.6,38,55.4
W00001169,3.1,35.1,61.8
W00001170,4.9,32,63.1
W00001171,0.8,36.4,62.8
W00001173,5,19.8,75.2
W00001174,6,25.9,68.1
W00001175,3.4,47.1,49.6
W00001176,6.3,29.4,64.3
W00001177,7.8,20.7,71.6
W00001178,0,56.2,43.8
W00001179,0.9,51.3,47.9
W00001180,5.3,36.8,57.9
W00001181,5.1,24.6,70.3
W00001536,4,37.9,58.1
W00001537,6.4,23.1,70.5
W00001541,4.2,45.8,50
W00001592,4.5,32.1,63.4
W00001593,9.1,27.3,63.6
W00001594,7.2,33.3,59.5
W00001595,1.5,23.4,75.2
W00001596,4.4,30.9,64.7
W00001597,10.7,30.1,59.2
W00010012,3.6,28.8,67.6
W00010013,8.3,14.8,76.9
W00010015,9.9,13.9,76.2
W00010016,9,23,68
