areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00036438,72.1,15.5,12.4
E00036439,65.2,25.2,9.6
E00036440,86.4,11.2,2.5
E00036441,87,9.9,3.1
E00036442,73.5,16.6,9.9
E00036443,90,8,2
E00036444,85.9,12.6,1.5
E00036446,84.1,11.6,4.3
E00036447,82.3,12.7,5.1
E00036448,82,12.6,5.4
E00036449,74.1,19.9,6
E00036451,72.6,18.2,9.1
E00036452,80.1,13.1,6.9
E00036453,86.9,8.5,4.6
E00036454,78.1,19.1,2.8
E00036455,81.8,9.3,8.9
E00036456,80.8,12.2,7.1
E00036457,82.5,15,2.5
E00036458,66.1,23.3,10.6
E00036459,68.2,25,6.8
E00036460,86.3,10,3.7
E00036461,89.4,6.7,3.9
E00036462,74.6,19,6.5
E00036463,85.4,12,2.6
E00036464,84.6,10,5.4
E00036465,81.6,11.7,6.7
E00036466,84.4,11.3,4.3
E00036467,75.9,20.8,3.3
E00036474,79,10.1,11
E00036475,86.8,11.5,1.7
E00036477,84.2,11.2,4.7
E00036479,82.7,14.5,2.9
E00036481,84,13.2,2.8
E00036482,88.1,7.8,4.1
E00036484,84.3,9.2,6.5
E00036486,81.5,14.7,3.8
E00036487,78.1,15.9,6
E00036488,71.2,19.3,9.5
E00036489,63.9,22.9,13.3
E00036490,80.3,11.7,8
E00036785,69.8,19,11.2
E00036786,77.5,14.4,8.2
E00036791,76,16.1,7.9
E00036796,92.6,4.8,2.6
E00036806,89.3,9.6,1.1
E00036826,76.4,15,8.5
E00036828,76.9,17.9,5.2
E00036886,87.8,9.5,2.7
E00036894,86.3,10.7,3
E00036899,86,9.7,4.3
E00036931,88.6,9.2,2.2
E00036932,70.7,19.3,10
E00036933,79.7,15.2,5.2
E00036934,83.5,11.4,5.1
E00036935,84.7,13.5,1.8
E00036936,88.2,9.2,2.7
E00036937,85.5,11.2,3.3
W00001134,72.9,17.5,9.7
W00001135,72.9,16.1,11
W00001136,78.9,12.9,8.2
W00001138,74.8,15.9,9.3
W00001141,70.6,17.2,12.2
W00001142,80.5,14.2,5.3
W00001143,78.7,9,12.3
W00001145,69.3,19.8,10.8
W00001146,61.6,19,19.3
W00001147,79.2,17.6,3.3
W00001148,77.7,16.4,5.8
W00001149,74.2,17.3,8.5
W00001150,78.9,13.7,7.4
W00001151,81.2,12,6.8
W00001152,73,17.5,9.5
W00001153,73.1,15.9,11.1
W00001154,81.5,13.6,4.9
W00001162,63.7,22.1,14.2
W00001164,74.2,16.3,9.4
W00001166,78.5,11.1,10.4
W00001167,61.1,24.5,14.4
W00001169,70.5,18.9,10.6
W00001170,81.1,10.6,8.3
W00001171,64.9,21.1,14
W00001173,79.5,13.3,7.2
W00001174,65.4,28.1,6.5
W00001175,72.4,17.9,9.8
W00001176,75.7,16.3,8
W00001177,77.8,16.2,6
W00001178,65.4,21,13.6
W00001179,62.6,24.2,13.3
W00001180,69.8,22,8.2
W00001181,75,19.6,5.4
W00001536,72,17.3,10.7
W00001537,74.7,15.7,9.6
W00001541,61.4,22,16.5
W00001592,64.6,24,11.4
W00001593,72.4,17.3,10.3
W00001594,63.2,23.5,13.2
W00001595,75.6,19.2,5.2
W00001596,76.7,18.2,5.1
W00001597,74.9,15.4,9.7
W00010012,70.2,18,11.8
W00010013,82.7,11.8,5.4
W00010015,82,12.5,5.5
W00010016,81.7,14.6,3.8
