areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00036438,40.5,59.5
E00036439,37.4,62.6
E00036440,44.8,55.2
E00036441,58.5,41.5
E00036442,33.1,66.9
E00036443,69.4,30.6
E00036444,48.9,51.1
E00036446,26.1,73.9
E00036447,26.4,73.6
E00036448,34.9,65.1
E00036449,33.7,66.3
E00036451,30.6,69.4
E00036452,58.7,41.3
E00036453,54.5,45.5
E00036454,64.6,35.4
E00036455,40.3,59.7
E00036456,37.4,62.6
E00036457,58.5,41.5
E00036458,30.8,69.2
E00036459,34.9,65.1
E00036460,37.6,62.4
E00036461,59.1,40.9
E00036462,44.2,55.8
E00036463,48,52
E00036464,60,40
E00036465,35.8,64.2
E00036466,50.2,49.8
E00036467,53.7,46.3
E00036474,59.4,40.6
E00036475,64.2,35.8
E00036477,67.5,32.5
E00036479,57.5,42.5
E00036481,42.5,57.5
E00036482,56.9,43.1
E00036484,56.4,43.6
E00036486,47.5,52.5
E00036487,34.2,65.8
E00036488,43.3,56.7
E00036489,21.8,78.2
E00036490,35.2,64.8
E00036785,42.5,57.5
E00036786,27.7,72.3
E00036791,47.8,52.2
E00036796,59.8,40.2
E00036806,68.9,31.1
E00036826,35.3,64.7
E00036828,40.8,59.2
E00036886,59.2,40.8
E00036894,66.9,33.1
E00036899,63.7,36.3
E00036931,62.2,37.8
E00036932,45.1,54.9
E00036933,36.2,63.8
E00036934,35.1,64.9
E00036935,38.7,61.3
E00036936,52.6,47.4
E00036937,47.5,52.5
W00001134,32.7,67.3
W00001135,37.6,62.4
W00001136,33.6,66.4
W00001138,37,63
W00001141,29.6,70.4
W00001142,46.9,53.1
W00001143,56.4,43.6
W00001145,44.7,55.3
W00001146,33.5,66.5
W00001147,59.8,40.2
W00001148,43.8,56.2
W00001149,33.3,66.7
W00001150,58.2,41.8
W00001151,64.4,35.6
W00001152,45.1,54.9
W00001153,23.6,76.4
W00001154,40.8,59.2
W00001162,47.4,52.6
W00001164,46.1,53.9
W00001166,40.3,59.7
W00001167,40.9,59.1
W00001169,54.5,45.5
W00001170,37.9,62.1
W00001171,59.2,40.8
W00001173,43.5,56.5
W00001174,50.9,49.1
W00001175,40.9,59.1
W00001176,38.6,61.4
W00001177,51.4,48.6
W00001178,33,67
W00001179,35.9,64.1
W00001180,37.6,62.4
W00001181,48.7,51.3
W00001536,56.4,43.6
W00001537,48,52
W00001541,46.5,53.5
W00001592,41.7,58.3
W00001593,43,57
W00001594,52.6,47.4
W00001595,56.7,43.3
W00001596,52.4,47.6
W00001597,42.4,57.6
W00010012,46.7,53.3
W00010013,47.7,52.3
W00010015,51,49
W00010016,51.5,48.5
