areacd,heating_type_3a-001,heating_type_3a-002
E00036438,4.7,95.3
E00036439,0.5,99.5
E00036440,0.9,99.1
E00036441,0.9,99.1
E00036442,0,100
E00036443,0.8,99.2
E00036444,0.7,99.3
E00036446,2.5,97.5
E00036447,1.5,98.5
E00036448,5.5,94.5
E00036449,1.6,98.4
E00036451,0,100
E00036452,0,100
E00036453,0,100
E00036454,0,100
E00036455,1.1,98.9
E00036456,3.4,96.6
E00036457,0,100
E00036458,0.9,99.1
E00036459,0.6,99.4
E00036460,1.3,98.7
E00036461,0,100
E00036462,1.6,98.4
E00036463,1.4,98.6
E00036464,0.8,99.2
E00036465,0.7,99.3
E00036466,2.4,97.6
E00036467,1.9,98.1
E00036474,1.6,98.4
E00036475,0.7,99.3
E00036477,0,100
E00036479,0,100
E00036481,0,100
E00036482,0.9,99.1
E00036484,0.7,99.3
E00036486,0,100
E00036487,3.6,96.4
E00036488,2.6,97.4
E00036489,0.9,99.1
E00036490,0.8,99.2
E00036785,0.8,99.2
E00036786,0.7,99.3
E00036791,0,100
E00036796,0,100
E00036806,0,100
E00036826,0,100
E00036828,0,100
E00036886,0,100
E00036894,1.4,98.6
E00036899,0,100
E00036931,0.7,99.3
E00036932,0.7,99.3
E00036933,2.4,97.6
E00036934,0,100
E00036935,1.6,98.4
E00036936,0.9,99.1
E00036937,0,100
W00001134,1.5,98.5
W00001135,0,100
W00001136,3.6,96.4
W00001138,0,100
W00001141,0,100
W00001142,0,100
W00001143,0.8,99.2
W00001145,2.8,97.2
W00001146,1.9,98.1
W00001147,0.8,99.2
W00001148,0.8,99.2
W00001149,1.8,98.2
W00001150,0,100
W00001151,0,100
W00001152,0.8,99.2
W00001153,1.9,98.1
W00001154,0,100
W00001162,0.8,99.2
W00001164,3.4,96.6
W00001166,1.7,98.3
W00001167,0.8,99.2
W00001169,0,100
W00001170,0.8,99.2
W00001171,2.3,97.7
W00001173,1.5,98.5
W00001174,2.6,97.4
W00001175,1.7,98.3
W00001176,1.6,98.4
W00001177,0,100
W00001178,7.3,92.7
W00001179,0,100
W00001180,3.5,96.5
W00001181,0,100
W00001536,2.5,97.5
W00001537,2.6,97.4
W00001541,1.4,98.6
W00001592,1.8,98.2
W00001593,3.3,96.7
W00001594,1.8,98.2
W00001595,1.4,98.6
W00001596,0.8,99.2
W00001597,0,100
W00010012,0.9,99.1
W00010013,0,100
W00010015,1,99
W00010016,0,100
