areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00036438,87.9,8.5,2.3,1.4
E00036439,89.1,4.4,2.3,4.1
E00036440,88.3,9.1,0.4,2.2
E00036441,89.2,6.4,0.4,4
E00036442,84.9,7.5,1.4,6.2
E00036443,89.2,6.9,2.1,1.8
E00036444,94.9,3.8,0,1.3
E00036446,87.2,8.3,1,3.4
E00036447,88.8,5.2,1.7,4.3
E00036448,87.4,7.1,4,1.5
E00036449,92.4,3.1,1.4,3.1
E00036451,88,4.5,3,4.5
E00036452,91.7,6,0,2.3
E00036453,92.9,3.1,0.8,3.1
E00036454,92.2,6.3,0.6,0.9
E00036455,92.9,3.3,1.4,2.4
E00036456,90.5,5,0.4,4.1
E00036457,89.3,7.3,1.3,2.1
E00036458,89,6.4,0,4.6
E00036459,91.9,4.7,0.7,2.7
E00036460,93,4.5,0.7,1.7
E00036461,89.5,5.8,3.2,1.4
E00036462,88.3,6.3,1.3,4.2
E00036463,89.5,6.6,0.8,3.1
E00036464,87.3,9.7,1.9,1.1
E00036465,88,7.7,2.6,1.8
E00036466,90.9,5.3,1.2,2.5
E00036467,91.3,4.8,1.5,2.4
E00036474,89.3,5.5,1.5,3.7
E00036475,88.8,6.8,2.1,2.4
E00036477,87.5,7.4,1,4.2
E00036479,88.7,6.6,2.1,2.7
E00036481,88.9,5.4,2.5,3.2
E00036482,87,9.1,0.8,3.1
E00036484,89.3,5.5,2.4,2.7
E00036486,89.5,6.5,0.7,3.3
E00036487,87.1,5.3,4.6,3
E00036488,89.3,2.3,1.1,7.3
E00036489,83.4,7.4,4.3,4.9
E00036490,91.6,4,1.2,3.2
E00036785,83.9,3.6,5.6,6.8
E00036786,86.6,5.5,3.4,4.6
E00036791,87,8,0.8,4.2
E00036796,89.6,6.4,0.7,3.4
E00036806,90.2,6.1,1.7,2
E00036826,91.8,2.2,3,3
E00036828,87.7,5.6,3.5,3.2
E00036886,92.9,4.6,0.6,1.8
E00036894,89,8.3,0.9,1.8
E00036899,92.6,4.3,1.6,1.6
E00036931,88.8,8.7,1.8,0.8
E00036932,83.9,6.5,5.2,4.4
E00036933,88.6,7.7,1.4,2.3
E00036934,91.2,4,1.6,3.2
E00036935,88.7,7,1.2,3.1
E00036936,90.1,5.1,2,2.8
E00036937,90.8,7.5,0.7,1
W00001134,92,2.4,2.4,3.2
W00001135,86.6,3.3,3.8,6.2
W00001136,91,1.4,2.2,5.4
W00001138,89.8,4.4,2.9,2.9
W00001141,85.8,3.1,4.2,6.9
W00001142,88.7,4.2,2.9,4.2
W00001143,91.9,3.7,1.2,3.1
W00001145,84.5,5.8,1.4,8.2
W00001146,92.6,1.1,1.8,4.6
W00001147,85.2,5.7,2.7,6.4
W00001148,86.8,7.8,1.4,3.9
W00001149,86.6,4.6,4.6,4.2
W00001150,84.7,6.9,1.7,6.6
W00001151,87.6,3.1,1.2,8.1
W00001152,90.8,1.4,2.4,5.5
W00001153,93.2,2.1,2.1,2.6
W00001154,87.7,3.6,3.6,5.2
W00001162,85,3.5,2.2,9.3
W00001164,86.1,5.1,3.7,5.1
W00001166,88,5.8,3.3,2.9
W00001167,85.7,5.3,3.3,5.7
W00001169,82,5.9,4.3,7.8
W00001170,86.3,5.8,3.7,4.1
W00001171,79.3,8.6,4.1,8.1
W00001173,87.4,3.7,3.3,5.5
W00001174,88,2.8,4.4,4.8
W00001175,91.9,2.5,0.8,4.7
W00001176,85.9,6.1,2.2,5.8
W00001177,89.9,4.9,2.1,3.1
W00001178,89.7,3.4,2.1,4.7
W00001179,89.3,5.3,1.9,3.4
W00001180,90.6,2.1,2.6,4.7
W00001181,88.1,4.2,3.5,4.2
W00001536,84.8,6.5,1.3,7.4
W00001537,84.4,8.4,0.6,6.6
W00001541,87.1,2.4,2.4,8.1
W00001592,82.7,6.6,4.1,6.6
W00001593,82.4,2.7,5.3,9.6
W00001594,80.8,6.4,2,10.8
W00001595,86.8,6.4,2.4,4.4
W00001596,85.7,6.8,2.6,4.9
W00001597,88.4,6.4,1.3,3.9
W00010012,87.8,3.5,1.7,7
W00010013,90,3.1,3.5,3.5
W00010015,82.6,7.3,2.7,7.3
W00010016,88.6,5.7,1.3,4.4
