areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00036438,89.5,10.5
E00036439,93.2,6.8
E00036440,94.6,5.4
E00036441,94.3,5.7
E00036442,94.6,5.4
E00036443,92.9,7.1
E00036444,86.4,13.6
E00036446,92.7,7.3
E00036447,95.4,4.6
E00036448,91.6,8.4
E00036449,96,4
E00036451,97.5,2.5
E00036452,97.7,2.3
E00036453,88,12
E00036454,97.2,2.8
E00036455,97.3,2.7
E00036456,94.1,5.9
E00036457,92.5,7.5
E00036458,93.3,6.7
E00036459,95.1,4.9
E00036460,87,13
E00036461,96.1,3.9
E00036462,94.3,5.7
E00036463,90.7,9.3
E00036464,95.7,4.3
E00036465,88.7,11.3
E00036466,87.8,12.2
E00036467,93.7,6.3
E00036474,96.8,3.2
E00036475,97.2,2.8
E00036477,91,9
E00036479,97.4,2.6
E00036481,94.1,5.9
E00036482,96.7,3.3
E00036484,96.1,3.9
E00036486,94.5,5.5
E00036487,94,6
E00036488,93.9,6.1
E00036489,95.8,4.2
E00036490,93.5,6.5
E00036785,97.3,2.7
E00036786,95.8,4.2
E00036791,97.9,2.1
E00036796,94.9,5.1
E00036806,92.7,7.3
E00036826,94.3,5.7
E00036828,96.4,3.6
E00036886,89.9,10.1
E00036894,91.7,8.3
E00036899,92.7,7.3
E00036931,95.4,4.6
E00036932,94.1,5.9
E00036933,93,7
E00036934,92.5,7.5
E00036935,92.3,7.7
E00036936,90.8,9.2
E00036937,93.4,6.6
W00001134,92.9,7.1
W00001135,88.7,11.3
W00001136,95.9,4.1
W00001138,96.9,3.1
W00001141,97.7,2.3
W00001142,94.7,5.3
W00001143,95.2,4.8
W00001145,94.9,5.1
W00001146,94.1,5.9
W00001147,97.7,2.3
W00001148,97.3,2.7
W00001149,95.6,4.4
W00001150,97.3,2.7
W00001151,97,3
W00001152,95.5,4.5
W00001153,95.7,4.3
W00001154,96.6,3.4
W00001162,98.2,1.8
W00001164,94.8,5.2
W00001166,93.8,6.2
W00001167,98,2
W00001169,95.8,4.2
W00001170,97.4,2.6
W00001171,96.5,3.5
W00001173,96.3,3.7
W00001174,95.8,4.2
W00001175,95.5,4.5
W00001176,96.6,3.4
W00001177,95.7,4.3
W00001178,95.9,4.1
W00001179,96.2,3.8
W00001180,95.1,4.9
W00001181,97.1,2.9
W00001536,94.6,5.4
W00001537,98.9,1.1
W00001541,92.9,7.1
W00001592,99.6,0.4
W00001593,97.9,2.1
W00001594,98.5,1.5
W00001595,98.1,1.9
W00001596,98.9,1.1
W00001597,95.5,4.5
W00010012,94.3,5.7
W00010013,94.9,5.1
W00010015,97.1,2.9
W00010016,90,10
