areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00036438,25.2,25.2,36.2,13.4
E00036439,15.4,33.7,34.6,16.3
E00036440,25.4,18.4,44.7,11.4
E00036441,18.3,29.4,44,8.3
E00036442,22.4,25,42.1,10.5
E00036443,22.7,22,48,7.3
E00036444,23,25.5,40,11.5
E00036446,37.8,24.4,24.4,13.5
E00036447,28.1,23.1,28.9,19.8
E00036448,23.3,26.7,37.5,12.5
E00036449,30.7,22.9,30.7,15.7
E00036451,43,22.3,15.7,19
E00036452,15,30.1,48.7,6.2
E00036453,12.1,36.2,45.7,6
E00036454,30.2,31.8,32.6,5.4
E00036455,33.3,24.8,23.1,18.8
E00036456,36.5,23.8,27.8,11.9
E00036457,27.4,17.9,44,10.7
E00036458,20,26.7,45.3,8
E00036459,22,25.7,40.4,11.9
E00036460,23.4,28.6,35.7,12.3
E00036461,24.8,22,44,9.2
E00036462,25.8,21.3,38.2,14.6
E00036463,14.8,31.3,44.3,9.6
E00036464,20.2,24.6,44.7,10.5
E00036465,21.5,28,33.6,16.8
E00036466,15.7,36.1,39.8,8.3
E00036467,23.3,27.1,34.9,14.7
E00036474,22.8,21.3,41.9,14
E00036475,24.7,24.7,41.4,9.3
E00036477,22.6,31.4,35.8,10.2
E00036479,18.7,34.5,41.7,5
E00036481,25.5,29.2,33.5,11.8
E00036482,19.7,24.1,46.7,9.5
E00036484,23.2,31.2,35.5,10.1
E00036486,28.9,22.2,40,8.9
E00036487,40.1,16,32.7,11.1
E00036488,20.7,37.9,35.6,5.7
E00036489,26.7,22.7,34.7,16
E00036490,26.1,26.9,35.8,11.2
E00036785,47.6,18.1,24.8,9.5
E00036786,37.7,21.2,23.8,17.2
E00036791,26.5,30.4,29.4,13.7
E00036796,27.3,26.7,37.3,8.7
E00036806,21.7,28.3,44,6
E00036826,21,25,38,16
E00036828,29.5,28,20.5,22
E00036886,18.3,16.2,53.5,12
E00036894,14.3,22.9,54.3,8.6
E00036899,20,28.4,43.2,8.4
E00036931,14.9,26.1,50,9
E00036932,20.9,22,45.1,12.1
E00036933,28.1,31.3,30.2,10.4
E00036934,22.6,30.4,35.7,11.3
E00036935,25.8,30.3,29.5,14.4
E00036936,22.1,28.7,40.2,9
E00036937,18,25.6,49.6,6.8
W00001134,46.1,23.5,18.6,11.8
W00001135,41.5,25.6,18.3,14.6
W00001136,59.3,16.9,7.6,16.1
W00001138,50.9,20.8,10.4,17.9
W00001141,48.6,21.1,13.8,16.5
W00001142,37.7,25.4,28.9,7.9
W00001143,30.1,35,20.3,14.6
W00001145,42.6,34,13.8,9.6
W00001146,46.2,26,16.3,11.5
W00001147,27.7,35.4,23.8,13.1
W00001148,34.8,22.6,25.2,17.4
W00001149,21.6,33,22.7,22.7
W00001150,32.6,28.9,25.9,12.6
W00001151,37,23.1,27.8,12
W00001152,33.3,38.8,20.2,7.8
W00001153,38.5,32.1,17.9,11.5
W00001154,41.4,27,20.4,11.2
W00001162,36.6,31.7,14.6,17.1
W00001164,49.5,19.4,18.3,12.9
W00001166,44,24,15.2,16.8
W00001167,47.9,26,9.4,16.7
W00001169,46.9,19.8,16.7,16.7
W00001170,44.8,22.4,16.8,16
W00001171,37.5,26.6,23.4,12.5
W00001173,44.3,20.4,16.6,18.7
W00001174,43,36.4,12.1,8.4
W00001175,43.8,26.8,15.2,14.3
W00001176,36.8,30.6,17.4,15.3
W00001177,34.3,29.9,18.2,17.5
W00001178,47.4,20.5,20.5,11.5
W00001179,45.1,22.5,9.9,22.5
W00001180,45.4,27.8,11.1,15.7
W00001181,50.4,26.5,10.6,12.4
W00001536,23.2,36.6,23.2,17.1
W00001537,12.7,53.5,15.5,18.3
W00001541,10.3,62.1,13.8,13.8
W00001592,33.3,41.7,6,19
W00001593,14.7,48.4,17.9,18.9
W00001594,18,47.5,23,11.5
W00001595,18,50.8,17.2,14.1
W00001596,22.8,38.6,24.6,14
W00001597,28.2,35.9,23.3,12.6
W00010012,44.6,22.9,25.3,7.2
W00010013,38.6,30.3,16.7,14.4
W00010015,42.9,25,19.6,12.5
W00010016,33.9,27,27,12.2
