areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00036438,89.5,8.6,1.7,0.3,0
E00036439,93.2,4.5,1.3,0.8,0.3
E00036440,94.6,3.3,0.4,1.2,0.4
E00036441,94.3,4.2,1.1,0,0.4
E00036442,94.6,4.7,0,0.7,0
E00036443,92.6,5.4,2,0,0
E00036444,85.9,7.8,4.5,1.5,0.3
E00036446,93,4,1.7,1,0.3
E00036447,95,3.4,0.8,0.8,0
E00036448,91.6,6.6,0,1.7,0
E00036449,95.7,4,0.3,0,0
E00036451,97.5,1.1,0,0.4,1.1
E00036452,97.7,2,0.3,0,0
E00036453,88.4,7.8,0.4,3.5,0
E00036454,97.2,2.5,0,0.3,0
E00036455,97.3,1.8,0,0.9,0
E00036456,94.1,3.9,0,0,2
E00036457,92.5,5.8,1.7,0,0
E00036458,93.3,5.6,0.6,0,0.6
E00036459,95.1,4.6,0.3,0,0
E00036460,87.3,8.7,1.3,0.3,2.3
E00036461,96.1,3.9,0,0,0
E00036462,94.3,4,0.8,0.8,0
E00036463,91.8,7.1,0.4,0.7,0
E00036464,95.7,3.9,0,0.4,0
E00036465,88.7,5.7,1.8,1.4,2.5
E00036466,87.8,9.8,0,0,2.4
E00036467,93.7,6,0.3,0,0
E00036474,96.8,2.9,0.3,0,0
E00036475,96.9,1.7,0.6,0.3,0.6
E00036477,91.3,6.5,1.6,0.3,0.3
E00036479,97.4,1.5,0.3,0.9,0
E00036481,94.1,4.8,0.3,0,0.7
E00036482,96.7,3,0.4,0,0
E00036484,95.8,3.6,0.7,0,0
E00036486,94.5,4.5,0,0.3,0.7
E00036487,94,4.4,0.6,0.3,0.6
E00036488,93.9,5.7,0,0.4,0
E00036489,95.8,4.2,0,0,0
E00036490,93.5,5.7,0.8,0,0
E00036785,97.3,2.7,0,0,0
E00036786,96.1,2.8,0.8,0.3,0
E00036791,97.9,2.1,0,0,0
E00036796,94.9,3.9,1.3,0,0
E00036806,92.4,6.2,0.8,0.6,0
E00036826,94.3,1.2,0.8,2,1.6
E00036828,96.4,2.6,0.7,0.3,0
E00036886,89.6,9.2,0.9,0,0.3
E00036894,91.7,6.8,0.3,0,1.2
E00036899,92.7,5.7,0,0.8,0.8
E00036931,95.4,4.4,0.2,0,0
E00036932,94.1,4.3,0.4,0.8,0.4
E00036933,92.6,5.2,1.7,0,0.4
E00036934,92.5,3.9,2.4,0.8,0.4
E00036935,92.3,4,1.1,0.7,1.8
E00036936,90.8,5.7,3.1,0,0.4
E00036937,93.1,4.3,2.6,0,0
W00001134,91.8,6.7,0,0,1.5
W00001135,87.9,7.2,0.9,0.9,3.1
W00001136,96.3,1.7,0,0,2
W00001138,96.9,3.1,0,0,0
W00001141,98,2,0,0,0
W00001142,94.7,3.3,2,0,0
W00001143,95.2,2.7,0.3,1.2,0.6
W00001145,95.8,3.8,0.5,0,0
W00001146,94.1,4.3,0.3,0,1.3
W00001147,97.7,2.3,0,0,0
W00001148,97.3,2.7,0,0,0
W00001149,95.6,4,0.4,0,0
W00001150,97.3,2.3,0.3,0,0
W00001151,97,1.1,1.9,0,0
W00001152,94.9,3.8,0.6,0.3,0.3
W00001153,95.7,2.4,1,0.5,0.5
W00001154,96.6,2.5,0.9,0,0
W00001162,98.2,0.9,0,0,0.9
W00001164,94.8,3.4,0.9,0.4,0.4
W00001166,94.8,3.5,0,1.4,0.3
W00001167,97.3,2,0.8,0,0
W00001169,95.8,3.4,0,0.8,0
W00001170,97.4,1.9,0.8,0,0
W00001171,96.5,2.6,0.4,0.4,0
W00001173,96.3,2.8,0.6,0,0.4
W00001174,95.8,3.8,0,0,0.4
W00001175,95.5,4.1,0.4,0,0
W00001176,96.6,2.5,0.3,0,0.6
W00001177,95.1,3.9,0.7,0.3,0
W00001178,95.9,2.5,1.6,0,0
W00001179,96.2,2.8,0.5,0.5,0
W00001180,95.1,4.5,0,0.4,0
W00001181,97.1,2.5,0.4,0,0
W00001536,94.2,3.3,1.6,0,0.8
W00001537,98.9,0,1.1,0,0
W00001541,92.9,5.5,0.8,0.8,0
W00001592,99.6,0.4,0,0,0
W00001593,97.9,2.1,0,0,0
W00001594,98.5,1.5,0,0,0
W00001595,98.1,1.3,0.6,0,0
W00001596,98.9,1.1,0,0,0
W00001597,95.5,3.2,0.8,0,0.4
W00010012,93.5,3.6,0.4,2,0.4
W00010013,94.9,3.2,0.6,1.3,0
W00010015,97.1,2.6,0.4,0,0
W00010016,90,8.3,0,0.4,1.3
