geography_code,in_full_time_education-001,in_full_time_education-002
E00051385,13.6,86.4
E00051397,14.9,85.1
E00051399,16.1,83.9
E00051402,22.6,77.4
E00051462,15.7,84.3
E00051468,18,82
E00051475,19.2,80.8
E00051478,24.3,75.7
E00051481,20.7,79.3
E00051482,19.3,80.7
E00051483,16.8,83.2
E00051486,19.7,80.3
E00159026,15.4,84.6
E00159027,22,78
E00159028,19,81
E00159029,16.3,83.7
E00159031,17.5,82.5
E00159354,18.2,81.8
E00159355,15.9,84.1
E00159356,19,81
E00159357,15.9,84.1
E00159361,15.2,84.8
E00159363,13.8,86.2
E00159364,20.1,79.9
E00159365,21,79
E00159366,22.5,77.5
E00159367,13.1,86.9
E00159370,15.6,84.4
E00159371,17,83
E00159424,10.9,89.1
E00159425,19.9,80.1
E00159426,21.7,78.3
E00159428,16.1,83.9
E00159430,18.6,81.4
E00159431,12,88
E00159432,22.1,77.9
E00159434,21,79
E00159435,20.2,79.8
E00159498,15,85
E00159499,17.8,82.2
E00159500,18.2,81.8
E00159502,14.9,85.1
E00159503,19.2,80.8
E00159504,14.3,85.7
E00159505,15.1,84.9
E00159506,12.7,87.3
E00159507,17.3,82.7
E00159508,16.1,83.9
E00159509,13.3,86.7
E00159513,13.2,86.8
E00159514,16,84
E00159515,18.7,81.3
E00159516,23.4,76.6
E00159620,23,77
E00159628,18.1,81.9
E00159631,24.2,75.8
E00159635,20.7,79.3
E00159636,20,80
E00159638,15.6,84.4
E00159650,11,89
E00159652,13.8,86.2
E00159653,15.7,84.3
E00159654,11.3,88.7
E00159655,10.2,89.8
E00159656,14.4,85.6
E00159657,9.5,90.5
E00159659,15.8,84.2
E00159661,14.2,85.8
E00159663,11.5,88.5
E00159664,13.2,86.8
E00159666,21,79
E00159685,27.7,72.3
E00159690,5.4,94.6
E00159691,13.6,86.4
E00159692,16.7,83.3
E00159705,14.7,85.3
E00159707,19.9,80.1
E00159708,5,95
E00159709,5.1,94.9
E00159710,11.6,88.4
E00159711,9,91
E00159712,7.3,92.7
E00159715,10.3,89.7
E00159716,12.4,87.6
E00159717,11.7,88.3
E00159719,24.6,75.4
E00159720,14,86
E00159721,8.2,91.8
E00159722,24.9,75.1
E00159723,21.6,78.4
E00159724,22,78
E00159725,23.1,76.9
E00159726,24.1,75.9
E00159728,23.8,76.3
E00159731,21.8,78.2
E00159732,23.3,76.7
E00159733,24,76
E00159734,16.2,83.8
E00172315,23.7,76.3
E00172316,17.1,82.9
E00172317,15.9,84.1
E00172318,11.2,88.8
E00172322,22.3,77.7
E00172323,27,73
E00172326,10.1,89.9
E00172327,12.2,87.8
E00172328,22,78
E00172329,23.5,76.5
E00172330,18.9,81.1
E00172332,30.7,69.3
E00172333,29.7,70.3
E00172334,27.4,72.6
E00186845,13.4,86.6
E00186864,31.5,68.5
E00186946,25.6,74.4
E00186977,28.9,71.1
