geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00051385,51,49
E00051397,58.7,41.3
E00051399,62.3,37.7
E00051402,50,50
E00051462,64.8,35.2
E00051468,56.4,43.6
E00051475,42.1,57.9
E00051478,67.3,32.7
E00051481,71.6,28.4
E00051482,66,34
E00051483,60.2,39.8
E00051486,73.3,26.7
E00159026,61,39
E00159027,66.4,33.6
E00159028,65.2,34.8
E00159029,62.3,37.7
E00159031,60,40
E00159354,74.9,25.1
E00159355,58.1,41.9
E00159356,66.2,33.8
E00159357,70.6,29.4
E00159361,67.4,32.6
E00159363,57,43
E00159364,54,46
E00159365,60.7,39.3
E00159366,57.8,42.2
E00159367,42.3,57.7
E00159370,56.9,43.1
E00159371,49.6,50.4
E00159424,61.1,38.9
E00159425,64.6,35.4
E00159426,62.3,37.7
E00159428,56.4,43.6
E00159430,64.5,35.5
E00159431,64.9,35.1
E00159432,51.9,48.1
E00159434,64,36
E00159435,45,55
E00159498,64.3,35.7
E00159499,65.9,34.1
E00159500,62,38
E00159502,63.4,36.6
E00159503,44.2,55.8
E00159504,38,62
E00159505,58.3,41.7
E00159506,47.2,52.8
E00159507,59.3,40.7
E00159508,56.8,43.2
E00159509,56.6,43.4
E00159513,67.1,32.9
E00159514,59.4,40.6
E00159515,65.5,34.5
E00159516,56,44
E00159620,42.2,57.8
E00159628,61.3,38.7
E00159631,66.4,33.6
E00159635,61.4,38.6
E00159636,47.9,52.1
E00159638,69.6,30.4
E00159650,67.7,32.3
E00159652,43.2,56.8
E00159653,39.5,60.5
E00159654,47.8,52.2
E00159655,43.3,56.7
E00159656,63.6,36.4
E00159657,69.2,30.8
E00159659,56.2,43.8
E00159661,50.9,49.1
E00159663,51.2,48.8
E00159664,26.7,73.3
E00159666,39.7,60.3
E00159685,31.7,68.3
E00159690,50.6,49.4
E00159691,57.7,42.3
E00159692,59,41
E00159705,59.5,40.5
E00159707,41.8,58.2
E00159708,25.5,74.5
E00159709,31.9,68.1
E00159710,40.9,59.1
E00159711,26.9,73.1
E00159712,35.5,64.5
E00159715,37.1,62.9
E00159716,27.8,72.2
E00159717,19.5,80.5
E00159719,27.9,72.1
E00159720,31.9,68.1
E00159721,38.2,61.8
E00159722,44.7,55.3
E00159723,38.1,61.9
E00159724,45.5,54.5
E00159725,41.5,58.5
E00159726,37.9,62.1
E00159728,34.8,65.2
E00159731,30.8,69.2
E00159732,42.3,57.7
E00159733,37.6,62.4
E00159734,37,63
E00172315,49.7,50.3
E00172316,50.3,49.7
E00172317,44,56
E00172318,25.7,74.3
E00172322,50,50
E00172323,57.2,42.8
E00172326,17.6,82.4
E00172327,38.9,61.1
E00172328,65.5,34.5
E00172329,45,55
E00172330,51,49
E00172332,55.4,44.6
E00172333,67,33
E00172334,55.7,44.3
E00186845,50.7,49.3
E00186864,39.2,60.8
E00186946,70.6,29.4
E00186977,62.3,37.7
