geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00051385,10,42.5,5.8,39.4,2.2
E00051397,18.2,34,6.7,38.6,2.5
E00051399,14.9,36.4,6.9,39.1,2.7
E00051402,18,46.6,6.3,29.1,0
E00051462,15.7,38,1.9,42.6,1.9
E00051468,8.3,24.8,3.3,63.2,0.4
E00051475,23.9,28.6,2.8,40.4,4.2
E00051478,2.8,43.8,1.8,50.2,1.4
E00051481,11.6,28.5,3.4,56.2,0.4
E00051482,6,30,3,59.9,1.1
E00051483,8.7,29.8,3,55.1,3.4
E00051486,6,32.9,1.3,57.3,2.6
E00159026,9.7,35.2,4.2,49.1,1.9
E00159027,16.2,26.3,4.2,51,2.3
E00159028,7.5,31.9,2,57.1,1.6
E00159029,7.5,35.4,3.5,53.6,0
E00159031,10.3,38.3,6.5,44.9,0
E00159354,3.1,24.1,1.5,70.1,1.2
E00159355,6.7,24.8,3.1,61.4,3.9
E00159356,7.4,29.6,5.9,54.2,3
E00159357,8.1,25.4,3,58.4,5.1
E00159361,5.3,28,3.7,62.1,0.8
E00159363,13.2,34.4,5.3,44.9,2.2
E00159364,5.5,35.3,4.5,53.4,1.3
E00159365,5.4,38.5,2.9,53.1,0
E00159366,8.2,29.3,5.6,54.7,2.2
E00159367,9.1,27.4,7.6,53.8,2
E00159370,9.6,32.1,4.8,49.2,4.3
E00159371,9.5,25.8,5.1,57.1,2.5
E00159424,15.8,31.2,8.3,41.9,2.8
E00159425,9.4,37.2,10.1,41.2,2.2
E00159426,3.6,37.5,4.7,52,2.2
E00159428,9,47,3,39.6,1.5
E00159430,10,35.5,7.7,42.9,3.9
E00159431,16.3,38.1,4.4,39.6,1.5
E00159432,15.5,36.6,3,43.1,1.7
E00159434,4.5,25.9,2.2,64.3,3.1
E00159435,5.8,35.3,3.9,53.9,1.1
E00159498,15.8,33.2,7.1,40.8,3.1
E00159499,7.6,30.9,2.5,56.5,2.5
E00159500,12,34.8,6.6,45.6,0.9
E00159502,13.1,37.4,5.1,41.4,3
E00159503,9.7,40.3,6.6,40.7,2.7
E00159504,10.7,36.5,5.1,47.2,0.5
E00159505,9.1,40.2,4,44.5,2.1
E00159506,22.4,35.6,4.4,35.6,2
E00159507,10.3,35.3,4,47.9,2.6
E00159508,10.3,33.2,3.7,50.9,1.9
E00159509,9,36.9,3.2,47.7,3.2
E00159513,8.5,35.9,5.4,48.4,1.8
E00159514,11.2,36.4,7,43.4,2.1
E00159515,4.4,39.2,3.5,52.4,0.4
E00159516,16.5,42.5,3.9,36.2,0.8
E00159620,15.1,42.4,3.9,36.6,2
E00159628,7.8,37.4,5.4,48.2,1.2
E00159631,10.2,32.2,4.1,51.8,1.6
E00159635,11.1,40.1,9.9,38.9,0
E00159636,18.9,40.8,6.4,32.5,1.5
E00159638,4.9,39.7,2.1,49.5,3.8
E00159650,17.4,35.9,6.9,38.4,1.4
E00159652,12.7,39.4,5.4,39.8,2.7
E00159653,20,42.4,7.1,26.7,3.8
E00159654,13.4,44,7.2,33,2.4
E00159655,18.1,38.1,7.8,33.1,2.8
E00159656,15.1,37.6,5.4,39.5,2.4
E00159657,17.5,42,6.5,32,2
E00159659,13.8,31.7,7.5,41.7,5.4
E00159661,21.1,34.7,8,31.9,4.2
E00159663,19.4,36.3,4.8,36.3,3.2
E00159664,12.1,53.4,4.9,26,3.6
E00159666,17.6,40.3,5.1,35.7,1.4
E00159685,22.2,30.7,1.9,39.3,5.9
E00159690,7.3,33.5,2.4,53,3.7
E00159691,12,30.3,4.1,51.5,2.1
E00159692,10.6,31.4,3.5,52.6,1.9
E00159705,15.2,36.4,5.9,39.8,2.7
E00159707,29.4,31.5,5,30.6,3.5
E00159708,9.5,34.5,3,51.4,1.7
E00159709,33.9,23.9,2.8,35.6,3.8
E00159710,16.9,28.6,3.5,48.5,2.6
E00159711,16.1,36.8,5.7,35.8,5.7
E00159712,38.1,30.3,4.5,23.9,3.2
E00159715,8.3,37.9,2.4,49.3,2.1
E00159716,17.7,29.6,4.1,43.9,4.8
E00159717,17.8,41.3,3.3,37.1,0.5
E00159719,28.1,41.3,4.6,24,2
E00159720,16.6,34.4,4.5,40.9,3.6
E00159721,11.6,31.2,3.3,52.2,1.7
E00159722,11.9,44.5,8.9,34.7,0
E00159723,27,37.6,4.9,27.4,3.1
E00159724,19.9,43.8,3.3,33,0
E00159725,18.4,45.2,6.9,29,0.5
E00159726,25,36.4,5.5,30.5,2.5
E00159728,22.4,43.2,5.4,29,0
E00159731,27.5,45,5.4,19.6,2.5
E00159732,17.7,39.4,6,34.1,2.8
E00159733,22.4,41.1,3.3,29,4.1
E00159734,11,43.1,8.3,35.9,1.7
E00172315,5.2,36.1,3.1,53.6,2.1
E00172316,11.2,30.8,3.6,54.4,0
E00172317,3.8,34.4,3.8,56.3,1.9
E00172318,3.2,28.8,4.1,63.9,0
E00172322,5.3,38.5,3.4,52.9,0
E00172323,7.5,30,1.9,58.2,2.3
E00172326,6.3,31.7,2.9,58.7,0.5
E00172327,8.2,38,4.1,48.6,1
E00172328,6.1,30.7,3.1,59.6,0.4
E00172329,6.4,27.9,2,62.3,1.5
