geography_code,sex-001,sex-002
E00051385,51.4,48.6
E00051397,55.8,44.2
E00051399,50.2,49.8
E00051402,52.2,47.8
E00051462,52,48
E00051468,48.6,51.4
E00051475,54.3,45.7
E00051478,47.4,52.6
E00051481,49.5,50.5
E00051482,47.6,52.4
E00051483,51.7,48.3
E00051486,50.3,49.7
E00159026,55.1,44.9
E00159027,50.5,49.5
E00159028,49.8,50.2
E00159029,49.4,50.6
E00159031,50.8,49.2
E00159354,50.6,49.4
E00159355,52.8,47.2
E00159356,49.2,50.8
E00159357,54.7,45.3
E00159361,51.6,48.4
E00159363,48.8,51.2
E00159364,48.9,51.1
E00159365,49.2,50.8
E00159366,53,47
E00159367,53.5,46.5
E00159370,55.3,44.7
E00159371,47.7,52.3
E00159424,50.4,49.6
E00159425,48.7,51.3
E00159426,51.3,48.7
E00159428,52.3,47.7
E00159430,50.5,49.5
E00159431,49.7,50.3
E00159432,53.4,46.6
E00159434,52.1,47.9
E00159435,54.3,45.7
E00159498,49.2,50.8
E00159499,51.3,48.7
E00159500,50,50
E00159502,47.7,52.3
E00159503,50.9,49.1
E00159504,52.4,47.6
E00159505,49.1,50.9
E00159506,52.1,47.9
E00159507,50.7,49.3
E00159508,50,50
E00159509,46.2,53.8
E00159513,54.8,45.2
E00159514,48.5,51.5
E00159515,53.1,46.9
E00159516,46.9,53.1
E00159620,49.2,50.8
E00159628,50.3,49.7
E00159631,50.8,49.2
E00159635,47.4,52.6
E00159636,48.9,51.1
E00159638,49.9,50.1
E00159650,48.8,51.2
E00159652,51.6,48.4
E00159653,54.4,45.6
E00159654,51.4,48.6
E00159655,54.4,45.6
E00159656,50.6,49.4
E00159657,47.2,52.8
E00159659,50.7,49.3
E00159661,48.2,51.8
E00159663,48.9,51.1
E00159664,51.9,48.1
E00159666,50.8,49.2
E00159685,40.5,59.5
E00159690,48.8,51.2
E00159691,50,50
E00159692,52.3,47.7
E00159705,50.8,49.2
E00159707,48.5,51.5
E00159708,47.6,52.4
E00159709,58.3,41.7
E00159710,50.4,49.6
E00159711,45.4,54.6
E00159712,57.5,42.5
E00159715,48.7,51.3
E00159716,47.9,52.1
E00159717,44.9,55.1
E00159719,47.3,52.7
E00159720,55,45
E00159721,54.1,45.9
E00159722,46.7,53.3
E00159723,50,50
E00159724,51.9,48.1
E00159725,50.2,49.8
E00159726,49.8,50.2
E00159728,53.4,46.6
E00159731,50.9,49.1
E00159732,52.9,47.1
E00159733,48.6,51.4
E00159734,46.2,53.8
E00172315,49.2,50.8
E00172316,48.3,51.7
E00172317,49.5,50.5
E00172318,47.7,52.3
E00172322,49.6,50.4
E00172323,52.4,47.6
E00172326,47.6,52.4
E00172327,53.6,46.4
E00172328,51.9,48.1
E00172329,46.8,53.2
E00172330,52.3,47.7
E00172332,49,51
E00172333,50.8,49.2
E00172334,52.3,47.7
E00186845,49.9,50.1
E00186864,55.9,44.1
E00186946,51.9,48.1
E00186977,50.7,49.3
