geography_code,heating_type_3a-001,heating_type_3a-002
E00051385,0.5,99.5
E00051397,0,100
E00051399,1.6,98.4
E00051402,0,100
E00051462,0,100
E00051468,0.7,99.3
E00051475,1.6,98.4
E00051478,0,100
E00051481,0,100
E00051482,0,100
E00051483,0,100
E00051486,0,100
E00159026,0,100
E00159027,1.5,98.5
E00159028,0,100
E00159029,0.6,99.4
E00159031,0,100
E00159354,0,100
E00159355,1.5,98.5
E00159356,0,100
E00159357,1,99
E00159361,0,100
E00159363,0,100
E00159364,1,99
E00159365,0,100
E00159366,0,100
E00159367,0,100
E00159370,1,99
E00159371,3.1,96.9
E00159424,0,100
E00159425,0,100
E00159426,1.6,98.4
E00159428,1.6,98.4
E00159430,0,100
E00159431,1.5,98.5
E00159432,1.7,98.3
E00159434,0,100
E00159435,0.5,99.5
E00159498,0,100
E00159499,0.7,99.3
E00159500,0.6,99.4
E00159502,0,100
E00159503,1.8,98.2
E00159504,0.8,99.2
E00159505,1.3,98.7
E00159506,2.9,97.1
E00159507,3.8,96.2
E00159508,4.9,95.1
E00159509,0,100
E00159513,0.9,99.1
E00159514,2.4,97.6
E00159515,1.7,98.3
E00159516,5.1,94.9
E00159620,0,100
E00159628,0,100
E00159631,0.9,99.1
E00159635,0.9,99.1
E00159636,2.4,97.6
E00159638,0.7,99.3
E00159650,1.5,98.5
E00159652,0,100
E00159653,3.1,96.9
E00159654,0,100
E00159655,1.7,98.3
E00159656,1,99
E00159657,0.9,99.1
E00159659,0,100
E00159661,0.8,99.2
E00159663,0,100
E00159664,2.1,97.9
E00159666,1.5,98.5
E00159685,5,95
E00159690,0,100
E00159691,0.8,99.2
E00159692,0,100
E00159705,0.5,99.5
E00159707,1.4,98.6
E00159708,3.3,96.7
E00159709,0,100
E00159710,1.4,98.6
E00159711,3,97
E00159712,3,97
E00159715,1.6,98.4
E00159716,2,98
E00159717,0,100
E00159719,0.8,99.2
E00159720,0.7,99.3
E00159721,1,99
E00159722,1.8,98.2
E00159723,0.9,99.1
E00159724,0.8,99.2
E00159725,0.9,99.1
E00159726,0.9,99.1
E00159728,4.6,95.4
E00159731,0.8,99.2
E00159732,0,100
E00159733,0.8,99.2
E00159734,1.9,98.1
E00172315,0,100
E00172316,1.1,98.9
E00172317,2.2,97.8
E00172318,2.3,97.7
E00172322,0.9,99.1
E00172323,0,100
E00172326,0.7,99.3
E00172327,1.8,98.2
E00172328,0,100
E00172329,0,100
E00172330,0.9,99.1
E00172332,0.9,99.1
E00172333,0,100
E00172334,0,100
E00186845,1.1,98.9
E00186864,0,100
E00186946,0,100
E00186977,0,100
