geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00014858,93.3,4.9,0.6,1.2
E00154778,86.3,5.1,1.7,6.8
E00154974,84.8,6.5,3.6,5.1
E00154976,83.1,9,2.4,5.4
E00154979,84,11.2,0.8,4
E00154981,83.7,9.2,0.7,6.4
E00154982,82,7.5,3,7.5
E00154983,72.2,7.9,3.3,16.6
E00155074,96.9,3.1,0,0
E00155075,90.2,3.8,2.3,3.8
E00155076,85.1,8,5.2,1.7
E00155077,96.2,3,0,0.8
E00155078,93.6,4.8,1.6,0
E00155079,96.1,3.1,0,0.8
E00155080,96.7,2.4,0,0.8
E00155081,84.3,5.5,3.9,6.3
E00155082,96.7,3.3,0,0
E00155083,92.1,6.3,0.8,0.8
E00155084,94.7,3.1,0,2.3
E00155085,96.3,1.5,0.7,1.5
E00155086,93,3.1,1.6,2.3
E00155087,96,1.6,0.8,1.6
E00155088,91.3,7.1,1.1,0.5
E00155090,93,6.1,0.9,0
E00155091,89.4,6.5,0.8,3.3
E00155092,87.8,6.5,3.3,2.4
E00155109,86.2,3.2,1.4,9.2
E00155110,81.7,6.4,0,11.9
E00155112,76.4,12.6,2.4,8.7
E00155116,74.7,10.6,3.5,11.2
E00155117,89.8,6.5,0.9,2.8
E00155118,73.2,15.2,6.5,5.1
E00155122,80.2,11.9,1.6,6.3
E00155126,89.8,4.9,1.6,3.7
E00155127,93.1,1.7,4.3,0.9
E00155145,93.5,2.4,1.6,2.4
E00155146,92.1,4.7,0,3.1
E00155147,82.8,6,0,11.2
E00155148,94.8,2.6,1.3,1.3
E00155149,94.4,4.8,0.8,0
E00155150,94.9,1.7,0,3.4
E00155151,96.7,1.6,0.8,0.8
E00155152,95.2,4.8,0,0
E00155153,94.2,5.8,0,0
E00155154,94.2,2.9,0,2.9
E00155156,91.2,7.5,0.7,0.7
E00155157,93.9,2.3,0,3.8
E00155158,87.7,6.5,1.3,4.5
E00155159,86.5,5.8,3.6,4
E00155160,93.3,1.7,0.8,4.2
E00155161,89.2,4.3,3.6,2.9
E00155590,95.8,4.2,0,0
E00155591,97.2,1.9,0.9,0
E00155592,99.2,0.8,0,0
E00155593,96.3,3,0,0.7
E00155594,95.5,2.3,1.5,0.8
E00155595,97.5,2.5,0,0
E00155596,90.7,5.9,0.8,2.5
E00155597,94.5,3.1,1.6,0.8
E00155598,95.6,3.5,0.9,0
E00155599,96.6,1.4,0.7,1.4
E00155600,92.2,1,0,6.8
E00155601,93.9,5.3,0.8,0
E00155602,94.9,2.9,0,2.2
E00155603,93.6,5,0.7,0.7
E00155604,87.9,8.5,1.2,2.4
E00155605,97.6,1.6,0.8,0
E00155606,98.5,1.5,0,0
E00155608,96.6,3.4,0,0
E00155609,93.5,4.8,1.6,0
E00155610,95.2,4.1,0.7,0
E00155611,94.1,4.2,0.8,0.8
E00155612,92.1,2.1,0.7,5
E00155613,92.4,3.5,2.1,2.1
E00155614,96.1,2.6,0,1.3
E00155615,94.4,5.6,0,0
E00155616,94,0.9,2.6,2.6
E00155617,98.3,0.8,0,0.8
E00155618,97.7,0.8,0,1.6
E00155619,95.7,3.5,0,0.7
E00155620,95.4,2.6,0.7,1.3
E00155621,97.7,1.5,0.8,0
E00155622,93.9,5.3,0.8,0
E00155623,96.4,2.9,0.7,0
E00155624,94.4,0.8,0,4.8
E00155625,93.9,2.3,2.3,1.5
E00155626,97.1,2.9,0,0
E00155627,95.9,3.3,0,0.8
E00155628,97.4,1.7,0,0.9
E00155629,97.5,2.5,0,0
E00155630,93.9,4.6,0,1.5
E00155631,95.1,4.1,0,0.8
E00155632,98.1,0.6,0,1.3
E00155760,91,3.3,0.8,4.9
E00155761,93.9,3.1,3.1,0
E00155762,100,0,0,0
E00155763,95.6,1.5,2.2,0.7
E00155764,95.8,3.5,0,0.7
E00155765,97.3,1.4,0,1.4
E00155802,85.7,6.3,2.4,5.6
E00155803,88.9,3.5,1.4,6.3
E00155804,87.8,7.8,0,4.3
E00155805,84.3,4.5,4.5,6.7
E00155806,93.8,2.1,2.1,2.1
E00155807,93.8,3.9,0.8,1.6
E00155808,87.5,4.2,3.3,5
E00155809,89.2,4.4,1.9,4.4
E00155810,92,3.5,0.9,3.5
E00155811,90.3,3.2,1.1,5.4
E00155812,91.1,4.1,0.7,4.1
E00155815,93.2,5.3,0,1.5
E00155816,91.7,5.1,0,3.2
E00155817,90.9,5,0.8,3.3
E00155818,84.9,4.8,2.4,7.8
E00155819,87,2.3,1.4,9.3
E00155820,94.4,1.6,1.6,2.4
E00155821,89.5,4.3,0,6.2
E00155822,84.3,5.9,2,7.8
E00155823,86.6,4.5,3.4,5.6
E00155825,94.9,4,0,1
E00155826,95.2,4,0,0.8
E00155827,94.5,4.6,0,0.9
E00155828,95,3.4,0,1.7
E00155829,95.9,1.4,0,2.7
E00155831,96.9,2.2,0,0.9
E00155834,91.2,1.3,0.6,6.9
E00155835,86.9,5.1,0,8
E00155836,82.6,6.4,2.8,8.3
E00155837,95.9,3.4,0.7,0
E00155838,80.3,6.4,4.8,8.5
E00166055,78.2,9.2,7.7,4.9
E00166057,88.2,3.2,2.2,6.5
E00166058,76,10,2,12
E00166062,85.5,1.4,7.2,5.8
E00166063,76.1,6.3,2.1,15.5
E00166065,69.3,11.8,5.9,13.1
E00166102,92.4,6.1,1.5,0
E00166104,84,8,4,4
E00170378,90.2,4.3,1.2,4.3
E00170379,81.7,7.5,2.2,8.6
E00170380,90.6,3.8,1.3,4.4
E00170381,86.3,4,1.6,8.1
E00170382,85.8,6.4,0.7,7.1
E00180581,90.6,3.8,0,5.7
E00180582,94.8,1,2.1,2.1
E00180591,86.3,6,4.4,3.3
E00180592,82.7,7.9,1.6,7.9
E00180623,80.2,6.9,3.1,9.9
E00180638,70.4,8.6,2,19.1
E00190501,98.6,0.7,0,0.7
E00190502,90.6,6.5,0.7,2.2
