geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00014858,17.4,46,5.8,28.7,2.2
E00154778,6,25.1,1.5,65.2,2.2
E00154974,11.9,36.9,3.7,45.1,2.4
E00154976,24,38.4,5.7,29.7,2.2
E00154979,20.4,39.2,5.5,32.9,2
E00154981,12.4,34.4,3.4,47.1,2.7
E00154982,21.1,38.9,4.9,32.4,2.8
E00154983,14,36.9,3.1,43.3,2.7
E00155074,7.8,33.5,5.3,51.4,2
E00155075,7.1,39,2.4,48,3.5
E00155076,9.1,34.1,4,50.1,2.7
E00155077,6.4,30.8,5.6,54.3,3
E00155078,5,26.2,3.6,65.2,0
E00155079,6.3,31.4,2.8,57.1,2.4
E00155080,4.7,26.4,3.9,61.8,3.1
E00155081,15.8,36.4,2.6,43.4,1.8
E00155082,7.4,28.7,1.6,57.8,4.7
E00155083,8.2,28.7,1.1,60.4,1.5
E00155084,13,38.5,6.7,38.9,3
E00155085,10.7,40,3.1,44.9,1.3
E00155086,15.3,36.6,5.6,40.7,1.9
E00155087,7.6,35.5,3.2,51,2.8
E00155088,15.9,35,4.2,42.1,2.9
E00155090,9.5,28.9,2.2,55.6,3.9
E00155091,11.8,32.9,3.5,48.6,3.1
E00155092,5.5,29.2,1.6,61.7,2
E00155109,19.7,37.5,1.3,38.8,2.8
E00155110,7,44.6,2.5,40.7,5.3
E00155112,13.9,39,2.8,40.8,3.5
E00155116,15.8,31.9,2.9,46.2,3.2
E00155117,12.4,34.4,4.6,48.5,0
E00155118,9.6,42.1,1.9,45.4,1.1
E00155122,16.2,33.3,2.1,46.7,1.7
E00155126,9.1,29.6,4.7,54.9,1.7
E00155127,25.4,27.7,2.3,41.2,3.4
E00155145,8.1,31.2,0,58.5,2.3
E00155146,8.6,28.2,3.1,57.6,2.4
E00155147,8,26.7,3.1,60,2.2
E00155148,7.2,28.1,4.7,56.6,3.4
E00155149,6,31.9,1.6,59.7,0.8
E00155150,21.5,36.6,2.6,35.6,3.7
E00155151,3.1,31.2,2.3,61.5,1.9
E00155152,8.8,24.7,1.8,64.7,0
E00155153,12.4,38.2,5.9,40.8,2.6
E00155154,8.5,47.5,6,36.9,1.1
E00155156,11.5,36.9,5.7,43.9,1.9
E00155157,8,28.6,1.9,61.1,0.4
E00155158,8.8,28.7,3.7,56.3,2.6
E00155159,11.3,28.4,5.3,52.4,2.6
E00155160,17.9,37.2,3.8,39.7,1.3
E00155161,17.1,41.3,4.5,34.2,2.9
