geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00014858,88.8,3.3,7.9
E00154778,83.5,2.1,14.4
E00154974,80.9,5.7,13.4
E00154976,84.4,5.2,10.4
E00154979,84.6,0.6,14.7
E00154981,81.5,3.4,15.1
E00154982,79.6,1,19.4
E00154983,70.7,4.6,24.7
E00155074,89.4,3.2,7.4
E00155075,88.6,2.8,8.6
E00155076,88.7,3.9,7.3
E00155077,92.3,1.8,5.9
E00155078,94.5,2.2,3.3
E00155079,94.3,2,3.7
E00155080,95.1,0.3,4.6
E00155081,85.4,2.7,11.9
E00155082,89.8,2.8,7.4
E00155083,90.4,4.1,5.5
E00155084,87.9,2.5,9.6
E00155085,89.8,2.5,7.6
E00155086,89.5,3.3,7.2
E00155087,93.5,2.5,3.9
E00155088,88.8,1.6,9.6
E00155090,92.9,3,4.1
E00155091,85.1,4.7,10.1
E00155092,80.9,10.3,8.8
E00155109,79.1,2,18.9
E00155110,71.1,5.7,23.3
E00155112,76.6,4.3,19.1
E00155116,68.5,6.3,25.2
E00155117,84.3,3,12.7
E00155118,73.4,4.4,22.2
E00155122,85.3,3.7,11
E00155126,84.3,3.3,12.3
E00155127,86.8,2.2,11
E00155145,87.5,5,7.4
E00155146,86.7,1.9,11.4
E00155147,79.1,6.1,14.7
E00155148,88.8,3.9,7.3
E00155149,90.9,1.2,7.9
E00155150,89.6,2.7,7.7
E00155151,93.4,1.9,4.7
E00155152,92.2,2.6,5.2
E00155153,93.3,1.3,5.4
E00155154,94.2,2,3.8
E00155156,93.3,2.1,4.6
E00155157,88.4,4.3,7.3
E00155158,81.6,4.3,14.1
E00155159,85.7,4,10.3
E00155160,90.9,1,8.1
E00155161,89.1,1.4,9.5
E00155590,92.7,1.3,6
E00155591,93.6,3.1,3.4
E00155592,94,2.4,3.6
E00155593,92.6,4.4,3
E00155594,90.7,3.4,5.9
E00155595,92.4,1.5,6.1
E00155596,91.3,2.5,6.2
E00155597,92.1,3.4,4.5
E00155598,95.9,1.2,3
E00155599,95.3,1.6,3.2
E00155600,85.3,0.7,14
E00155601,90.4,4.2,5.4
E00155602,89.2,3.4,7.4
E00155603,91.4,2.1,6.5
E00155604,90.4,1,8.5
E00155605,93.8,1.2,4.9
E00155606,92.7,1.7,5.6
E00155608,93,2.3,4.7
E00155609,92.8,2.6,4.6
E00155610,85.2,4,10.8
E00155611,89.8,2.8,7.4
E00155612,92.8,0.3,6.8
E00155613,88.8,2.7,8.5
E00155614,91.2,3.9,4.9
E00155615,90.6,3.3,6.1
E00155616,94,3,3
E00155617,92.7,1.5,5.8
E00155618,95.9,2.4,1.6
E00155619,94.2,1.8,3.9
E00155620,87.9,2.2,9.9
E00155621,91.5,5.3,3.1
E00155622,91.1,1.9,7
E00155623,92.8,3.4,3.9
E00155624,91.1,1.6,7.3
E00155625,90.4,1.7,7.8
E00155626,94.6,1.4,4
E00155627,93.4,1.2,5.5
E00155628,95.1,1.3,3.6
E00155629,94.6,1.7,3.8
E00155630,91.9,2,6.1
E00155631,90.1,4.2,5.6
E00155632,93.8,2.7,3.6
E00155760,88.8,0.8,10.4
E00155761,91.9,3.4,4.7
E00155762,95.8,1.3,2.9
E00155763,92.9,0.9,6.2
E00155764,95.5,1.5,3
E00155765,92.9,2.1,5
E00155802,88.4,1.1,10.5
E00155803,87.7,3.8,8.4
E00155804,86.1,3,10.9
E00155805,90.7,1.3,7.9
E00155806,95.6,1.1,3.3
E00155807,92.6,1.7,5.7
E00155808,81.7,0.4,18
E00155809,86.8,3.5,9.7
E00155810,88.6,1,10.5
E00155811,89.6,1.3,9.1
E00155812,91.1,2.6,6.3
E00155815,90.1,1.3,8.6
E00155816,85.8,3.6,10.6
E00155817,90.3,3.9,5.8
E00155818,82.9,2.4,14.7
E00155819,81,4.2,14.9
E00155820,93.5,0,6.5
E00155821,78.1,4.5,17.4
E00155822,75,3.4,21.6
E00155823,82.8,2.9,14.3
E00155825,92.7,0,7.3
E00155826,91.3,1.7,7
E00155827,93.3,2.1,4.6
E00155828,93.1,2.8,4.1
E00155829,90,1.9,8.1
E00155831,93.2,0.7,6.1
E00155834,83.3,3.2,13.4
E00155835,81.3,4.9,13.8
E00155836,85.4,1,13.5
E00155837,92.2,1.7,6.1
E00155838,76.4,3.4,20.2
E00166055,79.4,5.1,15.4
E00166057,91.5,3.3,5.2
E00166058,73.4,2.1,24.5
E00166062,81.2,5.4,13.4
E00166063,72.1,3.1,24.8
E00166065,67.9,0.9,31.2
E00166102,87.2,2.8,10
E00166104,83.9,3.2,12.9
E00170378,85.5,4,10.5
E00170379,77.2,3.1,19.7
E00170380,89.5,1.4,9.1
E00170381,81.6,3.1,15.3
E00170382,85.6,2.5,11.9
E00180581,87.8,1.6,10.6
E00180582,95.9,0,4.1
E00180591,79.7,6.2,14.1
E00180592,88.4,5,6.6
E00180623,72,6.4,21.6
E00180638,68.9,2.6,28.5
E00190501,93.4,1.7,4.9
E00190502,88.4,3,8.6
