areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00159997,18.8,60.7,13.7,6.8
E00159998,0,19.8,34.4,45.8
E00159999,5.1,27.2,36.8,30.9
E00160003,16.5,34.8,20.3,28.5
E00160006,2.2,62.7,23.1,11.9
E00160008,0.7,68.1,24.8,6.4
E00160009,0.7,54.3,32.6,12.3
E00160010,4.2,18.6,49.2,28
E00160011,0,15.7,40.2,44.1
E00160012,4.1,30.1,48.8,17.1
E00160013,6.8,29.1,34.2,29.9
E00160032,2.7,4.1,42.3,50.9
E00160033,1.6,41.1,51.2,6.2
E00160034,0,24.6,36.1,39.3
E00160035,1.7,9.9,30.6,57.9
E00160037,4.4,34.8,34.8,25.9
E00160038,0,27.7,39.4,33
E00160040,1.5,15.8,58.6,24.1
E00160041,2.5,6.8,38.1,52.5
E00160042,0,16.3,58.6,25.1
E00160043,2.4,40.7,53.7,3.3
E00160044,1.5,28.8,43.9,25.8
E00160045,2.6,29.8,50.9,16.7
E00160046,0,32.4,55,12.6
E00160047,3.4,35.9,49.6,11.1
E00160048,9.3,10.2,66.1,14.4
E00160049,2.6,30.2,60.3,6.9
E00160050,1.7,11.2,67.2,19.8
E00160051,9.2,20.2,63,7.6
E00160052,16.5,41.2,36.1,6.2
E00160053,1.4,33.3,59.6,5.7
E00160054,3.4,20.5,54.5,21.6
E00160055,6.4,42.2,36.7,14.7
E00160056,6.2,42.5,47.3,4.1
E00160057,10.1,43.9,30.2,15.8
E00160058,13.2,43.8,26.4,16.5
E00160059,9.8,16.7,39.2,34.3
E00160060,27.8,47.2,21.5,3.5
E00160061,27.8,32.5,34.9,4.8
E00160062,29.5,18,45.1,7.4
E00160063,8.4,43.9,31.8,15.9
E00160064,1.8,10,53.6,34.5
E00160065,2.6,30.8,53,13.7
E00160066,0,7,48.4,44.5
E00160067,0.8,26.2,52.4,20.6
E00160068,1.1,35.6,46.7,16.7
E00160069,2.2,18.9,44.4,34.4
E00160070,1.6,20.3,40.6,37.5
E00160071,8.1,29.8,28,34.2
E00160072,1.4,22.5,46.5,29.6
E00160073,11.5,25,30.4,33.1
E00160074,1.3,8.9,62.4,27.4
E00160075,5.6,31,42.3,21.1
E00160076,6.5,19.6,54.8,19.1
E00160077,4.4,18.9,37.7,39
