areacd,in_full_time_education-001,in_full_time_education-002
E00159997,6.4,93.6
E00159998,12.2,87.8
E00159999,7.9,92.1
E00160003,16.6,83.4
E00160006,5.1,94.9
E00160008,6.9,93.1
E00160009,4.6,95.4
E00160010,19.1,80.9
E00160011,12.6,87.4
E00160012,9.9,90.1
E00160013,10.5,89.5
E00160032,18,82
E00160033,15.9,84.1
E00160034,10.5,89.5
E00160035,13,87
E00160037,17.7,82.3
E00160038,13.6,86.4
E00160040,12.1,87.9
E00160041,15.5,84.5
E00160042,21.9,78.1
E00160043,15.6,84.4
E00160044,14.6,85.4
E00160045,16.2,83.8
E00160046,19,81
E00160047,15.1,84.9
E00160048,17.8,82.2
E00160049,15.1,84.9
E00160050,19.7,80.3
E00160051,19.5,80.5
E00160052,12.3,87.7
E00160053,15.2,84.8
E00160054,13.5,86.5
E00160055,9,91
E00160056,16.8,83.2
E00160057,9.4,90.6
E00160058,19.3,80.7
E00160059,13.6,86.4
E00160060,12.4,87.6
E00160061,4.4,95.6
E00160062,14.5,85.5
E00160063,8.4,91.6
E00160064,17.8,82.2
E00160065,21.7,78.3
E00160066,20.4,79.6
E00160067,21.5,78.5
E00160068,9.5,90.5
E00160069,8.3,91.7
E00160070,14.3,85.7
E00160071,11.8,88.2
E00160072,18.6,81.4
E00160073,12.7,87.3
E00160074,17.1,82.9
E00160075,17.6,82.4
E00160076,18,82
E00160077,12.8,87.2
E00160078,8.6,91.4
E00160079,10.2,89.8
E00160080,14.2,85.8
E00160081,14.6,85.4
E00160083,19.2,80.8
E00160084,15.3,84.7
E00160086,20.5,79.5
E00160087,18.6,81.4
E00160088,11.8,88.2
E00160089,14.8,85.2
E00160090,17.7,82.3
E00160091,19.8,80.2
E00160092,16.3,83.7
E00160093,16,84
E00160094,17.9,82.1
E00160095,16.2,83.8
E00160096,14.4,85.6
E00160097,23.4,76.6
E00160098,14.5,85.5
E00160099,7.3,92.7
E00160100,8,92
E00160101,16.3,83.7
E00160102,5.3,94.7
E00160103,12.6,87.4
E00160104,11.6,88.4
E00160105,16.3,83.7
E00160106,14.9,85.1
E00160107,6,94
E00160108,7.3,92.7
E00160109,13.6,86.4
E00160110,13.6,86.4
E00160111,21,79
E00160112,16.5,83.5
E00160113,12.4,87.6
E00160114,8,92
E00160115,29.7,70.3
E00160116,12.6,87.4
E00160117,20.6,79.4
E00160118,20.6,79.4
E00160119,8.8,91.2
E00160120,25.4,74.6
E00160121,17.4,82.6
E00160122,21.9,78.1
E00160123,22,78
E00160124,12.8,87.2
E00160125,14.5,85.5
E00160127,14.2,85.8
E00160128,18.1,81.9
E00160129,14.2,85.8
E00160130,13.4,86.6
E00160131,26.3,73.7
E00160132,18.2,81.8
E00160133,21.9,78.1
E00160134,14,86
E00160135,20.7,79.3
E00160136,22.1,77.9
E00160137,12.3,87.7
E00160138,13.9,86.1
E00160139,14.4,85.6
E00160140,7.5,92.5
E00160141,14.7,85.3
E00160142,8.5,91.5
E00160143,18.3,81.7
E00160144,14.8,85.2
E00160145,16.8,83.2
E00160146,16.1,83.9
E00160147,14.7,85.3
E00160148,16.2,83.8
E00160149,19.9,80.1
E00160150,22.4,77.6
E00160152,16.1,83.9
E00160153,8.5,91.5
E00160154,19.7,80.3
E00160155,15.2,84.8
E00160156,15,85
E00160157,17.1,82.9
E00160158,25.8,74.2
E00160159,28.1,71.9
E00160160,12.2,87.8
E00160161,2.8,97.2
E00160162,4,96
E00160163,8.7,91.3
E00160164,9.6,90.4
E00160165,10.9,89.1
E00160166,8.9,91.1
E00160167,8.2,91.8
E00160168,7.2,92.8
E00160169,12.2,87.8
E00160170,9,91
E00160171,15.5,84.5
E00160172,14.6,85.4
E00160173,9.1,90.9
E00160174,27.4,72.6
E00160175,13.4,86.6
