areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00159997,89.4,9.6,0.9
E00159998,98.7,1.3,0
E00159999,94.5,4.8,0.7
E00160003,78.5,17.2,4.3
E00160006,99.2,0.4,0.4
E00160008,97.7,1.9,0.4
E00160009,98.1,1.9,0
E00160010,97.6,1.7,0.7
E00160011,97.7,1.9,0.4
E00160012,97.3,2.7,0
E00160013,97.5,2.5,0
E00160032,97.5,2.2,0.4
E00160033,98.9,1.1,0
E00160034,99.6,0,0.4
E00160035,99.6,0.4,0
E00160037,100,0,0
E00160038,99.1,0.7,0.2
E00160040,98.6,1.4,0
E00160041,99.6,0.4,0
E00160042,97.3,2.2,0.5
E00160043,96.6,1.5,1.9
E00160044,100,0,0
E00160045,98.5,1.5,0
E00160046,99.6,0.4,0
E00160047,100,0,0
E00160048,98.1,1.6,0.3
E00160049,98,1.6,0.4
E00160050,100,0,0
E00160051,97.9,1.8,0.4
E00160052,100,0,0
E00160053,99.3,0.7,0
E00160054,100,0,0
E00160055,98,1.5,0.5
E00160056,98.7,1,0.3
E00160057,96.7,3.3,0
E00160058,98,0.8,1.2
E00160059,99.5,0.5,0
E00160060,97.9,1.7,0.4
E00160061,97.1,1.4,1.4
E00160062,98.7,1.3,0
E00160063,97.9,2.1,0
E00160064,98.2,1.5,0.4
E00160065,99.3,0.7,0
E00160066,99.7,0.3,0
E00160067,99,1,0
E00160068,97.4,2.6,0
E00160069,98.2,0.6,1.2
E00160070,95,4.3,0.7
E00160071,96.6,3.1,0.3
E00160072,95.9,4.1,0
E00160073,94.4,2.4,3.2
E00160074,98,2,0
E00160075,95.2,4.8,0
E00160076,98.9,1.1,0
E00160077,97.7,2.3,0
E00160078,98.6,1.4,0
E00160079,99.1,0.9,0
E00160080,95.3,3.3,1.5
E00160081,98.6,0.9,0.5
E00160083,99.3,0.7,0
E00160084,98.3,1.2,0.5
E00160086,92.8,5.5,1.6
E00160087,97.6,2.4,0
E00160088,98.6,0.7,0.7
E00160089,96.1,2.8,1.1
E00160090,99.7,0.3,0
E00160091,95.5,4.5,0
E00160092,96,3,1
E00160093,96.8,2.1,1.1
E00160094,97.2,2.4,0.4
E00160095,98.8,0.5,0.8
E00160096,97.9,2.1,0
E00160097,98.6,1.4,0
E00160098,92.3,5.7,2.1
E00160099,95.3,3,1.7
E00160100,99.6,0.4,0
E00160101,96.7,3.3,0
E00160102,100,0,0
E00160103,96.6,3.1,0.3
E00160104,92.1,7.2,0.8
E00160105,99,1,0
E00160106,89.1,10.1,0.7
E00160107,95.9,3.7,0.5
E00160108,93.3,5.8,0.9
E00160109,99.6,0.4,0
E00160110,98.8,1.2,0
E00160111,99.4,0.6,0
E00160112,96.4,3.6,0
E00160113,94.3,3.2,2.5
E00160114,99.2,0.4,0.4
E00160115,85.7,9,5.3
E00160116,98.5,0.8,0.8
E00160117,85.2,9.8,5
E00160118,92.3,4.8,2.9
E00160119,95.2,4,0.8
E00160120,94.2,5.5,0.3
E00160121,95,3.1,1.9
E00160122,80.8,13.9,5.3
E00160123,88.8,8.6,2.6
E00160124,97.7,1.8,0.6
E00160125,91.3,7.3,1.4
E00160127,89.8,7.5,2.8
E00160128,93.7,5.2,1.2
E00160129,91.1,7.6,1.3
E00160130,97.6,2.1,0.3
E00160131,87.8,8.6,3.6
E00160132,91.3,8.4,0.3
E00160133,85.4,12.9,1.7
E00160134,86.7,11.7,1.6
E00160135,89.5,9.8,0.7
E00160136,86.2,10.9,2.9
E00160137,92.5,6.9,0.6
E00160138,97,3,0
E00160139,94.7,4.3,1
E00160140,97.8,1.3,0.9
E00160141,88.1,10.8,1.1
E00160142,84.4,12.8,2.8
E00160143,95.2,3.7,1.1
E00160144,97.7,2.3,0
E00160145,94.1,5.9,0
E00160146,98.3,1.7,0
E00160147,96.1,3.5,0.4
E00160148,95.2,4.2,0.6
E00160149,97.8,2.2,0
E00160150,98.9,1.1,0
E00160152,97.2,2.8,0
E00160153,98.5,1.5,0
E00160154,95.8,3.2,1
E00160155,96.8,2.6,0.6
E00160156,98.6,1.4,0
E00160157,99.4,0.6,0
E00160158,96.7,3.3,0
E00160159,96.3,3.4,0.3
E00160160,95.7,3,1.3
E00160161,100,0,0
E00160162,99.2,0.4,0.4
E00160163,100,0,0
E00160164,99,1,0
E00160165,99.6,0.4,0
E00160166,98.7,1.3,0
E00160167,95.9,2.5,1.6
E00160168,96.9,2.2,0.9
E00160169,96.8,2.8,0.4
E00160170,97.1,2.9,0
E00160171,98.3,1.3,0.3
E00160172,97.8,2.2,0
E00160173,100,0,0
E00160174,98.2,1.2,0.6
E00160175,99,1,0
E00160176,99.6,0.4,0
E00160177,99.3,0.7,0
E00160178,100,0,0
E00160179,99.4,0.6,0
E00160180,98.3,1.3,0.4
E00160181,99.5,0.5,0
E00160182,97.9,1.1,1.1
E00160183,98.8,0.9,0.3
E00160184,97.6,2,0.3
E00160185,99.6,0.4,0
E00160186,98.1,1.9,0
E00160187,97.1,1.6,1.3
E00160188,100,0,0
E00160189,98.3,1.7,0
E00160191,93.5,5.7,0.8
E00160192,99.2,0.8,0
E00160193,98.7,1.3,0
E00160194,97.8,1.2,0.9
E00160195,99.7,0.3,0
E00160196,99.3,0.7,0
E00160197,95.9,2.4,1.6
E00160198,98.3,1.7,0
E00160199,100,0,0
E00160200,100,0,0
E00160201,99,1,0
E00160202,100,0,0
E00160203,98.4,1.6,0
E00160204,96.8,1.8,1.4
E00160205,96.4,2.9,0.7
E00160206,95.8,3.3,1
E00160207,99.3,0.7,0
E00160208,95.8,2.1,2.1
E00160209,100,0,0
E00160210,100,0,0
E00160211,94.2,3.2,2.5
E00160212,97.6,2,0.4
E00160213,97.1,2.9,0
