areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00159997,33.8,66.2
E00159998,34.5,65.5
E00159999,33.7,66.3
E00160003,29.4,70.6
E00160006,36,64
E00160008,34.2,65.8
E00160009,34.2,65.8
E00160010,38.5,61.5
E00160011,34,66
E00160012,36.4,63.6
E00160013,36.8,63.2
E00160032,31.3,68.8
E00160033,34.7,65.3
E00160034,38.6,61.4
E00160035,38,62
E00160037,33.1,66.9
E00160038,35.1,64.9
E00160040,24.3,75.7
E00160041,37.2,62.8
E00160042,27.5,72.5
E00160043,37.5,62.5
E00160044,40.3,59.7
E00160045,38.1,61.9
E00160046,38.6,61.4
E00160047,29.1,70.9
E00160048,37.3,62.7
E00160049,38.2,61.8
E00160050,39.1,60.9
E00160051,37.7,62.3
E00160052,41.1,58.9
E00160053,36,64
E00160054,35.7,64.3
E00160055,33,67
E00160056,40.8,59.2
E00160057,34.6,65.4
E00160058,35.7,64.3
E00160059,35.8,64.2
E00160060,32.3,67.7
E00160061,31.8,68.2
E00160062,32.7,67.3
E00160063,38.7,61.3
E00160064,36.4,63.6
E00160065,36.6,63.4
E00160066,40.1,59.9
E00160067,35.5,64.5
E00160068,31.1,68.9
E00160069,27.3,72.7
E00160070,39.1,60.9
E00160071,33.1,66.9
E00160072,40.2,59.8
E00160073,31.8,68.2
E00160074,31.5,68.5
E00160075,28.2,71.8
E00160076,28.4,71.6
E00160077,32.2,67.8
E00160078,41.9,58.1
E00160079,37.1,62.9
E00160080,39.8,60.2
E00160081,29.3,70.7
E00160083,33.9,66.1
E00160084,33.3,66.7
E00160086,30.6,69.4
E00160087,33.1,66.9
E00160088,35.8,64.2
E00160089,34.9,65.1
E00160090,34.1,65.9
E00160091,31.8,68.2
E00160092,29.9,70.1
E00160093,33.5,66.5
E00160094,37.6,62.4
E00160095,30.7,69.3
E00160096,36.1,63.9
E00160097,34.5,65.5
E00160098,33.5,66.5
E00160099,32.1,67.9
E00160100,47.1,52.9
E00160101,39.5,60.5
E00160102,23.8,76.3
E00160103,38.5,61.5
E00160104,30.3,69.7
E00160105,37.8,62.2
E00160106,25.6,74.4
E00160107,25,75
E00160108,24.8,75.2
E00160109,36.4,63.6
E00160110,34,66
E00160111,41.9,58.1
E00160112,40,60
E00160113,38.8,61.2
E00160114,36.8,63.2
E00160115,37.7,62.3
E00160116,42.2,57.8
E00160117,32.4,67.6
E00160118,37.3,62.7
E00160119,31.8,68.2
E00160120,33.9,66.1
E00160121,32.7,67.3
E00160122,37.8,62.2
E00160123,36.7,63.3
E00160124,34.8,65.2
E00160125,33.2,66.8
E00160127,26.8,73.2
E00160128,31.1,68.9
E00160129,30.1,69.9
E00160130,39.1,60.9
E00160131,37.3,62.7
E00160132,30.4,69.6
E00160133,31.4,68.6
E00160134,29.7,70.3
E00160135,36,64
E00160136,34.5,65.5
E00160137,30.9,69.1
E00160138,37.8,62.2
E00160139,30.8,69.2
E00160140,35.1,64.9
E00160141,28.3,71.7
E00160142,26.4,73.6
E00160143,30.3,69.7
E00160144,31.1,68.9
E00160145,33.5,66.5
E00160146,23.9,76.1
E00160147,34.9,65.1
E00160148,36.1,63.9
E00160149,34.5,65.5
E00160150,39.5,60.5
E00160152,27.7,72.3
E00160153,38.1,61.9
E00160154,38.9,61.1
E00160155,36.7,63.3
E00160156,37.3,62.7
E00160157,24.7,75.3
E00160158,36.3,63.7
E00160159,44.4,55.6
E00160160,34,66
E00160161,51.1,48.9
E00160162,32.1,67.9
E00160163,45.6,54.4
E00160164,33.7,66.3
E00160165,38,62
E00160166,33.7,66.3
E00160167,35.7,64.3
E00160168,42.7,57.3
E00160169,30.9,69.1
E00160170,31.1,68.9
E00160171,41,59
E00160172,39.1,60.9
E00160173,42.2,57.8
E00160174,35,65
E00160175,29.7,70.3
E00160176,38.9,61.1
E00160177,39.6,60.4
E00160178,28.6,71.4
E00160179,30.6,69.4
E00160180,37.8,62.2
E00160181,42.6,57.4
E00160182,41.8,58.2
E00160183,41.8,58.2
E00160184,42.7,57.3
E00160185,36.2,63.8
E00160186,43,57
E00160187,39.7,60.3
E00160188,38.8,61.2
E00160189,41,59
E00160191,25.5,74.5
E00160192,25.2,74.8
E00160193,37.7,62.3
E00160194,36.5,63.5
E00160195,31.6,68.4
E00160196,35.4,64.6
E00160197,43.3,56.7
E00160198,44.6,55.4
E00160199,41.4,58.6
E00160200,41.4,58.6
E00160201,31.6,68.4
E00160202,41.1,58.9
E00160203,45,55
E00160204,34.1,65.9
E00160205,31.1,68.9
E00160206,37.8,62.2
