areacd,disability_3a-001,disability_3a-002
E00159997,28.8,71.2
E00159998,22.9,77.1
E00159999,27.2,72.8
E00160003,17.6,82.4
E00160006,28.7,71.3
E00160008,25.5,74.5
E00160009,24.3,75.7
E00160010,12.7,87.3
E00160011,16.4,83.6
E00160012,20.4,79.6
E00160013,16.3,83.7
E00160032,14.1,85.9
E00160033,18.1,81.9
E00160034,20.1,79.9
E00160035,16.1,83.9
E00160037,14.7,85.3
E00160038,17.4,82.6
E00160040,15.9,84.1
E00160041,12.9,87.1
E00160042,11.8,88.2
E00160043,25.7,74.3
E00160044,18.4,81.6
E00160045,16.6,83.4
E00160046,21.8,78.2
E00160047,17.7,82.3
E00160048,20.7,79.3
E00160049,19.4,80.6
E00160050,9.6,90.4
E00160051,19.4,80.6
E00160052,22.4,77.6
E00160053,15.6,84.4
E00160054,17.4,82.6
E00160055,15.2,84.8
E00160056,20.1,79.9
E00160057,16.5,83.5
E00160058,14.1,85.9
E00160059,15.8,84.2
E00160060,23.2,76.8
E00160061,25.2,74.8
E00160062,27.8,72.2
E00160063,13.6,86.4
E00160064,16.6,83.4
E00160065,11.4,88.6
E00160066,17.8,82.2
E00160067,13.5,86.5
E00160068,14.2,85.8
E00160069,14.1,85.9
E00160070,11,89
E00160071,15.9,84.1
E00160072,22.2,77.8
E00160073,20.4,79.6
E00160074,14.3,85.7
E00160075,13.3,86.7
E00160076,11.3,88.7
E00160077,15.6,84.4
E00160078,28.3,71.7
E00160079,27.2,72.8
E00160080,14.5,85.5
E00160081,17.5,82.5
E00160083,16.7,83.3
E00160084,17.4,82.6
E00160086,22.3,77.7
E00160087,23.9,76.1
E00160088,18.5,81.5
E00160089,21.2,78.8
E00160090,19,81
E00160091,15,85
E00160092,17.6,82.4
E00160093,18.7,81.3
E00160094,26,74
E00160095,19.1,80.9
E00160096,13,87
E00160097,18.7,81.3
E00160098,17.1,82.9
E00160099,29.5,70.5
E00160100,23.6,76.4
E00160101,15.8,84.2
E00160102,24.3,75.7
E00160103,25.6,74.4
E00160104,30.5,69.5
E00160105,24.2,75.8
E00160106,21.7,78.3
E00160107,17.6,82.4
E00160108,21.3,78.7
E00160109,12.1,87.9
E00160110,25.8,74.2
E00160111,20.1,79.9
E00160112,19.4,80.6
E00160113,18,82
E00160114,21.7,78.3
E00160115,24.3,75.7
E00160116,27.9,72.1
E00160117,14.5,85.5
E00160118,16.3,83.7
E00160119,24.5,75.5
E00160120,17,83
E00160121,16.1,83.9
E00160122,10.3,89.7
E00160123,16.2,83.8
E00160124,19.7,80.3
E00160125,20.2,79.8
E00160127,11.4,88.6
E00160128,13.6,86.4
E00160129,12.9,87.1
E00160130,14.8,85.2
E00160131,23.8,76.2
E00160132,13.4,86.6
E00160133,10.6,89.4
E00160134,17.1,82.9
E00160135,18.4,81.6
E00160136,23.2,76.8
E00160137,33.3,66.7
E00160138,29.5,70.5
E00160139,23.1,76.9
E00160140,26.6,73.4
E00160141,16.7,83.3
E00160142,20.4,79.6
E00160143,11.3,88.7
E00160144,15,85
E00160145,14.4,85.6
E00160146,11.3,88.7
E00160147,16.6,83.4
E00160148,21.2,78.8
E00160149,17.3,82.7
E00160150,20.4,79.6
E00160152,14.4,85.6
E00160153,25.4,74.6
E00160154,19.8,80.2
E00160155,19.8,80.2
E00160156,22.3,77.7
E00160157,13.3,86.7
E00160158,19,81
E00160159,25.8,74.2
E00160160,25,75
E00160161,19.6,80.4
E00160162,24.6,75.4
E00160163,22.3,77.7
E00160164,19.5,80.5
E00160165,20.1,79.9
E00160166,18,82
E00160167,21.6,78.4
E00160168,17.8,82.2
E00160169,20.6,79.4
