areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00159997,81.7,11.4,3.2,2.3,1.4
E00159998,96.4,2.3,0,0,1.3
E00159999,88.4,5.1,2.5,2.2,1.8
E00160003,72.9,12.5,10.1,2.7,1.9
E00160006,95.7,4.3,0,0,0
E00160008,91.4,6.3,1.1,1.1,0
E00160009,95.4,3.8,0.4,0.4,0
E00160010,92,6.4,1.3,0.3,0
E00160011,89.8,8,1.8,0,0.4
E00160012,95.2,4.8,0,0,0
E00160013,92.6,3.7,2.9,0.8,0
E00160032,91.1,6.1,1.8,0.9,0.2
E00160033,92.2,5.7,2.1,0,0
E00160034,93.9,5.7,0,0.4,0
E00160035,94,5.2,0.4,0.4,0
E00160037,97.2,2.5,0,0,0.3
E00160038,94.4,4.2,0.5,0.7,0.2
E00160040,95.5,2.8,0.7,0.7,0.3
E00160041,89.5,9.4,0,0.8,0.4
E00160042,92.1,6,0.6,0.6,0.6
E00160043,94,3.8,1.5,0.8,0
E00160044,92.6,6.1,0,0,1.4
E00160045,91.8,6.7,0.7,0,0.7
E00160046,96.1,2.8,0.4,0.4,0.4
E00160047,97.7,2.3,0,0,0
E00160048,95.9,2.2,0.6,1.3,0
E00160049,93.8,3.5,0.8,1.6,0.4
E00160050,96.1,3.6,0,0.4,0
E00160051,92.4,6.6,0,0.7,0.3
E00160052,96.7,3.3,0,0,0
E00160053,96.5,2.9,0,0.6,0
E00160054,95.7,2.9,0,0,1.4
E00160055,89.4,9.7,0.5,0,0.5
E00160056,94.9,3.2,1,0.6,0.3
E00160057,87.6,10.8,0.8,0,0.8
E00160058,87.8,7.6,1.1,3,0.4
E00160059,86,13,0.5,0.5,0
E00160060,91.1,4.2,1.7,1.7,1.3
E00160061,91.5,8,0.5,0,0
E00160062,94.9,4.3,0.9,0,0
E00160063,87,8.8,1.6,1,1.6
E00160064,91,7.2,1.8,0,0
E00160065,91.2,7,0,1.5,0.4
E00160066,96,4,0,0,0
E00160067,92.4,5.4,1.3,0.6,0.3
E00160068,93,5,1.5,0.5,0
E00160069,86.7,11.6,1.2,0,0.6
E00160070,92.3,2.1,2.1,2.1,1.4
E00160071,86.8,10.6,1.6,0.3,0.8
E00160072,93,4.7,0.6,1.8,0
E00160073,89.6,5.5,0.3,1.3,3.4
E00160074,94.7,3.9,0.7,0.7,0
E00160075,85,6.9,4.6,1.7,1.7
E00160076,95.6,3.3,0.7,0,0.3
E00160077,93.3,5.4,0,0.7,0.5
E00160078,93.3,5.4,0,1.3,0
E00160079,93.6,4.3,0.9,0.9,0.3
E00160080,93.9,3.2,1.2,1.8,0
E00160081,94.6,4.5,0,0.7,0.2
E00160083,94.7,4.2,0,1.1,0
E00160084,92.8,6.2,0.2,0.5,0.2
E00160086,89,9.8,0.9,0,0.3
E00160087,93,6.8,0.3,0,0
E00160088,93.3,5.4,0.7,0,0.7
E00160089,92.4,4.6,1.9,0.5,0.5
E00160090,93.8,4.5,0.3,0,1.4
E00160091,91.4,6.8,0.9,0.9,0
E00160092,92.3,4.2,1,1.3,1.3
E00160093,92.4,4.2,1.4,1.4,0.7
E00160094,91.1,6.5,2.4,0,0
E00160095,95.3,3.7,0.7,0,0.2
E00160096,93.5,6.2,0.3,0,0
E00160097,91.9,6.5,1.4,0,0.2
E00160098,88.4,7.2,2.6,1.2,0.6
