areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00159997,3.6,65.7,30.7
E00159998,7.5,75.1,17.3
E00159999,5.3,75,19.7
E00160003,11.8,74.3,13.8
E00160006,0.6,84.3,15.1
E00160008,3.5,83.5,12.9
E00160009,5.1,81.7,13.1
E00160010,12,78,10
E00160011,13.8,80,6.2
E00160012,12.4,71.3,16.3
E00160013,7.5,83.5,9
E00160032,9.2,72.4,18.4
E00160033,12,75,13
E00160034,9.5,79.4,11.1
E00160035,4.7,83.3,12
E00160037,10.1,80.4,9.5
E00160038,10.8,82.4,6.9
E00160040,8.8,76.9,14.3
E00160041,12.1,72.3,15.6
E00160042,28.9,53.7,17.4
E00160043,9,74.2,16.9
E00160044,11.8,74.5,13.7
E00160045,11.7,72.8,15.5
E00160046,14,58,28
E00160047,13.3,67.8,18.9
E00160048,11.7,70.8,17.5
E00160049,9.8,80.4,9.8
E00160050,6.5,77.2,16.3
E00160051,10.6,65.9,23.5
E00160052,10,77.8,12.2
E00160053,17.4,66.3,16.3
E00160054,11.6,63.8,24.6
E00160055,8.6,79.6,11.8
E00160056,12.8,69.6,17.6
E00160057,7.8,75.9,16.4
E00160058,12.8,72.3,14.9
E00160059,12,79,9
E00160060,13.4,73.1,13.4
E00160061,5.4,72.3,22.3
E00160062,7.1,76.8,16.2
E00160063,13,79.3,7.6
E00160064,12.8,77.1,10.1
E00160065,11.8,77.6,10.6
E00160066,13.8,70.6,15.6
E00160067,15.9,68.3,15.9
E00160068,3.6,90.5,6
E00160069,10.1,81,8.9
E00160070,5.5,92.7,1.8
E00160071,10.5,75.6,14
E00160072,10.6,71.2,18.2
E00160073,9.4,73.6,17
E00160074,20.5,51.3,28.2
E00160075,22.6,51.6,25.8
E00160076,11.3,69.5,19.2
E00160077,13.2,74.3,12.5
E00160078,10.4,68.8,20.8
E00160079,10.6,63.4,26.1
E00160080,12.6,74.1,13.3
E00160081,10.2,73.4,16.4
E00160083,8.2,70.9,20.9
E00160084,14.2,66.9,18.9
E00160086,14.5,64.5,20.9
E00160087,9.4,69.8,20.9
E00160088,7.5,75,17.5
E00160089,5.5,78.2,16.4
E00160090,5.8,82.5,11.7
E00160091,14.7,66.3,18.9
E00160092,6.8,72.8,20.4
E00160093,28.9,63.9,7.2
E00160094,5.3,59.6,35.1
E00160095,8.4,68.7,22.9
E00160096,7.1,79.8,13.1
E00160097,9.4,70.3,20.3
E00160098,16.9,76.3,6.8
E00160099,8.5,76.9,14.5
E00160100,8.5,77.6,13.9
E00160101,7.1,79.5,13.4
E00160102,2.9,90.7,6.4
E00160103,12.1,74.3,13.6
E00160104,6.3,78,15.7
E00160105,8.9,69.6,21.5
E00160106,18.9,68.9,12.2
E00160107,6.2,86.2,7.7
E00160108,15.3,75.5,9.2
E00160109,16.3,72.4,11.2
E00160110,1.6,84.4,14.1
E00160111,8.7,77,14.3
E00160112,10.9,67.4,21.7
E00160113,7.9,73.2,18.9
E00160114,5.4,81.4,13.2
E00160115,15.5,52.6,32
E00160116,11.1,74.8,14.1
E00160117,16,62.3,21.7
E00160118,10.7,69,20.2
E00160119,8.7,79.5,11.8
E00160120,11,69.7,19.3
E00160121,12.6,73.8,13.6
E00160122,17.9,63.1,19
E00160123,11.1,70,18.9
E00160124,9,73.8,17.2
