geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00014738,10.3,43.6,46.2
E00014741,17,43.2,39.8
E00014742,14.8,43,42.2
E00014747,9.3,57.9,32.9
E00014748,10.3,66.4,23.3
E00014759,10.5,49.2,40.3
E00014764,15.4,56.7,27.9
E00014765,21.3,51.1,27.7
E00014767,18.2,47.3,34.5
E00014768,20.5,54.2,25.3
E00014769,21.5,52.3,26.2
E00014770,10.4,63.6,26
E00014771,27.1,53.1,19.8
E00014772,36.4,31.8,31.8
E00014773,10.2,71.2,18.6
E00014774,14,57,29
E00014775,16.8,55.5,27.7
E00014776,20.7,60.3,19
E00014777,16.2,45.6,38.2
E00014778,4.7,64,31.4
E00014779,14.6,60.2,25.2
E00014780,12.5,73.3,14.2
E00014781,14.6,56.3,29.2
E00014782,15.2,65.8,19
E00014783,17.8,59.8,22.4
E00014784,23,59.8,17.2
E00014785,9.6,71.1,19.3
E00014786,15.1,58.1,26.7
E00014787,14.3,66.7,19
E00014788,15.5,58.3,26.2
E00014789,12.5,61.4,26.1
E00014790,11.8,53.9,34.3
E00014791,18,55.7,26.2
E00014792,8.5,67,24.5
E00014794,13.8,62.8,23.4
E00014795,14.9,62.2,23
E00014796,15.7,61.4,22.9
E00014797,25,57.4,17.6
E00014798,20.5,48.4,31.1
E00014799,18.7,61.5,19.8
E00014859,11,53.2,35.7
E00014860,9.3,67,23.7
E00014865,17.5,55,27.5
E00014867,14.6,57.3,28.1
E00014868,11.1,77.8,11.1
E00014873,29.7,32.7,37.6
E00014874,5.3,67.8,26.9
E00014875,17.8,46.5,35.6
E00014876,10,58.5,31.5
E00014877,7.6,57.9,34.5
E00014878,18,55.1,27
E00014879,16.1,64.5,19.4
E00014880,17.2,34.3,48.5
E00014882,15.3,55.9,28.8
E00014883,21.7,39.1,39.1
E00014884,12.2,58.9,28.9
E00014885,7.8,51.1,41.1
E00014886,22,61.5,16.5
E00014887,16,67,17
E00014888,8,65.6,26.4
E00014889,16.7,40.5,42.9
E00014891,15.9,43.4,40.7
E00014892,8.9,58.2,32.9
E00014893,11,60.2,28.8
E00014896,17.1,67.1,15.7
E00014899,25.3,54.9,19.8
E00014900,6.1,68.2,25.8
E00014902,12.4,69.4,18.2
E00014903,14,57.9,28.1
E00014904,10.8,63.1,26.2
E00014906,21.8,56.4,21.8
E00014907,10.4,68.7,20.9
E00014908,7.1,58.9,33.9
E00014909,20.6,55.7,23.7
E00014911,13.3,50.5,36.2
E00014913,10,56.4,33.6
E00014914,14.1,67.9,17.9
E00014916,17.3,49.6,33.1
E00014917,17.9,63.2,18.9
E00014918,12.7,63.5,23.8
E00014919,20.6,53.9,25.5
E00014920,26.9,47,26.1
E00014921,26.4,40.5,33.1
E00014922,14.4,61.5,24
E00014923,12,63.9,24.1
E00014924,25.8,50.8,23.4
E00014926,21,61.9,17.1
E00014927,22,66.1,11.8
E00014928,17,54.5,28.6
E00014929,34,41.5,24.5
E00014930,17,50.9,32.1
E00014931,28.7,50.6,20.7
E00014932,24.3,40.9,34.8
E00014933,28.4,41.3,30.3
E00014934,22.8,55.9,21.4
E00014935,43.5,40,16.5
E00014936,17.8,65.8,16.4
E00014937,20,54.5,25.5
E00014939,27.4,34.2,38.4
E00014940,7.4,52.9,39.7
E00014942,32.3,46.8,21
E00014948,31.6,35,33.3
E00014950,17.8,52.3,29.9
E00014951,17.1,58.5,24.4
E00014952,24.3,36,39.7
E00014953,10.8,45.9,43.2
E00014955,19.3,56.1,24.6
E00014956,17.6,67.1,15.3
E00014957,17,52.7,30.4
E00014958,16.6,51.5,32
E00014959,17.3,48.1,34.6
E00014960,16.3,67.4,16.3
E00014961,14.9,62.3,22.8
E00014962,24.9,27.1,48
E00014963,7.5,42.5,50
E00014964,23.4,50,26.6
E00014965,17.5,44.7,37.7
E00014966,26.7,49.3,24
E00014967,9.9,51.6,38.5
E00014968,16.2,46.5,37.4
E00014969,13.3,51,35.7
E00014970,13.2,47.9,38.9
E00014971,29.1,35,35.9
E00014972,16.7,50,33.3
E00014973,15,42.5,42.5
E00014974,7.1,48.6,44.3
E00014975,16.2,41.6,42.2
E00014976,26.9,55.2,17.9
E00014977,31.4,51.2,17.4
E00014978,26.3,34.9,38.8
E00014979,21.1,48,30.9
E00015037,23.5,53.8,22.7
E00015038,21.4,60,18.6
E00015043,21.8,63.6,14.5
E00015046,23.1,59,17.9
E00015069,22.2,52.4,25.4
E00015138,5.6,76.7,17.8
E00015139,15.4,61.5,23.1
E00015140,15.3,64.1,20.6
E00015141,10.3,70.1,19.6
E00015142,14.7,55.8,29.5
E00015143,18.4,51.3,30.3
E00015144,11.2,64.7,24.1
E00015145,12.8,56.9,30.3
E00015146,13.1,55.6,31.3
E00015147,17.6,60.2,22.2
E00015148,16.9,62.7,20.5
E00015149,18.9,65.6,15.6
E00015150,14.4,60.6,25
E00015151,10.8,74.7,14.5
E00015152,16.3,65.4,18.3
E00015153,10.7,59.2,30.1
E00015154,11.5,72.9,15.6
E00015155,10.5,66.3,23.3
E00015156,12.3,67.9,19.8
E00015157,13.2,66.7,20.2
E00015158,12.2,68.9,18.9
E00015159,11.5,65.4,23.1
E00015160,12.9,72.4,14.7
E00015161,12,71.4,16.5
E00015162,22.7,48.5,28.8
E00015163,15.6,61,23.4
E00015164,13.6,53.4,33
E00015165,12.9,68.1,19
E00019142,14.5,69.4,16.1
E00019143,10.5,64,25.4
E00019144,15.7,58.6,25.7
E00019145,19.2,58.6,22.2
E00019146,16.2,64.9,18.9
E00019147,19,58.6,22.4
E00019151,15.9,61.9,22.2
E00019154,21.9,63,15.1
E00019155,8,68,24
E00019156,8.1,79.1,12.8
